Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
1996,135,1104,72,1228,69,A,0,NIT
1996,135,1158,55,1397,49,A,0,NIT
1996,135,1201,58,1275,57,H,0,NIT
1996,135,1229,73,1291,49,H,0,NIT
1996,135,1277,64,1449,50,H,0,NIT
1996,135,1278,68,1387,52,H,0,NIT
1996,135,1281,89,1293,85,H,0,NIT
1996,135,1348,82,1265,77,H,0,NIT
1996,135,1376,100,1172,73,H,0,NIT
1996,135,1408,87,1120,73,A,0,NIT
1996,135,1435,86,1114,80,H,0,NIT
1996,135,1458,55,1264,42,H,0,NIT
1996,136,1304,91,1161,83,A,0,NIT
1996,136,1386,82,1233,78,A,0,NIT
1996,136,1450,92,1211,73,H,0,NIT
1996,137,1344,91,1193,79,A,0,NIT
1996,140,1104,72,1281,49,H,0,NIT
1996,140,1229,77,1458,62,A,0,NIT
1996,140,1376,80,1435,70,H,0,NIT
1996,140,1408,84,1278,65,A,0,NIT
1996,141,1201,80,1277,70,H,0,NIT
1996,141,1304,82,1450,73,H,0,NIT
1996,141,1348,62,1158,58,H,0,NIT
1996,141,1386,82,1344,62,A,0,NIT
1996,142,1104,68,1376,67,A,0,NIT
1996,142,1408,83,1229,72,H,0,NIT
1996,143,1386,76,1348,59,H,0,NIT
1996,144,1304,83,1201,71,A,0,NIT
1996,148,1304,90,1408,78,N,0,NIT
1996,148,1386,74,1104,69,N,0,NIT
1996,150,1304,60,1386,56,N,0,NIT
1996,150,1408,87,1104,76,N,0,NIT
