Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
1996,136,1116,86,1336,80,N,0
1996,136,1163,68,1159,59,N,0
1996,136,1180,75,1272,63,N,0
1996,136,1185,75,1181,60,N,0
1996,136,1208,81,1155,74,N,0
1996,136,1235,74,1143,64,N,0
1996,136,1246,110,1363,72,N,0
1996,136,1266,68,1284,44,N,0
1996,136,1269,92,1416,70,N,0
1996,136,1280,58,1433,51,N,0
1996,136,1343,43,1417,41,N,0
1996,136,1345,73,1441,71,N,0
1996,136,1390,66,1133,58,N,0
1996,136,1393,88,1286,55,N,0
1996,136,1428,72,1145,43,N,0
1996,136,1439,61,1453,48,N,0
1996,137,1112,90,1434,51,N,0
1996,137,1130,64,1231,51,N,0
1996,137,1153,66,1422,61,N,0
1996,137,1207,93,1290,56,N,0
1996,137,1210,90,1122,79,N,0
1996,137,1234,81,1203,79,N,0
1996,137,1242,92,1354,54,N,0
1996,137,1257,82,1409,80,N,1
1996,137,1307,69,1243,48,N,0
1996,137,1314,83,1309,62,N,0
1996,137,1365,91,1268,79,N,0
1996,137,1396,61,1328,43,N,0
1996,137,1400,80,1276,76,N,0
1996,137,1403,74,1296,73,N,0
1996,137,1437,92,1339,58,N,0
1996,137,1448,62,1419,50,N,0
1996,138,1116,65,1266,56,N,0
1996,138,1163,95,1185,81,N,0
1996,138,1208,76,1345,69,N,0
1996,138,1246,84,1439,60,N,0
1996,138,1269,79,1390,74,N,0
1996,138,1280,63,1343,41,N,0
1996,138,1393,69,1180,58,N,0
1996,138,1428,73,1235,67,N,0
1996,139,1112,87,1234,73,N,0
1996,139,1153,78,1396,65,N,0
1996,139,1207,73,1307,62,N,0
1996,139,1210,103,1130,89,N,0
1996,139,1242,76,1365,51,N,0
1996,139,1257,68,1437,64,N,0
1996,139,1403,92,1314,73,N,0
1996,139,1448,65,1400,62,N,0
1996,143,1207,98,1403,90,N,0
1996,143,1246,101,1428,70,N,0
1996,143,1269,79,1116,63,N,0
1996,143,1448,60,1257,59,N,0
1996,144,1153,87,1210,70,N,0
1996,144,1242,83,1112,80,N,0
1996,144,1280,60,1163,55,N,0
1996,144,1393,83,1208,81,N,1
1996,145,1246,83,1448,63,N,0
1996,145,1269,86,1207,62,N,0
1996,146,1280,73,1153,63,N,0
1996,146,1393,60,1242,57,N,0
1996,152,1246,81,1269,74,N,0
1996,152,1393,77,1280,69,N,0
1996,154,1246,76,1393,67,N,0
