Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2013,4,3112,71,3167,50,A,0
2013,4,3116,97,3238,58,H,0
2013,4,3119,65,3447,62,A,0
2013,4,3120,71,3263,41,N,0
2013,4,3124,80,3249,34,H,0
2013,4,3129,80,3430,63,N,0
2013,4,3131,52,3130,46,H,0
2013,4,3140,80,3451,55,H,0
2013,4,3141,73,3133,58,N,0
2013,4,3143,80,3250,48,H,0
2013,4,3145,73,3138,57,H,0
2013,4,3148,57,3348,49,A,1
2013,4,3151,80,3397,71,H,0
2013,4,3153,49,3297,31,H,0
2013,4,3156,60,3377,46,H,0
2013,4,3158,56,3157,38,H,0
2013,4,3165,69,3159,65,A,0
2013,4,3169,70,3339,51,H,0
2013,4,3173,93,3290,59,N,0
2013,4,3174,63,3358,31,H,0
2013,4,3177,87,3311,57,H,0
2013,4,3180,60,3344,50,A,0
2013,4,3182,63,3251,46,H,0
2013,4,3184,73,3275,63,H,1
2013,4,3187,68,3456,62,A,0
2013,4,3191,54,3123,45,A,0
2013,4,3194,75,3204,55,A,0
2013,4,3196,71,3193,49,H,0
2013,4,3197,72,3239,69,A,0
2013,4,3200,60,3107,43,A,0
2013,4,3203,80,3426,47,H,0
2013,4,3205,64,3252,40,H,0
2013,4,3207,90,3357,63,H,0
2013,4,3209,64,3416,50,A,0
2013,4,3211,60,3415,53,A,0
2013,4,3214,78,3379,41,A,0
2013,4,3216,64,3259,50,H,0
2013,4,3220,77,3391,75,A,0
2013,4,3221,87,3463,71,H,0
2013,4,3229,62,3287,45,H,0
2013,4,3232,69,3183,39,H,0
2013,4,3233,74,3298,64,H,0
2013,4,3234,63,3296,40,H,0
2013,4,3243,62,3226,54,H,0
2013,4,3248,62,3260,51,H,0
2013,4,3253,74,3170,71,H,0
2013,4,3254,53,3162,42,A,0
2013,4,3257,47,3401,45,N,0
2013,4,3265,66,3436,45,H,0
2013,4,3267,65,3347,63,H,0
2013,4,3268,88,3291,47,H,0
2013,4,3272,92,3212,42,H,0
2013,4,3274,77,3316,24,H,0
2013,4,3276,70,3178,62,H,0
2013,4,3279,95,3368,85,H,0
2013,4,3280,72,3222,66,H,0
