Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2013,4,3112,71,3167,50,A,0,27,76,6,17,11,14,28,34,13,25,11,10,15,18,66,5,15,9,15,18,23,11,26,12,6,14
2013,4,3116,97,3238,58,H,0,37,73,10,24,13,19,14,29,26,11,10,3,26,19,55,2,11,18,31,14,23,7,19,2,0,19
2013,4,3119,65,3447,62,A,0,24,64,4,15,13,21,25,29,12,14,5,6,11,24,63,8,19,6,8,11,19,16,10,6,1,13
2013,4,3120,71,3263,41,N,0,29,70,10,25,3,6,15,25,14,15,9,3,8,17,51,4,22,3,3,8,27,12,26,7,1,8
2013,4,3124,80,3249,34,H,0,34,64,2,7,10,17,14,29,26,15,12,5,8,12,48,6,26,4,8,9,20,9,28,5,1,15
2013,4,3129,80,3430,63,N,0,32,68,10,26,6,7,13,34,21,16,9,5,22,23,67,1,17,16,26,17,23,14,11,9,4,11
2013,4,3131,52,3130,46,H,0,18,49,6,19,10,21,8,20,10,10,6,6,9,15,48,4,14,12,12,11,30,7,20,8,1,18
2013,4,3140,80,3451,55,H,0,32,65,7,18,9,17,11,25,25,14,12,7,17,22,53,1,3,10,23,16,26,14,27,7,2,11
2013,4,3141,73,3133,58,N,0,28,68,5,26,12,17,17,32,15,16,9,8,14,20,67,6,25,12,18,17,27,12,17,8,1,15
2013,4,3143,80,3250,48,H,0,33,77,6,20,8,14,22,31,14,13,12,1,14,18,56,4,18,8,13,9,26,10,19,5,7,14
2013,4,3145,73,3138,57,H,0,25,63,8,23,15,23,13,32,21,12,9,9,19,18,64,3,14,18,26,19,28,11,17,6,3,19
2013,4,3148,57,3348,49,A,1,23,74,2,11,9,13,22,27,8,18,14,2,14,19,52,2,4,9,13,8,32,15,27,9,7,14
2013,4,3151,80,3397,71,H,0,29,62,7,19,15,23,8,23,17,13,7,4,24,24,63,3,16,20,29,22,31,6,26,7,2,21
2013,4,3153,49,3297,31,H,0,15,51,3,16,16,22,16,25,9,19,13,3,15,12,46,3,19,4,8,7,21,7,23,8,1,19
2013,4,3156,60,3377,46,H,0,18,44,6,16,18,20,7,22,10,20,12,2,16,18,54,3,21,7,10,17,21,9,21,10,1,18
2013,4,3158,56,3157,38,H,0,20,70,4,19,12,27,23,29,12,23,24,3,16,14,57,2,10,8,17,19,34,10,34,13,5,20
2013,4,3165,69,3159,65,A,0,24,53,3,15,18,23,12,25,12,22,8,3,12,23,57,5,16,14,16,10,20,14,18,13,0,21
2013,4,3169,70,3339,51,H,0,28,66,12,29,2,6,11,29,21,22,11,5,14,18,60,6,17,9,14,15,29,11,26,13,2,13
2013,4,3173,93,3290,59,N,0,36,63,10,18,11,14,12,41,25,30,9,3,17,19,61,5,17,16,22,5,17,8,18,16,0,15
2013,4,3174,63,3358,31,H,0,22,66,3,14,16,25,24,27,8,12,10,2,16,11,51,1,13,8,11,14,24,6,21,4,4,16
2013,4,3177,87,3311,57,H,0,33,68,9,32,12,22,18,25,22,15,13,5,13,21,59,7,23,8,15,17,23,16,24,7,0,19
2013,4,3180,60,3344,50,A,0,22,53,5,20,11,13,6,23,17,10,9,0,15,21,48,1,7,7,15,7,27,5,15,7,1,15
2013,4,3182,63,3251,46,H,0,19,64,7,25,18,26,20,15,13,16,21,3,13,16,46,1,10,13,16,17,28,5,35,6,4,18
2013,4,3184,73,3275,63,H,1,27,71,9,24,10,17,22,35,13,20,12,9,21,22,65,4,16,15,30,18,27,14,19,9,3,19
2013,4,3187,68,3456,62,A,0,25,65,10,21,8,23,16,21,17,19,19,7,15,25,64,4,19,8,13,21,33,13,32,13,4,20
2013,4,3191,54,3123,45,A,0,16,40,11,24,11,19,8,32,15,31,6,3,22,15,53,3,20,12,21,13,20,11,22,14,1,19
2013,4,3194,75,3204,55,A,0,30,64,1,6,14,28,16,33,4,17,7,7,21,17,58,4,13,17,27,12,23,5,21,8,1,21
2013,4,3197,72,3239,69,A,0,27,72,4,16,14,19,11,27,14,12,17,0,19,26,59,5,9,12,18,12,38,14,25,7,3,15
2013,4,3200,60,3107,43,A,0,18,53,9,19,15,18,15,26,12,18,10,3,13,18,62,4,18,3,6,19,22,7,19,9,4,16
2013,4,3203,80,3426,47,H,0,31,73,3,8,15,24,20,34,20,20,17,6,17,16,54,5,13,10,16,8,27,12,33,8,6,22
2013,4,3205,64,3252,40,H,0,25,58,4,17,10,19,19,34,17,20,7,5,22,13,50,7,24,7,19,11,21,10,19,7,1,22
2013,4,3207,90,3357,63,H,0,33,72,4,14,20,29,25,29,16,21,18,7,16,20,67,8,31,15,19,19,20,14,27,14,4,21
2013,4,3209,64,3416,50,A,0,27,63,4,9,6,9,10,33,10,23,15,5,17,17,58,3,14,13,17,12,29,7,28,12,0,14
2013,4,3211,60,3415,53,A,0,19,50,4,14,18,27,10,19,10,16,15,4,17,16,40,5,16,16,22,6,26,7,24,6,1,20
2013,4,3214,78,3379,41,A,0,30,73,1,9,17,24,25,27,8,15,15,9,18,16,53,2,11,7,21,19,21,8,27,9,3,22
2013,4,3216,64,3259,50,H,0,25,56,5,18,9,12,11,20,15,21,15,2,18,18,49,4,16,10,16,16,22,5,28,13,2,13
2013,4,3220,77,3391,75,A,0,26,59,6,18,19,30,15,24,13,25,12,2,19,28,57,9,18,10,12,6,24,13,24,5,2,21
2013,4,3221,87,3463,71,H,0,32,66,2,9,21,29,16,23,18,14,11,2,15,25,69,11,27,10,13,19,18,12,21,4,3,21
2013,4,3229,62,3287,45,H,0,22,53,4,8,14,18,13,27,13,20,10,4,11,17,46,6,19,5,8,4,19,10,22,14,1,16
2013,4,3232,69,3183,39,H,0,26,58,4,13,13,19,16,31,21,15,11,5,13,14,52,6,20,5,16,11,20,11,17,5,3,16
2013,4,3233,74,3298,64,H,0,27,56,7,15,13,21,12,34,14,15,4,4,19,21,64,7,19,15,25,14,22,9,6,8,1,17
2013,4,3234,63,3296,40,H,0,23,57,6,10,11,17,6,28,10,10,6,10,18,14,48,1,9,11,19,11,33,3,22,6,2,19
2013,4,3243,62,3226,54,H,0,23,56,10,27,6,9,11,24,12,19,11,1,19,18,52,4,18,14,21,14,22,12,19,6,0,14
2013,4,3248,62,3260,51,H,0,24,59,3,11,11,13,13,32,13,16,7,10,7,22,69,2,14,5,8,18,24,9,16,10,1,13
2013,4,3253,74,3170,71,H,0,27,65,9,21,11,15,12,22,17,27,14,2,16,27,62,7,25,10,16,12,30,11,30,19,3,16
2013,4,3254,53,3162,42,A,0,17,49,6,11,13,20,14,28,10,20,9,3,16,17,51,2,5,6,10,9,22,9,17,11,3,18
2013,4,3257,47,3401,45,N,0,21,53,2,12,3,9,10,23,8,23,11,2,16,18,57,2,14,7,13,19,25,11,24,13,5,16
2013,4,3265,66,3436,45,H,0,18,50,5,28,25,29,5,25,13,11,10,6,12,16,58,4,15,9,12,19,29,11,24,4,0,20
2013,4,3267,65,3347,63,H,0,23,50,6,15,13,22,14,23,11,25,8,2,18,24,61,5,17,10,14,17,17,12,22,15,4,18
2013,4,3268,88,3291,47,H,0,37,65,2,7,12,17,19,35,25,16,6,4,11,19,66,5,28,4,4,12,13,7,14,6,1,15
2013,4,3272,92,3212,42,H,0,40,71,3,7,9,19,19,30,26,22,17,5,25,10,42,3,8,19,33,10,21,5,34,11,4,17
2013,4,3274,77,3316,24,H,0,29,62,6,23,13,17,20,25,15,18,15,4,13,7,50,1,19,9,14,20,17,2,34,12,0,18
2013,4,3276,70,3178,62,H,0,25,50,11,22,9,11,5,28,15,15,4,3,12,23,62,7,22,9,15,15,21,9,12,3,0,14
2013,4,3279,95,3368,85,H,0,32,71,7,20,24,41,21,22,14,17,6,2,32,26,57,2,10,31,47,14,27,11,21,8,0,29
2013,4,3280,72,3222,66,H,0,22,69,3,8,25,34,30,35,11,26,4,8,18,25,79,5,26,11,15,21,18,11,17,17,6,27
2013,4,3281,67,3387,51,H,0,24,59,13,36,6,8,9,21,19,10,8,5,17,15,46,4,12,17,20,13,24,7,22,5,0,12
