Season,Seed,TeamID
1994,W01,1314
1994,W02,1163
1994,W03,1196
1994,W04,1396
1994,W05,1231
1994,W06,1304
1994,W07,1412
1994,W08,1450
1994,W09,1130
1994,W10,1203
1994,W11,1335
1994,W12,1325
1994,W13,1180
1994,W14,1241
1994,W15,1351
1994,W16,1251
1994,X01,1345
1994,X02,1181
1994,X03,1246
1994,X04,1242
1994,X05,1448
1994,X06,1266
1994,X07,1277
1994,X08,1344
1994,X09,1104
1994,X10,1371
1994,X11,1418
1994,X12,1158
1994,X13,1151
1994,X14,1398
1994,X15,1411
1994,X16,1416
1994,Y01,1116
1994,Y02,1269
1994,Y03,1276
1994,Y04,1329
1994,Y05,1417
1994,Y06,1400
1994,Y07,1387
1994,Y08,1228
1994,Y09,1207
1994,Y10,1268
1994,Y11,1443
1994,Y12,1409
1994,Y13,1308
1994,Y14,1337
1994,Y15,1402
1994,Y16,1299
1994,Z01,1281
1994,Z02,1112
1994,Z03,1257
1994,Z04,1393
1994,Z05,1143
1994,Z06,1278
1994,Z07,1438
1994,Z08,1153
1994,Z09,1458
1994,Z10,1307
1994,Z11,1356
1994,Z12,1453
1994,Z13,1218
1994,Z14,1129
1994,Z15,1259
1994,Z16,1298
