Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
2001,134,1104,85,1371,79,H,0,NIT
2001,134,1272,71,1428,62,A,0,NIT
2001,135,1120,60,1274,58,H,0,NIT
2001,135,1163,72,1376,65,H,0,NIT
2001,135,1173,68,1423,59,H,0,NIT
2001,135,1178,68,1133,49,A,0,NIT
2001,135,1278,87,1437,78,H,0,NIT
2001,135,1280,75,1379,68,H,0,NIT
2001,135,1307,83,1124,73,H,0,NIT
2001,135,1337,72,1461,69,A,0,NIT
2001,135,1338,84,1382,75,H,0,NIT
2001,135,1345,90,1229,79,H,0,NIT
2001,135,1409,75,1414,71,H,0,NIT
2001,135,1431,84,1270,74,H,0,NIT
2001,136,1405,76,1375,67,H,0,NIT
2001,137,1350,79,1452,56,H,0,NIT
2001,139,1178,67,1163,61,A,0,NIT
2001,140,1173,71,1350,56,H,0,NIT
2001,140,1280,66,1338,61,A,0,NIT
2001,140,1409,76,1278,73,A,0,NIT
2001,141,1104,79,1405,69,H,0,NIT
2001,141,1272,90,1431,65,H,0,NIT
2001,141,1307,81,1337,78,H,0,NIT
2001,141,1345,79,1120,61,H,0,NIT
2001,142,1178,59,1173,42,A,0,NIT
2001,142,1409,77,1280,75,A,0,NIT
2001,143,1272,81,1307,63,H,0,NIT
2001,144,1104,85,1345,77,A,0,NIT
2001,148,1104,74,1178,63,N,0,NIT
2001,148,1409,72,1272,64,N,0,NIT
2001,150,1272,86,1178,71,N,0,NIT
2001,150,1409,79,1104,60,N,0,NIT
