Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2020,1,3107,82,3162,78,H,1
2020,1,3112,74,3315,42,H,0
2020,1,3113,87,3102,56,H,0
2020,1,3124,97,3306,29,H,0
2020,1,3127,89,3373,62,A,0
2020,1,3130,89,3262,46,H,0
2020,1,3136,45,3135,44,A,0
2020,1,3138,61,3148,56,H,0
2020,1,3150,74,3205,49,H,0
2020,1,3153,68,3428,62,H,0
2020,1,3159,79,3312,52,A,0
2020,1,3166,67,3303,54,A,0
2020,1,3171,72,3436,55,H,0
2020,1,3172,66,3207,52,H,0
2020,1,3173,82,3252,60,H,0
2020,1,3180,66,3346,62,A,0
2020,1,3181,93,3219,57,H,0
2020,1,3195,100,3198,54,A,0
2020,1,3196,72,3212,65,A,0
2020,1,3199,88,3149,36,H,0
2020,1,3210,69,3222,38,H,0
2020,1,3217,59,3296,53,A,0
2020,1,3218,61,3361,58,H,0
2020,1,3228,96,3152,66,H,0
2020,1,3237,65,3123,48,H,0
2020,1,3245,77,3182,75,A,0
2020,1,3246,67,3291,44,H,0
2020,1,3247,78,3224,62,A,0
2020,1,3248,61,3192,29,H,0
2020,1,3251,67,3313,48,A,0
2020,1,3257,75,3443,56,H,0
2020,1,3260,89,3178,60,A,0
2020,1,3261,83,3309,49,H,0
2020,1,3266,70,3288,48,H,0
2020,1,3268,119,3447,56,H,0
2020,1,3272,57,3108,51,H,0
2020,1,3277,85,3185,50,H,0
2020,1,3279,72,3290,53,H,0
2020,1,3281,97,3442,89,H,1
2020,1,3282,83,3176,79,H,0
2020,1,3283,77,3278,69,A,0
2020,1,3305,78,3388,72,H,0
2020,1,3307,80,3415,70,H,0
2020,1,3323,60,3200,55,A,0
2020,1,3329,62,3225,47,H,0
2020,1,3336,73,3406,67,A,0
2020,1,3342,70,3354,49,A,0
2020,1,3343,80,3351,47,H,0
2020,1,3349,71,3311,47,H,0
2020,1,3350,70,3422,62,A,0
2020,1,3353,77,3375,56,A,0
2020,1,3362,90,3294,83,A,0
2020,1,3364,59,3430,51,H,0
2020,1,3367,74,3197,61,H,0
2020,1,3372,67,3409,63,A,0
2020,1,3374,81,3270,60,H,0
2020,1,3376,103,3106,43,H,0
2020,1,3377,80,3318,76,A,0
2020,1,3378,70,3239,39,H,0
2020,1,3385,68,3382,56,A,0
2020,1,3389,89,3254,74,A,0
2020,1,3390,92,3186,27,H,0
2020,1,3392,86,3383,73,A,0
2020,1,3393,66,3325,54,H,0
2020,1,3395,66,3352,61,H,0
2020,1,3396,77,3193,59,H,0
2020,1,3397,72,3190,68,A,0
2020,1,3401,78,3114,35,H,0
2020,1,3405,74,3209,48,A,0
2020,1,3408,82,3238,46,H,0
2020,1,3414,79,3363,77,H,0
2020,1,3417,85,3451,45,H,0
2020,1,3425,69,3169,53,A,0
2020,1,3433,66,3111,38,H,0
2020,1,3435,88,3240,66,H,0
2020,1,3438,84,3137,60,H,0
2020,1,3439,105,3384,41,H,0
2020,1,3448,65,3423,55,H,0
2020,1,3450,85,3337,48,H,0
2020,1,3456,77,3119,65,A,0
2020,1,3458,75,3316,62,H,0
2020,1,3463,82,3344,79,H,0
2020,1,3464,87,3145,59,H,0
2020,1,3465,79,3253,70,H,0
2020,1,3467,79,3269,64,A,0
2020,2,3120,84,3459,82,H,0
2020,2,3125,63,3151,50,H,0
2020,2,3132,89,3156,62,H,0
2020,2,3155,77,3202,71,H,0
2020,2,3184,69,3297,62,H,0
2020,2,3201,79,3142,52,A,0
2020,2,3203,68,3437,56,A,0
2020,2,3206,72,3158,61,A,0
2020,2,3214,64,3104,61,A,0
2020,2,3220,43,3216,41,A,0
2020,2,3241,93,3255,53,H,0
2020,2,3250,68,3175,38,A,0
2020,2,3292,68,3187,66,A,0
2020,2,3301,80,3299,44,H,0
2020,2,3304,68,3105,46,H,0
2020,2,3320,95,3295,63,H,0
2020,2,3371,95,3357,69,H,0
2020,2,3387,56,3404,50,H,0
2020,2,3416,74,3338,58,H,0
2020,2,3453,111,3141,105,A,2
2020,3,3208,80,3244,65,H,0
2020,3,3231,75,3291,52,H,0
2020,3,3234,85,3194,53,H,0
2020,3,3235,69,3380,36,H,0
2020,3,3236,61,3227,50,H,0
2020,3,3242,84,3232,72,H,0
2020,3,3266,92,3383,71,H,0
2020,3,3314,92,3441,55,H,0
2020,3,3339,70,3429,64,A,0
2020,3,3348,79,3254,56,H,0
2020,3,3381,79,3168,63,H,0
2020,3,3382,71,3310,67,H,1
2020,3,3386,71,3162,57,A,0
2020,3,3397,63,3146,36,H,0
2020,3,3411,71,3410,44,A,0
2020,3,3415,60,3308,58,A,0
2020,3,3452,74,3384,45,H,0
2020,3,3462,70,3428,63,H,0
2020,4,3102,68,3312,48,H,0
2020,4,3112,65,3365,52,H,0
2020,4,3116,82,3309,52,H,0
2020,4,3124,120,3212,46,H,0
2020,4,3127,74,3248,64,H,0
2020,4,3129,82,3340,57,H,0
2020,4,3133,74,3324,58,A,0
2020,4,3157,76,3115,69,H,0
2020,4,3161,75,3294,58,A,0
2020,4,3165,71,3107,51,A,0
2020,4,3177,98,3275,79,H,0
2020,4,3179,74,3355,67,H,0
2020,4,3187,69,3367,48,H,0
2020,4,3190,63,3251,62,A,0
2020,4,3217,56,3143,53,H,0
2020,4,3243,73,3303,48,H,0
2020,4,3257,76,3293,40,H,0
2020,4,3260,78,3436,76,H,0
2020,4,3263,69,3174,56,A,0
2020,4,3265,89,3131,75,A,0
2020,4,3276,76,3444,55,H,0
2020,4,3277,110,3178,52,H,0
2020,4,3283,79,3394,51,H,0
2020,4,3286,77,3413,65,H,0
2020,4,3307,83,3319,76,H,0
2020,4,3315,78,3213,76,A,1
2020,4,3323,84,3259,60,H,0
2020,4,3328,94,3341,48,H,0
2020,4,3329,74,3249,53,H,0
2020,4,3330,59,3144,44,H,0
2020,4,3331,63,3402,57,H,0
2020,4,3334,89,3282,60,H,0
2020,4,3356,103,3188,67,A,0
2020,4,3363,84,3186,66,H,0
2020,4,3378,64,3400,57,H,0
2020,4,3388,64,3364,43,H,0
2020,4,3392,59,3264,54,H,0
2020,4,3396,85,3182,72,H,0
2020,4,3412,77,3375,61,H,0
2020,4,3435,80,3347,46,H,0
