Season,DayNum,WTeamID,LTeamID,CRType,CityID
2020,1,3107,3162,Regular,4003
2020,1,3112,3315,Regular,4350
2020,1,3113,3102,Regular,4343
2020,1,3124,3306,Regular,4362
2020,1,3127,3373,Regular,4003
2020,1,3130,3262,Regular,4039
2020,1,3136,3135,Regular,4281
2020,1,3138,3148,Regular,4049
2020,1,3150,3205,Regular,4066
2020,1,3153,3428,Regular,4072
2020,1,3159,3312,Regular,4241
2020,1,3166,3303,Regular,4255
2020,1,3171,3436,Regular,4147
2020,1,3172,3207,Regular,4089
2020,1,3173,3252,Regular,4091
2020,1,3180,3346,Regular,4143
2020,1,3181,3219,Regular,4101
2020,1,3195,3198,Regular,4214
2020,1,3196,3212,Regular,4132
2020,1,3199,3149,Regular,4341
2020,1,3210,3222,Regular,4016
2020,1,3217,3296,Regular,4093
2020,1,3218,3361,Regular,4155
2020,1,3228,3152,Regular,4060
2020,1,3237,3123,Regular,4161
2020,1,3245,3182,Regular,4270
2020,1,3246,3291,Regular,4193
2020,1,3247,3224,Regular,4363
2020,1,3248,3192,Regular,4105
2020,1,3251,3313,Regular,4244
2020,1,3257,3443,Regular,4203
2020,1,3260,3178,Regular,4098
2020,1,3261,3309,Regular,4024
2020,1,3266,3288,Regular,4215
2020,1,3268,3447,Regular,4077
2020,1,3272,3108,Regular,4213
2020,1,3277,3185,Regular,4103
2020,1,3279,3290,Regular,4260
2020,1,3281,3442,Regular,4463
2020,1,3282,3176,Regular,4174
2020,1,3283,3278,Regular,4216
2020,1,3305,3388,Regular,4290
2020,1,3307,3415,Regular,4004
2020,1,3323,3200,Regular,4045
2020,1,3329,3225,Regular,4335
2020,1,3336,3406,Regular,4348
2020,1,3342,3354,Regular,4256
2020,1,3343,3351,Regular,4280
2020,1,3349,3311,Regular,4157
2020,1,3350,3422,Regular,4136
2020,1,3353,3375,Regular,4218
2020,1,3362,3294,Regular,4134
2020,1,3364,3430,Regular,4459
2020,1,3367,3197,Regular,4323
2020,1,3372,3409,Regular,4351
2020,1,3374,3270,Regular,4088
2020,1,3376,3106,Regular,4079
2020,1,3377,3318,Regular,4039
2020,1,3378,3239,Regular,4342
2020,1,3385,3382,Regular,4465
2020,1,3389,3254,Regular,4047
2020,1,3390,3186,Regular,4331
2020,1,3392,3383,Regular,4188
2020,1,3393,3325,Regular,4340
2020,1,3395,3352,Regular,4125
2020,1,3396,3193,Regular,4266
2020,1,3397,3190,Regular,4170
2020,1,3401,3114,Regular,4078
2020,1,3405,3209,Regular,4016
2020,1,3408,3238,Regular,4237
2020,1,3414,3363,Regular,4163
2020,1,3417,3451,Regular,4201
2020,1,3425,3169,Regular,4249
2020,1,3433,3111,Regular,4292
2020,1,3435,3240,Regular,4233
2020,1,3438,3137,Regular,4067
2020,1,3439,3384,Regular,4031
2020,1,3448,3423,Regular,4371
2020,1,3450,3337,Regular,4284
2020,1,3456,3119,Regular,4367
2020,1,3458,3316,Regular,4209
2020,1,3463,3344,Regular,4236
2020,1,3464,3145,Regular,4373
2020,1,3465,3253,Regular,4294
2020,1,3467,3269,Regular,4007
2020,2,3120,3459,Regular,4018
2020,2,3125,3151,Regular,4233
2020,2,3132,3156,Regular,4042
2020,2,3155,3202,Regular,4074
2020,2,3184,3297,Regular,4291
2020,2,3201,3142,Regular,4308
2020,2,3203,3437,Regular,4467
2020,2,3206,3158,Regular,4064
2020,2,3214,3104,Regular,4353
2020,2,3220,3216,Regular,4364
2020,2,3241,3255,Regular,4148
2020,2,3250,3175,Regular,4099
2020,2,3292,3187,Regular,4138
2020,2,3301,3299,Regular,4287
2020,2,3304,3105,Regular,4195
2020,2,3320,3295,Regular,4058
2020,2,3371,3357,Regular,4320
2020,2,3387,3404,Regular,4329
2020,2,3416,3338,Regular,4258
2020,2,3453,3141,Regular,4226
2020,3,3208,3244,Regular,4014
2020,3,3231,3291,Regular,4032
2020,3,3234,3194,Regular,4162
2020,3,3235,3380,Regular,4006
2020,3,3236,3227,Regular,4124
2020,3,3242,3232,Regular,4189
2020,3,3266,3383,Regular,4215
2020,3,3314,3441,Regular,4061
2020,3,3339,3429,Regular,4197
2020,3,3348,3254,Regular,4469
2020,3,3381,3168,Regular,4057
2020,3,3382,3310,Regular,4465
2020,3,3386,3162,Regular,4239
2020,3,3397,3146,Regular,4180
2020,3,3411,3410,Regular,4106
2020,3,3415,3308,Regular,4187
2020,3,3452,3384,Regular,4224
2020,3,3462,3428,Regular,4072
2020,4,3102,3312,Regular,4356
2020,4,3112,3365,Regular,4350
2020,4,3116,3309,Regular,4119
2020,4,3124,3212,Regular,4362
2020,4,3127,3248,Regular,4360
2020,4,3129,3340,Regular,4035
2020,4,3133,3324,Regular,4295
2020,4,3157,3115,Regular,4082
2020,4,3161,3294,Regular,4134
2020,4,3165,3107,Regular,4003
2020,4,3177,3275,Regular,4071
2020,4,3179,3355,Regular,4097
2020,4,3187,3367,Regular,4138
2020,4,3190,3251,Regular,4206
