Season,Seed,TeamID
1990,W01,1163
1990,W02,1242
1990,W03,1181
1990,W04,1247
1990,W05,1155
1990,W06,1385
1990,W07,1417
1990,W08,1231
1990,W09,1143
1990,W10,1412
1990,W11,1396
1990,W12,1140
1990,W13,1379
1990,W14,1350
1990,W15,1352
1990,W16,1131
1990,X01,1328
1990,X02,1345
1990,X03,1207
1990,X04,1116
1990,X05,1228
1990,X06,1462
1990,X07,1208
1990,X08,1314
1990,X09,1283
1990,X10,1400
1990,X11,1243
1990,X12,1173
1990,X13,1343
1990,X14,1411
1990,X15,1419
1990,X16,1406
1990,Y01,1277
1990,Y02,1393
1990,Y03,1281
1990,Y04,1210
1990,Y05,1261
1990,Y06,1278
1990,Y07,1438
1990,Y08,1222
1990,Y09,1364
1990,Y10,1323
1990,Y11,1431
1990,Y12,1437
1990,Y13,1190
1990,Y14,1320
1990,Y15,1164
1990,Y16,1293
1990,Z01,1424
1990,Z02,1112
1990,Z03,1276
1990,Z04,1257
1990,Z05,1333
1990,Z06,1308
1990,Z07,1104
1990,Z08,1326
1990,Z09,1344
1990,Z10,1161
1990,Z11,1258
1990,Z12,1123
1990,Z13,1225
1990,Z14,1229
1990,Z15,1378
1990,Z16,1114
