Season,TeamID,ConfAbbrev
1990,1102,wac
1990,1103,ind
1990,1104,sec
1990,1106,swac
1990,1108,swac
1990,1109,ind
1990,1110,caa
1990,1111,southern
1990,1112,pac_ten
1990,1113,pac_ten
1990,1114,a_sun
1990,1116,swc
1990,1117,asc
1990,1119,maac
1990,1120,sec
1990,1121,big_south
1990,1122,ovc
1990,1123,mac
1990,1124,swc
1990,1126,meac
1990,1129,big_sky
1990,1130,big_east
1990,1131,nac
1990,1132,mac
1990,1133,mvc
1990,1134,ind
1990,1135,ivy
1990,1137,ecc
1990,1139,mw_coll
1990,1140,wac
1990,1141,mac
1990,1143,pac_ten
1990,1144,big_south
1990,1145,maac
1990,1147,a_sun
1990,1148,ind
1990,1149,big_south
1990,1150,sun_belt
1990,1151,southern
1990,1152,ind
1990,1153,metro
1990,1154,southern
1990,1155,acc
1990,1156,mid_cont
1990,1157,big_south
1990,1159,nac
1990,1160,big_eight
1990,1161,wac
1990,1162,ivy
1990,1163,big_east
1990,1164,meac
1990,1165,ivy
1990,1166,mvc
1990,1168,big_west
1990,1171,ivy
1990,1172,ind
1990,1173,mw_coll
1990,1174,ecc
1990,1175,meac
1990,1177,ind
1990,1178,mw_coll
1990,1179,mvc
1990,1180,ecc
1990,1181,acc
1990,1182,a_ten
1990,1183,mid_cont
1990,1184,ovc
1990,1185,mac
1990,1186,big_sky
1990,1187,caa
1990,1190,southern
1990,1191,mw_coll
1990,1192,nec
1990,1193,maac
1990,1196,sec
1990,1197,meac
1990,1198,ind
1990,1199,metro
1990,1200,maac
1990,1201,big_west
1990,1202,southern
1990,1203,a_ten
1990,1204,a_sun
1990,1206,caa
1990,1207,big_east
1990,1208,sec
1990,1209,a_sun
1990,1210,acc
1990,1211,wcc
1990,1212,swac
1990,1215,a_sun
1990,1216,nac
1990,1217,ivy
1990,1218,wac
1990,1220,ecc
1990,1221,maac
1990,1222,swc
1990,1224,meac
1990,1225,big_sky
1990,1226,big_sky
1990,1227,mid_cont
1990,1228,big_ten
1990,1229,mvc
1990,1231,big_ten
1990,1232,mvc
1990,1233,maac
1990,1234,big_ten
1990,1235,big_eight
1990,1238,swac
1990,1239,sun_belt
1990,1241,caa
1990,1242,big_eight
1990,1243,big_eight
1990,1245,mac
1990,1246,sec
1990,1247,maac
1990,1248,ecc
1990,1249,asc
1990,1250,ecc
1990,1251,ind
1990,1253,big_west
1990,1254,nec
1990,1256,asc
1990,1257,metro
1990,1258,wcc
1990,1259,maac
1990,1260,mw_coll
1990,1261,sec
1990,1263,nac
1990,1264,maac
1990,1265,nec
1990,1266,mw_coll
1990,1267,southern
1990,1268,acc
1990,1269,a_ten
1990,1270,southland
1990,1271,meac
1990,1272,metro
1990,1273,a_sun
1990,1274,ind
1990,1275,mac
1990,1276,big_ten
1990,1277,big_ten
1990,1278,big_ten
1990,1279,sec
1990,1280,sec
1990,1281,big_eight
1990,1282,ind
1990,1283,mid_cont
1990,1284,nec
1990,1285,big_sky
1990,1286,big_sky
1990,1287,ovc
1990,1288,meac
1990,1290,swac
1990,1291,nec
1990,1292,ovc
1990,1293,ovc
1990,1296,ind
1990,1298,caa
1990,1299,meac
1990,1301,acc
1990,1304,big_eight
1990,1305,big_sky
1990,1306,nac
1990,1307,wac
1990,1308,big_west
