Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
1990,136,1116,68,1343,64,N,0
1990,136,1123,54,1333,53,N,0
1990,136,1143,65,1231,63,N,0
1990,136,1155,49,1140,47,N,0
1990,136,1163,76,1131,52,N,0
1990,136,1173,88,1228,86,N,0
1990,136,1210,99,1190,83,N,0
1990,136,1247,79,1379,63,N,0
1990,136,1257,78,1225,59,N,0
1990,136,1261,70,1437,63,N,0
1990,136,1277,75,1293,71,N,1
1990,136,1314,83,1283,70,N,0
1990,136,1326,84,1344,83,N,1
1990,136,1328,77,1406,68,N,0
1990,136,1364,70,1222,66,N,0
1990,136,1424,102,1114,72,N,0
1990,137,1104,71,1161,54,N,0
1990,137,1112,79,1378,67,N,0
1990,137,1181,81,1350,46,N,0
1990,137,1207,70,1411,52,N,0
1990,137,1242,79,1352,71,N,0
1990,137,1258,111,1308,92,N,0
1990,137,1276,76,1229,70,N,0
1990,137,1278,64,1431,61,N,1
1990,137,1320,74,1281,71,N,0
1990,137,1345,75,1419,63,N,0
1990,137,1385,81,1396,65,N,0
1990,137,1393,70,1164,48,N,0
1990,137,1400,100,1208,88,N,0
1990,137,1417,68,1412,56,N,0
1990,137,1438,75,1323,67,N,0
1990,137,1462,87,1243,79,N,0
1990,138,1116,86,1173,84,N,0
1990,138,1123,62,1257,60,N,0
1990,138,1155,79,1247,75,N,0
1990,138,1163,74,1143,54,N,0
1990,138,1210,94,1261,91,N,0
1990,138,1277,62,1364,58,N,0
1990,138,1314,79,1328,77,N,0
1990,138,1424,76,1326,65,N,0
1990,139,1104,77,1112,55,N,0
1990,139,1181,76,1385,72,N,0
1990,139,1258,149,1276,115,N,0
1990,139,1278,81,1320,78,N,0
1990,139,1393,63,1438,61,N,0
1990,139,1400,73,1345,72,N,0
1990,139,1417,71,1242,70,N,0
1990,139,1462,74,1207,71,N,0
1990,143,1116,96,1314,73,N,0
1990,143,1163,71,1155,70,N,0
1990,143,1181,90,1417,81,N,0
1990,143,1400,102,1462,89,N,0
1990,144,1210,81,1277,80,N,1
1990,144,1258,62,1104,60,N,0
1990,144,1278,82,1393,75,N,0
1990,144,1424,69,1123,67,N,0
1990,145,1116,88,1400,85,N,0
1990,145,1181,79,1163,78,N,1
1990,146,1210,93,1278,91,N,0
1990,146,1424,131,1258,101,N,0
1990,152,1181,97,1116,83,N,0
1990,152,1424,90,1210,81,N,0
1990,154,1424,103,1181,73,N,0
