Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
1990,136,1153,75,1132,60,H,0,NIT
1990,136,1177,89,1166,72,H,0,NIT
1990,136,1200,106,1380,80,H,0,NIT
1990,136,1218,69,1390,57,H,0,NIT
1990,136,1253,86,1113,71,A,0,NIT
1990,136,1268,91,1269,81,H,0,NIT
1990,136,1280,84,1124,75,H,0,NIT
1990,136,1307,89,1332,78,H,0,NIT
1990,136,1309,78,1241,74,A,0,NIT
1990,136,1329,83,1409,74,H,0,NIT
1990,136,1336,57,1266,54,H,0,NIT
1990,136,1353,87,1221,78,H,0,NIT
1990,136,1387,85,1245,74,H,0,NIT
1990,136,1397,73,1272,71,A,0,NIT
1990,136,1435,98,1256,90,H,1,NIT
1990,136,1453,73,1356,60,A,0,NIT
1990,140,1177,61,1153,59,H,0,NIT
1990,140,1218,84,1253,79,H,0,NIT
1990,140,1307,90,1329,88,H,0,NIT
1990,140,1309,65,1280,60,H,0,NIT
1990,140,1336,80,1268,78,H,0,NIT
1990,140,1353,81,1200,74,H,0,NIT
1990,140,1387,58,1453,54,H,0,NIT
1990,140,1435,89,1397,85,H,0,NIT
1990,142,1307,80,1218,58,H,0,NIT
1990,142,1336,58,1353,55,A,0,NIT
1990,142,1387,54,1177,47,H,0,NIT
1990,142,1435,88,1309,85,H,0,NIT
1990,147,1387,80,1307,73,N,0,NIT
1990,147,1435,75,1336,62,N,0,NIT
1990,149,1336,83,1307,81,N,1,NIT
1990,149,1435,74,1387,72,N,0,NIT
