Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2011,7,1228,79,1414,65,H,0
2011,7,1268,105,1370,76,H,0
2011,7,1338,83,1348,75,H,0
2011,7,1400,83,1298,52,H,0
2011,9,1228,84,1405,45,H,0
2011,9,1268,75,1158,74,H,0
2011,9,1338,97,1227,54,H,0
2011,9,1400,89,1256,58,H,0
2011,11,1104,76,1197,37,H,0
2011,11,1110,62,1384,52,H,0
2011,11,1111,89,1409,86,A,0
2011,11,1114,57,1374,47,A,0
2011,11,1122,64,1387,62,A,0
2011,11,1124,87,1212,52,H,0
2011,11,1130,79,1383,49,H,0
2011,11,1135,69,1200,65,A,0
2011,11,1140,83,1201,56,H,0
2011,11,1141,70,1168,67,N,0
2011,11,1145,80,1382,70,H,0
2011,11,1155,87,1441,64,H,0
2011,11,1156,71,1136,57,H,0
2011,11,1160,88,1226,80,H,0
2011,11,1163,79,1392,52,H,0
2011,11,1165,65,1107,61,A,0
2011,11,1166,71,1106,57,H,0
2011,11,1180,75,1259,72,A,0
2011,11,1194,70,1413,63,N,0
2011,11,1196,77,1423,60,H,0
2011,11,1199,75,1316,55,H,0
2011,11,1205,78,1150,70,A,0
2011,11,1207,62,1330,59,A,0
2011,11,1208,72,1290,70,H,0
2011,11,1210,52,1149,39,H,0
2011,11,1211,117,1380,72,H,0
2011,11,1218,77,1286,59,H,0
2011,11,1222,63,1311,62,H,1
2011,11,1224,54,1132,52,H,0
2011,11,1231,88,1195,60,H,0
2011,11,1232,69,1410,46,N,0
2011,11,1235,78,1319,64,H,0
2011,11,1236,70,1188,55,A,0
2011,11,1242,113,1255,75,H,0
2011,11,1243,75,1241,61,H,0
2011,11,1245,73,1233,72,N,0
2011,11,1246,88,1190,65,H,0
2011,11,1247,82,1162,71,H,0
2011,11,1254,87,1313,64,H,0
2011,11,1260,73,1184,57,H,0
2011,11,1261,87,1322,78,H,0
2011,11,1263,71,1430,66,A,1
2011,11,1266,97,1341,58,H,0
2011,11,1269,77,1351,67,H,0
2011,11,1272,104,1147,40,H,0
2011,11,1274,89,1239,77,H,0
2011,11,1275,60,1406,57,H,0
2011,11,1277,96,1185,66,H,0
2011,11,1278,69,1459,55,H,0
2011,11,1279,68,1117,60,H,0
2011,11,1280,75,1398,65,H,0
2011,11,1283,78,1331,61,H,0
2011,11,1288,81,1258,79,A,0
2011,11,1301,82,1399,69,H,0
2011,11,1304,76,1377,68,H,0
2011,11,1308,92,1418,76,A,0
2011,11,1314,80,1252,66,H,0
2011,11,1318,66,1131,64,H,0
2011,11,1321,97,1296,78,A,0
2011,11,1323,98,1204,61,H,0
2011,11,1326,102,1299,61,H,0
2011,11,1328,77,1164,57,H,0
2011,11,1332,97,1295,92,H,1
2011,11,1334,66,1431,61,A,0
2011,11,1336,70,1250,56,H,0
2011,11,1339,80,1454,60,H,0
2011,11,1340,83,1337,81,H,0
