Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2015,11,3103,80,3127,49,H,0,35,80,3,15,7,10,21,31,12,8,9,5,13,17,51,7,22,8,15,7,25,10,17,6,1,13
2015,11,3104,60,3197,44,H,0,22,61,1,13,15,34,26,29,9,19,15,7,12,18,66,5,23,3,3,20,25,11,24,11,7,24
2015,11,3107,90,3383,47,H,0,34,55,7,10,15,22,15,27,18,15,8,2,21,14,43,6,20,13,19,6,11,8,15,6,2,19
2015,11,3113,81,3292,67,H,0,25,64,3,16,28,37,20,25,15,10,10,8,21,24,63,3,15,16,23,19,25,12,17,6,3,26
2015,11,3114,70,3261,54,A,0,21,49,5,14,23,34,11,21,9,13,7,2,28,14,43,1,4,25,34,12,22,3,20,4,0,26
2015,11,3116,63,3311,52,H,0,21,58,7,22,14,25,23,30,13,18,7,5,13,21,62,7,24,3,4,9,17,8,11,9,6,18
2015,11,3117,92,3238,60,H,0,33,64,3,12,23,36,15,33,16,19,14,5,17,23,63,6,18,8,17,11,24,8,25,8,3,26
2015,11,3120,71,3407,54,H,0,30,69,4,18,7,17,16,35,21,25,22,5,17,17,64,6,23,14,21,13,28,10,29,15,0,16
2015,11,3124,101,3331,60,H,0,35,76,4,11,27,42,19,27,22,8,16,4,20,20,52,5,10,15,21,9,30,7,31,4,3,33
2015,11,3129,75,3286,60,H,0,28,70,5,23,14,20,16,29,17,19,9,6,17,24,58,5,16,7,13,8,26,16,24,5,2,18
2015,11,3136,65,3263,52,H,0,21,52,5,12,18,26,13,27,12,17,8,2,16,21,55,3,18,7,11,10,21,9,19,10,1,21
2015,11,3137,53,3132,52,A,0,20,51,6,21,7,11,11,30,8,18,6,5,18,16,54,6,26,14,18,11,24,8,14,5,1,16
2015,11,3148,71,3220,66,A,1,25,60,11,26,10,22,9,31,16,25,10,5,20,25,67,3,20,13,23,15,31,14,22,11,2,19
2015,11,3150,79,3251,77,A,0,30,62,13,20,6,9,14,17,21,17,12,2,21,27,60,7,16,16,25,21,20,17,20,7,4,12
2015,11,3151,49,3437,45,H,0,18,57,2,13,11,17,18,26,6,13,5,2,14,17,50,6,16,5,9,11,26,12,18,4,7,17
2015,11,3155,80,3422,51,H,0,30,58,9,22,11,15,13,28,17,19,8,4,18,18,68,3,14,12,16,24,20,8,20,9,3,17
2015,11,3156,81,3405,71,H,0,28,63,11,30,14,19,13,26,15,9,5,0,20,27,63,5,17,12,20,15,25,13,12,1,1,19
2015,11,3163,102,3413,43,A,0,38,67,18,28,8,13,14,31,29,8,13,6,12,15,50,9,28,4,9,5,17,9,19,3,0,12
2015,11,3167,96,3102,56,H,0,34,74,10,22,18,25,16,23,22,14,17,1,22,16,46,2,9,22,29,9,29,9,30,5,1,24
2015,11,3169,67,3225,50,H,0,23,62,8,25,13,17,8,36,15,13,7,7,22,18,65,6,27,8,16,15,34,11,20,5,1,21
2015,11,3186,68,3430,62,A,0,24,58,2,12,18,26,12,32,13,14,5,6,13,25,66,2,9,10,18,13,28,15,11,8,2,20
2015,11,3187,83,3193,68,N,0,32,74,12,22,7,10,22,16,14,22,21,2,20,23,44,8,13,14,14,5,23,20,32,8,5,13
2015,11,3190,81,3421,68,A,0,27,52,7,15,20,33,8,27,16,13,6,5,25,22,58,3,13,21,28,12,26,9,14,4,0,26
2015,11,3192,73,3264,54,A,0,25,74,7,21,16,21,30,28,12,17,9,6,15,22,64,6,26,4,9,18,23,13,20,9,8,18
2015,11,3195,88,3203,75,H,0,25,49,7,15,31,41,2,28,11,19,10,4,25,24,70,5,21,22,28,22,28,9,25,9,2,28
2015,11,3196,84,3239,73,H,0,31,62,3,9,19,24,12,29,19,20,9,6,18,29,65,5,11,10,18,12,22,13,18,5,2,26
2015,11,3199,92,3412,62,H,0,39,71,7,15,7,12,17,24,17,18,14,3,22,21,51,6,18,14,21,11,19,10,26,3,3,15
2015,11,3202,67,3172,60,H,0,25,64,2,10,15,22,17,28,9,11,2,5,15,27,71,1,11,5,10,21,27,13,14,9,6,22
2015,11,3206,77,3439,69,H,0,23,57,7,26,24,32,13,26,8,9,2,1,13,30,68,4,14,5,8,14,24,15,12,3,3,24
2015,11,3207,88,3271,75,H,0,31,76,8,20,18,29,22,31,16,17,13,2,22,26,62,9,24,14,24,14,29,14,28,8,9,24
2015,11,3208,68,3288,36,H,0,27,69,3,14,11,14,19,35,14,25,21,2,14,15,58,2,13,4,8,10,25,4,29,17,0,16
2015,11,3210,92,3260,57,A,0,31,66,11,25,19,28,18,32,18,16,9,7,32,15,50,3,7,24,39,13,23,7,16,11,6,20
2015,11,3216,48,3165,46,A,0,18,53,5,20,7,17,11,36,11,24,7,4,19,19,60,1,12,7,13,9,29,14,15,10,3,18
2015,11,3218,63,3161,58,A,1,24,63,4,12,11,20,18,36,16,24,7,4,25,19,68,6,22,14,24,20,28,12,16,10,4,20
2015,11,3222,46,3317,42,A,0,17,46,5,15,7,16,16,32,9,30,7,4,26,13,48,2,8,14,27,12,20,9,22,13,5,21
2015,11,3227,71,3133,43,H,0,26,66,1,7,18,30,24,29,16,16,16,5,20,13,45,1,14,16,23,8,22,10,24,4,6,23
2015,11,3228,70,3236,63,H,0,24,73,0,21,22,39,24,20,11,18,21,4,23,18,54,11,30,16,23,17,32,12,35,2,2,27
2015,11,3232,63,3387,60,H,0,24,57,4,15,11,15,8,24,13,18,11,3,18,21,56,8,19,10,14,14,27,15,26,5,1,24
2015,11,3233,72,3200,51,A,0,29,63,6,20,8,11,13,26,16,15,16,0,16,22,59,3,17,4,9,13,23,11,19,5,2,16
