Season,Seed,TeamID
2015,W01,3163
2015,W02,3246
2015,W03,3257
2015,W04,3143
2015,W05,3400
2015,W06,3378
2015,W07,3173
2015,W08,3353
2015,W09,3371
2015,W10,3235
2015,W11,3261
2015,W12,3443
2015,W13,3455
2015,W14,3140
2015,W15,3398
2015,W16,3383
2015,X01,3268
2015,X02,3397
2015,X03,3333
2015,X04,3181
2015,X05,3280
2015,X06,3203
2015,X07,3151
2015,X08,3343
2015,X09,3453
2015,X10,3338
2015,X11,3211
2015,X12,3408
2015,X13,3107
2015,X14,3355
2015,X15,3129
2015,X16,3308
2015,Y01,3376
2015,Y02,3199
2015,Y03,3113
2015,Y04,3314
2015,Y05,3326
2015,Y06,3401
2015,Y07,3195
2015,Y08,3393
2015,Y09,3304
2015,Y10,3329
2015,Y11,3114
2015,Y12,3241
2015,Y13,3251
2015,Y14,3325
2015,Y15,3106
2015,Y16,3366
2015,Z01,3323
2015,Z02,3124
2015,Z03,3234
2015,Z04,3390
2015,Z05,3328
2015,Z06,3449
2015,Z07,3321
2015,Z08,3278
2015,Z09,3177
2015,Z10,3116
2015,Z11,3274
2015,Z12,3346
2015,Z13,3169
2015,Z14,3110
2015,Z15,3322
2015,Z16,3285
