Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
1985,136,1116,63,1234,54,N,0
1985,136,1120,59,1345,58,N,0
1985,136,1207,68,1250,43,N,0
1985,136,1229,58,1425,55,N,0
1985,136,1242,49,1325,38,N,0
1985,136,1246,66,1449,58,N,0
1985,136,1256,78,1338,54,N,0
1985,136,1260,59,1233,58,N,0
1985,136,1314,76,1292,57,N,0
1985,136,1323,79,1333,70,N,0
1985,136,1326,75,1235,64,N,0
1985,136,1328,96,1299,83,N,0
1985,136,1374,85,1330,68,N,0
1985,136,1385,83,1380,59,N,0
1985,136,1396,60,1439,57,N,0
1985,136,1424,85,1361,80,N,0
1985,137,1104,50,1112,41,N,0
1985,137,1130,55,1403,53,N,0
1985,137,1181,75,1337,62,N,0
1985,137,1208,67,1455,59,N,0
1985,137,1210,65,1273,58,N,0
1985,137,1228,76,1318,57,N,0
1985,137,1268,69,1275,68,N,1
1985,137,1272,67,1335,55,N,0
1985,137,1276,59,1192,55,N,0
1985,137,1298,78,1261,55,N,0
1985,137,1301,65,1305,56,N,0
1985,137,1393,70,1177,65,N,0
1985,137,1412,70,1277,68,N,0
1985,137,1431,79,1409,75,N,0
1985,137,1433,81,1267,65,N,0
1985,137,1437,51,1173,49,N,0
1985,138,1120,66,1242,64,N,0
1985,138,1207,63,1396,46,N,0
1985,138,1246,64,1424,61,N,0
1985,138,1256,79,1326,67,N,0
1985,138,1260,70,1374,57,N,0
1985,138,1314,60,1323,58,N,0
1985,138,1328,75,1229,69,N,0
1985,138,1385,68,1116,65,N,0
1985,139,1104,63,1433,59,N,0
1985,139,1130,74,1181,73,N,0
1985,139,1210,70,1393,53,N,0
1985,139,1228,74,1208,58,N,0
1985,139,1268,64,1298,59,N,0
1985,139,1272,67,1412,66,N,1
1985,139,1301,86,1431,73,N,0
1985,139,1437,59,1276,55,N,0
1985,143,1207,65,1260,53,N,0
1985,143,1210,61,1228,53,N,0
1985,143,1272,59,1130,57,N,0
1985,143,1328,86,1256,84,N,1
1985,144,1301,61,1104,55,N,0
1985,144,1314,62,1120,56,N,0
1985,144,1385,86,1246,70,N,0
1985,144,1437,46,1268,43,N,0
1985,145,1207,60,1210,54,N,0
1985,145,1272,63,1328,61,N,0
1985,146,1385,69,1301,60,N,0
1985,146,1437,56,1314,44,N,0
1985,152,1207,77,1385,59,N,0
1985,152,1437,52,1272,45,N,0
1985,154,1437,66,1207,64,N,0
