Season,Seed,TeamID
1999,W01,3397
1999,W02,3330
1999,W03,3181
1999,W04,3439
1999,W05,3120
1999,W06,3408
1999,W07,3390
1999,W08,3130
1999,W09,3326
1999,W10,3263
1999,W11,3386
1999,W12,3400
1999,W13,3389
1999,W14,3221
1999,W15,3399
1999,W16,3111
1999,X01,3163
1999,X02,3155
1999,X03,3208
1999,X04,3235
1999,X05,3332
1999,X06,3405
1999,X07,3228
1999,X08,3462
1999,X09,3198
1999,X10,3257
1999,X11,3374
1999,X12,3153
1999,X13,3365
1999,X14,3251
1999,X15,3197
1999,X16,3384
1999,Y01,3345
1999,Y02,3403
1999,Y03,3353
1999,Y04,3314
1999,Y05,3104
1999,Y06,3112
1999,Y07,3280
1999,Y08,3266
1999,Y09,3242
1999,Y10,3301
1999,Y11,3196
1999,Y12,3212
1999,Y13,3318
1999,Y14,3171
1999,Y15,3372
1999,Y16,3331
1999,Z01,3256
1999,Z02,3161
1999,Z03,3417
1999,Z04,3261
1999,Z05,3323
1999,Z06,3246
1999,Z07,3283
1999,Z08,3336
1999,Z09,3438
1999,Z10,3364
1999,Z11,3304
1999,Z12,3388
1999,Z13,3191
1999,Z14,3453
1999,Z15,3169
1999,Z16,3416
