Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2021,a_sun,122,1195,1252
2021,a_sun,122,1251,1244
2021,a_sun,122,1391,1468
2021,a_sun,122,1466,1316
2021,a_sun,123,1251,1391
2021,a_sun,123,1466,1195
2021,a_sun,125,1251,1466
2021,a_ten,121,1203,1200
2021,a_ten,121,1386,1247
2021,a_ten,122,1173,1348
2021,a_ten,122,1182,1350
2021,a_ten,122,1206,1203
2021,a_ten,122,1269,1386
2021,a_ten,123,1172,1206
2021,a_ten,123,1382,1182
2021,a_ten,123,1387,1269
2021,a_ten,123,1433,1173
2021,a_ten,124,1382,1387
2021,a_ten,124,1433,1172
2021,a_ten,132,1382,1433
2021,aac,129,1378,1396
2021,aac,129,1408,1409
2021,aac,129,1416,1187
2021,aac,130,1153,1374
2021,aac,130,1222,1408
2021,aac,130,1272,1416
2021,aac,130,1455,1378
2021,aac,131,1153,1455
2021,aac,131,1222,1272
2021,aac,132,1222,1153
2021,acc,127,1181,1130
2021,acc,127,1274,1338
2021,acc,127,1323,1448
2021,acc,128,1181,1257
2021,acc,128,1274,1155
2021,acc,128,1314,1323
2021,acc,128,1393,1301
2021,acc,129,1210,1274
2021,acc,129,1314,1439
2021,acc,129,1438,1393
2021,acc,130,1199,1314
2021,acc,131,1210,1199
2021,aec,117,1107,1312
2021,aec,117,1216,1127
2021,aec,117,1262,1392
2021,aec,118,1216,1107
2021,aec,118,1262,1306
2021,aec,124,1216,1436
2021,aec,124,1262,1420
2021,aec,131,1216,1262
2021,big_east,128,1139,1462
2021,big_east,128,1177,1344
2021,big_east,128,1207,1266
2021,big_east,129,1163,1177
2021,big_east,129,1166,1139
2021,big_east,129,1207,1437
2021,big_east,129,1371,1385
2021,big_east,130,1166,1163
2021,big_east,130,1207,1371
2021,big_east,131,1207,1166
2021,big_sky,128,1285,1225
2021,big_sky,128,1294,1170
2021,big_sky,128,1319,1340
2021,big_sky,129,1186,1319
2021,big_sky,129,1285,1451
2021,big_sky,129,1286,1226
2021,big_sky,129,1381,1294
2021,big_sky,130,1186,1285
2021,big_sky,130,1286,1381
2021,big_sky,131,1186,1286
2021,big_south,117,1214,1342
2021,big_south,117,1219,1367
2021,big_south,119,1144,1205
2021,big_south,119,1255,1421
2021,big_south,119,1347,1214
2021,big_south,119,1457,1219
2021,big_south,122,1144,1347
2021,big_south,122,1457,1255
2021,big_south,125,1457,1144
2021,big_ten,128,1278,1321
2021,big_ten,128,1336,1304
2021,big_ten,129,1268,1277
2021,big_ten,129,1326,1278
2021,big_ten,129,1353,1231
2021,big_ten,129,1458,1336
2021,big_ten,130,1228,1353
2021,big_ten,130,1234,1458
2021,big_ten,130,1276,1268
2021,big_ten,130,1326,1345
2021,big_ten,131,1228,1234
2021,big_ten,131,1326,1276
2021,big_ten,132,1228,1326
2021,big_twelve,128,1243,1395
2021,big_twelve,128,1328,1235
2021,big_twelve,129,1124,1243
2021,big_twelve,129,1242,1328
2021,big_twelve,129,1329,1452
2021,big_twelve,129,1400,1403
2021,big_twelve,130,1329,1124
2021,big_twelve,131,1400,1329
2021,big_west,127,1142,1168
2021,big_west,127,1253,1169
2021,big_west,129,1364,1253
2021,big_west,129,1413,1167
2021,big_west,129,1414,1142
2021,big_west,129,1415,1218
2021,big_west,130,1364,1413
2021,big_west,130,1414,1415
2021,big_west,131,1364,1414
2021,caa,124,1189,1406
2021,caa,124,1456,1423
2021,caa,125,1180,1158
2021,caa,125,1189,1241
2021,caa,125,1220,1174
2021,caa,125,1318,1456
2021,caa,126,1180,1318
2021,caa,126,1189,1220
2021,caa,127,1180,1189
2021,cusa,127,1349,1379
2021,cusa,128,1194,1431
2021,cusa,128,1317,1292
2021,cusa,128,1349,1267
2021,cusa,128,1427,1150
2021,cusa,129,1256,1194
2021,cusa,129,1317,1330
2021,cusa,129,1412,1349
2021,cusa,129,1443,1427
2021,cusa,130,1317,1256
2021,cusa,130,1443,1412
2021,cusa,131,1317,1443
2021,horizon,115,1178,1352
2021,horizon,115,1236,1453
2021,horizon,115,1454,1237
2021,horizon,115,1464,1227
2021,horizon,120,1156,1236
2021,horizon,120,1297,1178
2021,horizon,120,1324,1464
2021,horizon,120,1454,1460
2021,horizon,126,1156,1454
2021,horizon,126,1324,1297
2021,horizon,127,1156,1324
2021,maac,126,1351,1145
2021,maac,127,1193,1264
2021,maac,127,1233,1346
2021,maac,128,1193,1284
2021,maac,128,1233,1373
2021,maac,129,1310,1265
2021,maac,129,1389,1351
2021,maac,130,1193,1389
2021,maac,130,1233,1310
2021,maac,131,1233,1193
2021,mac,129,1103,1132
2021,mac,129,1138,1275
2021,mac,129,1325,1245
2021,mac,129,1405,1123
2021,mac,130,1138,1103
2021,mac,130,1325,1405
2021,mac,131,1325,1138
2021,meac,129,1288,1197
2021,meac,129,1313,1300
2021,meac,130,1288,1164
2021,meac,131,1313,1288
2021,mvc,122,1320,1229
2021,mvc,122,1356,1133
2021,mvc,123,1232,1191
2021,mvc,123,1260,1356
2021,mvc,123,1283,1434
