Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2021,23,1101,70,1190,47,N,0,20,49,13,23,17,27,6,24,14,15,8,3,0,15,51,3,21,14,17,11,27,5,22,6,2,0
2021,23,1104,81,1240,57,H,0,30,77,7,31,14,20,19,31,11,10,8,3,0,19,69,9,32,10,17,18,28,10,20,5,2,0
2021,23,1111,81,1354,61,A,0,32,62,7,27,10,13,13,41,15,23,6,3,13,24,80,7,32,6,11,12,18,12,9,13,0,14
2021,23,1113,94,1348,88,N,0,27,61,6,20,34,46,13,22,9,12,7,4,0,29,56,9,18,21,35,7,26,14,16,8,2,0
2021,23,1114,71,1341,66,N,0,22,51,4,17,23,29,16,16,7,19,13,4,0,27,55,8,21,4,4,7,15,14,24,12,1,0
2021,23,1116,142,1290,62,H,0,48,86,20,40,26,33,19,35,26,7,11,4,0,23,72,13,39,3,6,11,18,12,21,3,6,0
2021,23,1122,72,1303,66,N,0,25,57,6,18,16,24,10,26,14,19,11,6,0,26,61,3,12,11,19,11,25,5,19,7,2,0
2021,23,1133,61,1405,59,N,0,24,59,5,21,8,10,12,30,12,15,1,6,0,22,66,11,29,4,8,12,23,13,7,6,2,0
2021,23,1139,66,1444,62,H,0,23,57,5,20,15,24,5,25,7,6,7,2,0,23,50,9,18,7,10,1,32,13,13,2,5,0
2021,23,1155,53,1280,42,N,0,19,54,5,25,10,15,10,25,13,14,5,2,0,15,50,4,13,8,27,16,25,6,18,7,2,0
2021,23,1160,84,1377,61,N,0,30,73,10,25,14,15,14,27,20,8,4,5,0,20,60,3,20,18,24,12,27,9,13,2,7,0
2021,23,1163,102,1148,75,H,0,38,68,10,26,16,22,18,23,22,15,9,6,0,26,52,8,17,15,23,4,13,11,19,9,3,0
2021,23,1172,82,1219,73,H,0,31,59,11,27,9,12,9,25,21,12,2,5,0,27,58,9,17,10,13,6,19,9,10,2,2,0
2021,23,1179,80,1243,70,A,0,29,60,7,23,15,18,11,20,17,7,9,4,0,25,56,8,22,12,20,14,20,12,14,3,3,0
2021,23,1184,80,1316,67,N,0,29,82,5,28,17,21,20,24,15,9,16,6,0,21,54,10,28,15,19,6,28,9,20,4,3,0
2021,23,1195,65,1197,56,H,0,29,51,6,21,1,3,4,23,16,22,9,2,0,23,50,6,19,4,9,6,14,8,20,9,4,0
2021,23,1207,70,1420,62,H,0,28,75,7,27,7,14,21,35,15,20,8,3,0,23,65,6,24,10,14,7,29,13,16,12,2,0
2021,23,1209,123,1210,120,A,4,46,95,10,30,21,38,20,35,16,19,8,9,0,36,98,7,33,41,59,29,36,12,21,12,4,0
2021,23,1213,69,1212,53,H,0,24,58,6,21,15,22,11,32,12,13,5,2,0,21,58,1,10,10,19,6,22,5,9,11,4,0
2021,23,1222,89,1249,45,H,0,30,72,13,33,16,21,18,29,16,9,11,8,0,15,50,1,13,14,22,7,21,8,22,3,0,0
2021,23,1227,65,1296,61,A,0,24,60,11,33,6,9,5,21,16,8,4,1,0,23,57,3,10,12,17,12,28,8,12,4,2,0
2021,23,1228,122,1299,60,H,0,44,75,17,31,17,24,18,40,31,15,5,4,0,22,64,5,19,11,21,4,12,10,12,9,0,0
2021,23,1231,89,1399,59,H,0,37,65,5,19,10,22,9,23,22,8,9,4,0,23,57,5,25,8,11,7,24,9,17,3,2,0
2021,23,1234,97,1300,67,H,0,32,66,10,30,23,29,20,24,20,9,9,7,0,24,57,6,19,13,17,9,16,13,15,4,2,0
2021,23,1236,67,1368,63,H,1,21,44,7,21,18,24,5,27,13,30,7,1,0,23,76,1,28,16,23,18,16,6,18,9,2,0
2021,23,1246,81,1287,45,H,0,33,59,6,16,9,14,9,26,18,15,8,6,0,17,50,3,21,8,16,9,13,7,19,5,1,0
2021,23,1257,79,1191,44,H,0,31,53,6,16,11,16,9,37,19,12,2,3,0,14,47,6,26,10,21,3,15,6,9,3,0,0
2021,23,1258,85,1381,83,H,0,29,56,6,16,21,31,10,17,14,12,5,1,0,29,60,11,25,14,18,9,21,16,15,5,5,0
2021,23,1262,76,1362,68,N,0,22,42,5,12,27,41,9,25,14,19,5,3,0,23,61,5,26,17,21,11,15,6,15,6,2,0
2021,23,1266,99,1115,57,H,0,29,56,10,26,31,43,12,32,20,14,9,10,0,18,66,3,20,18,26,13,19,6,15,6,3,0
2021,23,1268,85,1330,67,H,0,30,63,10,23,15,18,10,31,13,9,3,3,0,25,66,6,33,11,16,14,24,8,10,5,1,0
2021,23,1272,73,1388,56,N,0,29,67,7,16,8,13,10,28,10,10,7,7,0,20,59,1,18,15,20,8,27,10,12,2,2,0
2021,23,1275,81,1315,67,H,0,29,57,5,14,18,22,6,21,10,9,8,3,0,21,54,7,27,18,24,13,19,8,17,3,2,0
2021,23,1276,96,1132,82,H,0,33,61,10,27,20,26,9,33,23,10,3,3,0,26,70,12,29,18,22,10,22,12,6,3,0,0
2021,23,1277,83,1185,67,H,0,30,55,12,28,11,16,5,26,27,17,2,5,0,26,64,4,21,11,16,8,17,14,9,8,3,0
2021,23,1278,99,1453,69,H,0,34,79,7,34,24,30,12,31,17,13,13,4,0,24,66,3,16,18,21,8,28,11,23,7,1,0
2021,23,1281,91,1331,64,H,0,34,64,10,25,13,18,12,29,18,17,11,1,0,23,66,7,35,11,12,11,18,10,15,7,3,0
2021,23,1286,91,1424,78,A,0,30,54,10,18,21,24,4,23,19,13,6,1,0,25,55,11,25,17,21,7,19,18,18,4,1,0
2021,23,1291,62,1288,55,A,0,21,53,4,22,16,23,9,24,10,14,5,1,0,21,52,3,18,10,13,4,21,12,16,3,3,0
2021,23,1297,74,1123,73,H,0,27,65,8,28,12,23,17,21,16,9,5,0,0,28,64,6,23,11,21,13,22,11,9,7,4,0
2021,23,1298,78,1203,71,H,0,31,64,10,23,6,9,10,24,26,8,6,2,0,24,52,9,29,14,23,6,24,14,16,3,4,0
2021,23,1301,95,1149,61,H,0,35,67,11,23,14,20,10,16,15,12,18,4,0,21,44,5,11,14,22,5,24,7,31,6,1,0
2021,23,1304,102,1270,55,H,0,36,72,10,24,20,29,14,26,19,9,16,4,0,21,55,7,22,6,14,9,21,10,25,3,5,0
2021,23,1305,62,1295,48,N,0,23,60,8,17,8,13,6,29,13,10,8,4,0,16,55,6,21,10,14,8,32,9,16,5,3,0
2021,23,1311,101,1413,93,N,0,32,65,9,23,28,34,10,21,18,11,11,0,0,29,49,7,22,28,39,6,22,17,20,2,2,0
2021,23,1314,79,1158,60,H,0,28,71,4,18,19,24,16,30,12,9,10,9,0,24,60,8,23,4,10,6,25,13,13,5,3,0
2021,23,1325,84,1152,61,N,0,28,48,8,19,20,33,7,23,15,13,1,3,0,20,57,4,20,17,20,8,16,9,13,5,0,0
2021,23,1326,94,1229,67,H,0,31,64,6,18,26,36,12,26,17,10,8,3,0,22,57,9,20,14,19,5,24,12,16,2,5,0
2021,23,1329,75,1426,68,A,0,27,59,7,25,14,27,13,40,13,18,1,0,0,27,71,5,26,9,18,7,25,12,5,12,0,0
2021,23,1333,71,1143,63,H,0,26,58,5,11,14,22,13,28,14,13,5,3,0,23,58,6,25,11,14,5,25,9,11,8,3,0
2021,23,1334,66,1415,60,H,0,24,54,5,13,13,24,11,16,4,11,4,2,0,22,48,6,20,10,15,5,18,6,14,2,0,0
2021,23,1337,86,1414,72,N,0,32,64,8,24,14,15,12,25,17,10,5,3,0,27,69,6,15,12,14,13,18,16,11,6,0,0
2021,23,1344,97,1193,56,H,0,34,70,7,16,22,29,16,26,21,7,7,3,0,19,51,2,15,16,24,6,20,6,14,3,2,0
2021,23,1345,77,1251,64,N,0,31,53,9,18,6,11,4,24,20,15,5,2,0,21,52,11,32,11,16,7,17,15,12,6,1,0
2021,23,1346,84,1192,66,H,0,31,63,9,24,13,16,13,26,18,13,7,6,0,25,63,2,13,14,22,15,18,11,15,7,6,0
2021,23,1353,86,1357,63,H,0,40,66,1,8,5,15,12,32,23,9,10,4,0,25,67,9,25,4,9,10,19,15,12,6,3,0
2021,23,1361,73,1417,58,H,0,27,58,9,23,10,12,10,20,16,8,5,2,0,17,43,7,21,17,24,6,20,10,14,1,2,0
2021,23,1365,62,1226,49,H,0,24,56,4,12,10,18,9,23,10,10,11,4,0,17,49,8,22,7,12,8,23,11,19,2,1,0
2021,23,1370,84,1339,72,A,0,31,68,12,29,10,13,8,23,19,8,8,6,0,24,51,6,13,18,23,2,28,12,19,2,1,0
2021,23,1374,97,1358,67,H,0,31,59,11,27,24,28,11,31,22,16,4,5,0,24,62,8,27,11,18,8,15,14,12,8,4,0
2021,23,1375,68,1194,66,H,0,23,41,8,15,14,20,3,26,7,16,8,2,0,23,61,13,36,7,10,11,17,13,12,10,3,0
2021,23,1384,80,1338,70,A,0,27,63,9,25,17,24,13,21,17,12,11,2,0,27,68,6,24,10,16,19,24,16,22,4,7,0
2021,23,1385,76,1389,75,H,0,24,59,7,19,21,25,12,25,13,17,11,4,0,30,59,9,21,6,12,5,18,21,15,9,5,0
2021,23,1387,89,1188,52,H,0,28,61,10,22,23,30,12,26,17,14,13,0,0,20,49,2,11,10,15,6,21,8,25,10,6,0
