Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
2006,134,1103,80,1396,73,A,1,NIT
2006,134,1139,53,1275,52,H,0,NIT
2006,134,1150,77,1204,61,H,0,NIT
2006,134,1175,58,1319,53,A,0,NIT
2006,134,1264,80,1192,77,H,0,NIT
2006,134,1353,76,1336,71,A,0,NIT
2006,134,1390,65,1438,49,H,0,NIT
2006,134,1431,85,1252,66,H,0,NIT
2006,135,1155,69,1256,53,H,0,NIT
2006,135,1222,77,1140,67,H,0,NIT
2006,135,1274,62,1329,59,H,0,NIT
2006,135,1278,73,1448,58,H,0,NIT
2006,135,1323,79,1435,69,H,0,NIT
2006,135,1330,79,1160,61,A,0,NIT
2006,135,1376,74,1443,55,H,0,NIT
2006,136,1166,71,1103,60,H,0,NIT
2006,136,1220,73,1304,62,H,0,NIT
2006,136,1276,82,1431,67,H,0,NIT
2006,136,1386,71,1353,62,H,0,NIT
2006,137,1153,86,1150,80,H,0,NIT
2006,137,1199,67,1139,63,H,0,NIT
2006,137,1257,71,1175,54,H,0,NIT
2006,137,1283,76,1390,67,H,0,NIT
2006,138,1264,87,1268,84,A,0,NIT
2006,140,1220,77,1386,75,A,1,NIT
2006,140,1257,74,1155,68,H,0,NIT
2006,140,1274,53,1166,52,A,0,NIT
2006,140,1276,87,1323,84,H,2,NIT
2006,140,1283,60,1222,59,H,0,NIT
2006,140,1330,70,1264,66,H,0,NIT
2006,141,1153,76,1278,62,H,0,NIT
2006,141,1376,69,1199,68,A,1,NIT
2006,142,1257,74,1283,56,H,0,NIT
2006,142,1276,71,1274,65,H,0,NIT
2006,142,1330,61,1220,51,A,0,NIT
2006,143,1376,65,1153,62,A,0,NIT
2006,148,1276,66,1330,43,N,0,NIT
2006,148,1376,78,1257,63,N,0,NIT
2006,150,1376,76,1276,64,N,0,NIT
