Season,Seed,TeamID
1989,W01,1207
1989,W02,1181
1989,W03,1390
1989,W04,1234
1989,W05,1301
1989,W06,1243
1989,W07,1452
1989,W08,1435
1989,W09,1323
1989,W10,1397
1989,W11,1278
1989,W12,1376
1989,W13,1353
1989,W14,1373
1989,W15,1354
1989,W16,1343
1989,X01,1112
1989,X02,1231
1989,X03,1371
1989,X04,1424
1989,X05,1272
1989,X06,1333
1989,X07,1431
1989,X08,1388
1989,X09,1155
1989,X10,1261
1989,X11,1191
1989,X12,1177
1989,X13,1225
1989,X14,1283
1989,X15,1206
1989,X16,1352
1989,Y01,1228
1989,Y02,1393
1989,Y03,1281
1989,Y04,1257
1989,Y05,1116
1989,Y06,1210
1989,Y07,1196
1989,Y08,1338
1989,Y09,1123
1989,Y10,1161
1989,Y11,1400
1989,Y12,1258
1989,Y13,1114
1989,Y14,1166
1989,Y15,1137
1989,Y16,1270
1989,Z01,1328
1989,Z02,1314
1989,Z03,1276
1989,Z04,1199
1989,Z05,1438
1989,Z06,1104
1989,Z07,1417
1989,Z08,1247
1989,Z09,1256
1989,Z10,1235
1989,Z11,1375
1989,Z12,1344
1989,Z13,1292
1989,Z14,1462
1989,Z15,1380
1989,Z16,1190
