Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2018,11,1104,82,1272,70,N,0,26,57,11,27,19,28,13,27,16,16,8,7,30,23,60,2,17,22,36,19,24,7,17,7,3,22
2018,11,1107,69,1233,67,H,0,24,62,4,15,17,19,19,28,6,13,1,0,16,26,59,4,22,11,14,7,20,14,7,6,3,21
2018,11,1112,101,1319,67,H,0,34,57,5,13,28,32,12,31,21,11,6,6,23,23,58,4,13,17,30,12,11,11,13,3,1,24
2018,11,1113,94,1226,74,H,0,34,65,9,30,17,26,12,29,22,11,3,5,18,26,59,9,24,13,22,8,21,17,14,6,2,20
2018,11,1116,95,1359,56,H,0,36,63,9,22,14,22,7,28,28,11,7,6,18,20,61,8,29,8,15,15,17,12,19,6,1,20
2018,11,1120,102,1313,74,H,0,35,63,8,22,24,30,9,33,17,16,8,9,21,21,61,12,34,20,27,9,20,15,16,11,3,26
2018,11,1124,107,1146,66,H,0,39,59,12,17,17,20,8,34,29,16,5,3,16,25,63,6,20,10,15,7,14,15,12,4,4,19
2018,11,1127,76,1288,59,H,0,26,57,10,21,14,21,10,31,11,20,7,7,21,22,65,4,15,11,15,14,25,9,18,10,2,20
2018,11,1130,85,1263,65,H,0,33,68,4,18,15,19,14,37,13,8,4,5,18,21,59,11,32,12,21,8,24,13,11,1,2,20
2018,11,1132,78,1180,69,A,0,26,54,9,22,17,27,8,25,14,17,9,2,21,23,56,4,20,19,26,11,24,7,19,5,4,24
2018,11,1139,82,1244,64,H,0,32,64,6,25,12,23,11,28,17,11,9,6,18,22,54,9,18,11,19,6,24,9,17,7,0,19
2018,11,1153,107,1366,77,H,0,41,86,13,39,12,24,25,40,24,20,7,4,17,26,74,13,44,12,16,7,25,19,17,11,4,24
2018,11,1155,85,1441,57,H,0,27,54,6,14,25,31,8,31,14,15,11,5,17,22,56,6,16,7,14,8,24,9,20,5,2,21
2018,11,1158,68,1373,60,H,1,23,70,5,25,17,26,12,28,10,6,7,4,16,23,60,4,14,10,14,11,40,9,24,3,8,25
2018,11,1160,66,1294,51,H,0,25,57,5,17,11,25,9,36,12,13,3,3,19,20,62,6,37,5,11,9,29,4,13,5,4,22
2018,11,1161,72,1170,61,H,0,24,63,4,17,20,25,13,35,8,9,6,3,19,19,60,7,26,16,22,11,30,7,12,2,4,22
2018,11,1163,70,1159,58,H,0,23,61,6,20,18,19,12,29,12,9,5,5,16,20,52,8,29,10,15,6,26,11,14,4,2,16
2018,11,1166,92,1463,76,H,0,40,68,8,25,4,10,8,28,20,11,7,4,12,30,66,8,27,8,10,9,24,19,13,6,1,14
2018,11,1172,110,1149,62,H,0,35,70,26,53,14,17,10,31,29,1,6,1,12,25,62,6,24,6,10,9,26,11,14,1,1,17
2018,11,1173,78,1123,77,H,0,28,58,4,16,18,23,7,31,14,11,5,2,15,31,67,9,27,6,8,7,28,15,12,4,3,19
2018,11,1174,76,1350,63,A,0,26,46,5,15,19,29,5,25,15,11,9,2,18,21,50,4,21,17,22,7,19,9,15,8,3,22
2018,11,1181,97,1189,68,H,0,41,74,12,25,3,11,15,33,21,12,7,3,16,25,63,14,33,4,7,7,23,10,15,3,1,12
2018,11,1184,73,1349,72,A,0,25,65,6,27,17,19,13,30,12,13,4,1,20,21,58,8,28,22,32,12,28,12,13,4,2,23
2018,11,1191,77,1117,63,H,0,24,51,5,16,24,31,11,25,16,13,9,6,18,23,60,5,19,12,15,14,21,8,16,7,3,26
2018,11,1203,84,1224,75,H,0,31,58,5,17,17,26,11,30,19,15,4,10,19,23,65,10,26,19,25,14,23,8,12,6,1,25
2018,11,1204,85,1448,83,A,0,32,67,11,27,10,12,15,17,6,12,7,2,22,27,62,11,24,18,23,20,20,14,18,6,3,15
2018,11,1206,67,1248,65,H,0,26,55,7,20,8,17,7,26,13,11,8,3,10,27,64,11,31,0,4,12,26,16,14,6,2,18
2018,11,1208,79,1136,54,H,0,26,60,8,20,19,32,19,40,14,17,8,10,19,17,66,8,31,12,20,14,21,7,14,5,2,26
2018,11,1211,97,1411,69,H,0,35,72,11,25,16,22,20,37,21,14,8,2,23,26,72,4,21,13,23,15,20,5,10,9,3,21
2018,11,1213,67,1197,51,H,0,26,59,7,22,8,16,15,24,12,17,9,4,15,19,49,4,13,9,14,8,24,8,22,8,5,19
2018,11,1216,85,1148,84,H,1,31,63,10,30,13,20,8,24,15,11,4,4,22,29,56,11,21,15,26,8,27,14,15,4,4,18
2018,11,1218,82,1115,70,H,0,25,51,4,20,28,42,9,27,20,15,7,2,17,21,57,10,26,18,24,10,20,10,15,10,3,33
2018,11,1219,100,1456,66,H,0,37,61,8,15,18,25,10,28,16,9,10,1,25,20,53,5,22,21,27,10,19,4,15,3,9,20
2018,11,1220,77,1119,74,H,0,25,63,8,28,19,21,15,26,15,14,3,1,16,30,65,8,27,6,11,12,21,17,13,6,1,22
2018,11,1221,69,1357,64,A,0,25,52,9,23,10,15,3,21,11,15,5,2,23,25,57,4,20,10,18,17,27,14,20,4,2,14
2018,11,1222,81,1270,53,H,0,29,51,10,21,13,21,12,34,20,17,4,4,22,17,58,6,27,13,24,14,17,7,13,6,3,19
2018,11,1227,65,1300,55,H,0,23,56,6,22,13,18,11,21,13,13,8,3,14,23,54,5,12,4,6,11,25,12,22,5,3,21
2018,11,1228,102,1380,55,H,0,32,63,4,21,34,37,14,28,17,10,8,4,26,19,51,2,11,15,23,9,17,5,22,3,4,25
2018,11,1232,90,1231,69,A,0,29,49,17,26,15,18,5,22,15,19,9,2,24,21,45,4,18,23,33,8,17,12,19,10,3,18
2018,11,1234,95,1152,62,H,0,31,52,12,22,21,35,10,28,23,17,8,7,19,23,61,6,26,10,18,15,18,10,20,9,2,33
2018,11,1242,92,1398,56,H,0,36,60,12,28,8,11,10,35,23,20,8,7,13,19,58,8,23,10,16,8,15,7,15,10,0,16
2018,11,1243,83,1110,45,H,0,29,53,12,22,13,21,13,28,22,17,8,4,11,17,56,8,31,3,4,8,15,9,18,9,1,15
2018,11,1246,73,1430,63,H,0,26,66,5,15,16,23,18,20,17,14,11,8,18,23,56,5,18,12,18,16,23,12,20,8,8,20
2018,11,1249,74,1409,67,A,0,25,59,7,24,17,21,14,28,12,16,10,0,21,23,51,5,19,16,23,4,24,8,15,4,1,21
2018,11,1253,83,1362,71,A,0,26,58,4,15,27,32,8,29,6,15,9,7,26,22,59,8,23,19,26,12,27,10,19,6,4,27
2018,11,1260,84,1460,80,H,0,28,51,7,20,21,32,10,22,18,19,10,3,20,26,54,9,20,19,25,8,20,16,20,9,2,25
2018,11,1261,99,1108,59,H,0,36,59,11,19,16,24,9,26,18,7,12,6,16,23,59,4,24,9,13,12,14,7,16,4,2,18
2018,11,1266,80,1291,59,H,0,29,57,6,21,16,21,10,25,16,11,10,2,15,23,51,7,28,6,11,4,20,12,16,3,3,16
2018,11,1267,102,1404,91,H,1,34,69,11,38,23,34,18,19,21,12,7,1,18,34,64,11,26,12,15,14,23,16,22,4,0,29
2018,11,1268,76,1392,61,N,0,27,55,2,14,20,26,8,34,12,15,4,3,17,23,63,9,27,6,9,5,21,15,13,7,2,19
2018,11,1269,74,1262,69,H,0,24,51,3,15,23,34,10,29,15,15,8,7,24,20,51,6,18,23,30,6,21,15,14,9,2,21
2018,11,1274,77,1205,45,H,0,30,60,7,26,10,21,12,36,21,12,5,3,15,20,63,4,16,1,6,10,26,10,14,5,0,19
2018,11,1275,55,1200,54,A,0,20,59,5,23,10,15,20,33,12,21,2,2,17,22,56,3,24,7,14,5,20,10,9,13,4,17
2018,11,1277,98,1316,66,H,0,35,61,3,12,25,32,14,35,22,21,12,10,21,23,66,11,29,9,15,11,15,8,19,9,2,24
2018,11,1278,92,1367,77,H,0,32,70,9,28,19,31,20,34,20,13,3,6,16,26,68,14,31,11,16,11,24,13,12,5,2,25
2018,11,1279,94,1418,76,H,0,33,65,7,21,21,31,16,32,17,14,6,7,19,26,71,8,23,16,23,17,23,14,13,6,2,23
