Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2018,a_sun,119,1195,1367
2018,a_sun,119,1239,1244
2018,a_sun,119,1252,1391
2018,a_sun,119,1316,1312
2018,a_sun,122,1195,1316
2018,a_sun,122,1252,1239
2018,a_sun,125,1252,1195
2018,a_ten,128,1203,1200
2018,a_ten,128,1269,1247
2018,a_ten,129,1206,1269
2018,a_ten,129,1350,1182
2018,a_ten,129,1387,1203
2018,a_ten,129,1433,1173
2018,a_ten,130,1172,1387
2018,a_ten,130,1348,1433
2018,a_ten,130,1382,1350
2018,a_ten,130,1386,1206
2018,a_ten,131,1172,1382
2018,a_ten,131,1348,1386
2018,a_ten,132,1172,1348
2018,aac,129,1272,1378
2018,aac,129,1374,1163
2018,aac,129,1396,1408
2018,aac,129,1416,1187
2018,aac,130,1153,1374
2018,aac,130,1222,1416
2018,aac,130,1272,1409
2018,aac,130,1455,1396
2018,aac,131,1153,1272
2018,aac,131,1222,1455
2018,aac,132,1153,1222
2018,acc,127,1130,1210
2018,acc,127,1323,1338
2018,acc,127,1393,1448
2018,acc,128,1130,1301
2018,acc,128,1257,1199
2018,acc,128,1314,1393
2018,acc,128,1323,1439
2018,acc,129,1155,1130
2018,acc,129,1181,1323
2018,acc,129,1314,1274
2018,acc,129,1438,1257
2018,acc,130,1314,1181
2018,acc,130,1438,1155
2018,acc,131,1438,1314
2018,aec,124,1216,1306
2018,aec,124,1392,1107
2018,aec,124,1420,1262
2018,aec,124,1436,1263
2018,aec,127,1420,1216
2018,aec,127,1436,1392
2018,aec,131,1420,1436
2018,big_east,128,1266,1177
2018,big_east,128,1385,1207
2018,big_east,129,1139,1371
2018,big_east,129,1344,1166
2018,big_east,129,1437,1266
2018,big_east,129,1462,1385
2018,big_east,130,1344,1462
2018,big_east,130,1437,1139
2018,big_east,131,1437,1344
2018,big_sky,127,1294,1319
2018,big_sky,127,1315,1286
2018,big_sky,127,1340,1170
2018,big_sky,127,1381,1226
2018,big_sky,129,1186,1340
2018,big_sky,129,1285,1315
2018,big_sky,129,1294,1451
2018,big_sky,129,1381,1225
2018,big_sky,130,1186,1381
2018,big_sky,130,1285,1294
2018,big_sky,131,1285,1186
2018,big_south,120,1149,1342
2018,big_south,120,1255,1219
2018,big_south,122,1251,1144
2018,big_south,122,1347,1255
2018,big_south,122,1421,1149
2018,big_south,122,1457,1205
2018,big_south,123,1251,1421
2018,big_south,123,1347,1457
2018,big_south,125,1347,1251
2018,big_ten,121,1234,1228
2018,big_ten,121,1353,1278
2018,big_ten,122,1276,1234
2018,big_ten,122,1336,1321
2018,big_ten,122,1353,1231
2018,big_ten,122,1458,1268
2018,big_ten,123,1276,1304
2018,big_ten,123,1277,1458
2018,big_ten,123,1336,1326
2018,big_ten,123,1345,1353
2018,big_ten,124,1276,1277
2018,big_ten,124,1345,1336
2018,big_ten,125,1276,1345
2018,big_twelve,128,1329,1328
2018,big_twelve,128,1400,1235
2018,big_twelve,129,1242,1329
2018,big_twelve,129,1243,1395
2018,big_twelve,129,1403,1400
2018,big_twelve,129,1452,1124
2018,big_twelve,130,1242,1243
2018,big_twelve,130,1452,1403
2018,big_twelve,131,1242,1452
2018,big_west,129,1168,1253
2018,big_west,129,1364,1142
2018,big_west,129,1413,1415
2018,big_west,129,1414,1218
2018,big_west,130,1168,1413
2018,big_west,130,1414,1364
2018,big_west,131,1168,1414
2018,caa,124,1174,1189
2018,caa,124,1180,1241
