Season,DayNum,team_1,team_2,team_1_won,team_1_FGM,team_1_FGA,team_1_FGM2,team_1_FGA2,team_1_FGM3,team_1_FGA3,team_1_FTM,team_1_FTA,team_1_OR,team_1_DR,team_1_Ast,team_1_TO,team_1_Stl,team_1_Blk,team_1_PF,team_1_FGMA,team_1_FGAA,team_1_FGM2A,team_1_FGA2A,team_1_FGM3A,team_1_FGA3A,team_1_FTMA,team_1_FTAA,team_1_ORA,team_1_DRA,team_1_AstA,team_1_TOA,team_1_StlA,team_1_BlkA,team_1_PFA,team_2_FGM,team_2_FGA,team_2_FGM2,team_2_FGA2,team_2_FGM3,team_2_FGA3,team_2_FTM,team_2_FTA,team_2_OR,team_2_DR,team_2_Ast,team_2_TO,team_2_Stl,team_2_Blk,team_2_PF,team_2_FGMA,team_2_FGAA,team_2_FGM2A,team_2_FGA2A,team_2_FGM3A,team_2_FGA3A,team_2_FTMA,team_2_FTAA,team_2_ORA,team_2_DRA,team_2_AstA,team_2_TOA,team_2_StlA,team_2_BlkA,team_2_PFA
2019,134,1125,1396,1,31.67,63.73,21.3,35.77,10.37,27.97,13.17,17.9,8.9,29.67,19.6,11.6,6.67,3.8,15.7,27.33,63.77,19.67,41.63,7.67,22.13,12.33,17.67,9.5,25.93,12.17,12.23,6.2,3.7,16.53,26.41,60.22,18.91,37.53,7.5,22.69,14.53,19.88,9.72,24.56,14.47,11.16,8.66,2.25,17.47,25.41,57.62,18.22,35.62,7.19,22.0,13.16,19.44,10.34,26.81,12.69,14.88,5.5,2.53,16.81
2019,134,1192,1341,1,26.19,55.23,18.39,35.9,7.81,19.32,14.55,19.55,9.23,23.1,13.94,13.45,7.52,3.65,16.74,26.19,58.29,18.48,35.84,7.71,22.45,12.39,17.61,11.45,22.19,13.48,14.13,6.19,3.29,17.68,25.52,58.61,19.33,38.94,6.18,19.67,17.64,25.88,11.21,21.97,12.3,12.61,8.82,1.61,21.7,24.61,54.27,18.61,34.82,6.0,19.45,17.52,25.27,11.33,26.55,12.82,17.94,5.12,4.3,22.09
2019,135,1113,1385,1,26.59,59.47,19.34,38.22,7.25,21.25,17.38,25.91,12.16,27.81,13.59,13.59,6.22,3.22,19.91,24.22,58.69,15.66,33.19,8.56,25.5,16.06,22.66,10.0,25.22,13.28,13.91,6.34,3.47,21.66,27.94,61.55,19.42,37.97,8.52,23.58,13.12,18.09,7.64,24.91,14.03,10.36,8.82,3.33,19.06,25.18,57.94,16.76,33.21,8.42,24.73,16.0,22.61,10.55,28.12,13.64,15.45,5.18,2.42,17.0
2019,135,1295,1300,1,24.58,54.71,14.87,28.35,9.71,26.35,13.42,17.55,6.58,24.19,11.32,10.65,4.74,2.48,15.13,27.39,58.16,19.77,37.39,7.61,20.77,11.35,15.23,8.26,25.16,12.32,9.81,5.32,2.74,16.87,24.27,54.93,18.0,34.83,6.27,20.1,12.9,18.33,11.53,24.93,14.43,15.5,5.27,2.57,18.03,24.93,56.27,18.9,37.13,6.03,19.13,11.97,17.4,9.2,21.83,13.1,11.97,6.13,3.8,15.97
2019,136,1120,1308,1,27.03,60.44,15.62,30.47,11.41,29.97,13.41,18.74,11.74,21.94,14.41,12.15,9.29,4.76,18.38,23.24,52.94,14.91,29.56,8.32,23.38,13.79,19.35,10.76,24.18,12.03,17.59,5.91,3.68,17.21,27.34,59.28,17.97,31.75,9.38,27.53,13.59,20.19,12.62,25.12,14.5,12.03,5.53,2.47,18.09,22.72,53.84,15.75,32.81,6.97,21.03,12.41,17.47,7.12,21.66,8.66,13.12,4.84,1.88,20.34
2019,136,1124,1393,1,25.5,57.91,17.56,34.53,7.94,23.38,12.72,18.88,13.38,24.59,13.84,13.28,6.12,4.75,18.78,23.22,55.03,16.12,34.25,7.09,20.78,13.66,20.09,9.97,21.69,12.84,12.41,5.97,4.22,18.03,23.85,56.24,15.91,32.15,7.94,24.09,14.09,20.7,10.79,24.0,12.0,12.45,8.27,4.79,17.42,21.76,54.76,13.33,28.7,8.42,26.06,13.76,19.03,12.0,25.09,14.73,15.67,6.61,3.12,18.48
2019,136,1196,1305,1,23.94,56.09,15.79,31.74,8.15,24.35,12.24,17.03,10.62,22.85,12.24,11.76,7.18,3.71,17.15,22.44,53.06,16.0,32.91,6.44,20.15,12.32,17.85,10.65,23.47,10.94,14.79,6.15,2.85,17.21,27.42,58.91,18.58,33.73,8.85,25.18,16.97,23.97,9.3,28.06,14.97,10.24,6.18,3.91,17.06,24.0,58.61,16.18,35.18,7.82,23.42,10.85,16.15,9.18,25.82,12.48,13.67,4.55,2.42,21.15
2019,136,1199,1436,1,25.85,58.35,18.35,36.0,7.5,22.35,15.71,21.21,11.44,25.94,12.88,13.5,6.97,4.26,19.15,22.76,55.62,15.74,34.03,7.03,21.59,14.56,20.09,9.56,23.15,10.06,14.29,5.5,3.0,18.56,24.81,54.81,17.0,32.69,7.81,22.12,14.97,19.88,8.94,25.72,11.5,11.0,5.41,3.94,16.59,22.69,53.75,15.44,33.22,7.25,20.53,10.22,14.06,7.19,23.59,10.72,12.88,5.47,2.81,19.41
2019,136,1192,1211,0,26.19,55.23,18.39,35.9,7.81,19.32,14.55,19.55,9.23,23.1,13.94,13.45,7.52,3.65,16.74,26.19,58.29,18.48,35.84,7.71,22.45,12.39,17.61,11.45,22.19,13.48,14.13,6.19,3.29,17.68,32.18,60.52,24.39,39.18,7.79,21.33,16.7,21.76,9.55,29.09,18.21,10.36,7.55,5.48,16.06,23.88,61.45,17.3,40.18,6.58,21.27,10.73,15.42,10.82,21.61,9.82,13.55,5.15,1.94,18.7
2019,136,1242,1318,1,27.29,59.06,20.06,38.41,7.24,20.65,13.56,19.44,10.38,27.68,13.32,13.38,6.85,3.94,16.91,25.0,61.26,16.47,35.88,8.53,25.38,11.56,16.97,10.94,24.59,13.21,13.21,6.47,3.44,17.26,26.18,54.27,16.42,29.12,9.76,25.15,13.97,18.61,6.97,24.79,14.33,11.24,6.15,2.15,16.0,25.91,56.67,19.06,36.3,6.85,20.36,11.61,15.88,7.97,23.67,11.85,11.24,5.42,2.09,17.48
