Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2019,a_sun,119,1251,1239
2019,a_sun,119,1252,1244
2019,a_sun,119,1312,1195
2019,a_sun,119,1316,1466
2019,a_sun,122,1251,1316
2019,a_sun,122,1252,1312
2019,a_sun,125,1251,1252
2019,a_ten,128,1203,1269
2019,a_ten,128,1350,1200
2019,a_ten,129,1206,1203
2019,a_ten,129,1348,1247
2019,a_ten,129,1386,1182
2019,a_ten,129,1387,1350
2019,a_ten,130,1172,1386
2019,a_ten,130,1348,1433
2019,a_ten,130,1382,1206
2019,a_ten,130,1387,1173
2019,a_ten,131,1382,1348
2019,a_ten,131,1387,1172
2019,a_ten,132,1387,1382
2019,aac,129,1163,1378
2019,aac,129,1272,1408
2019,aac,129,1374,1409
2019,aac,129,1455,1187
2019,aac,130,1153,1374
2019,aac,130,1222,1163
2019,aac,130,1272,1416
2019,aac,130,1455,1396
2019,aac,131,1153,1455
2019,aac,131,1222,1272
2019,aac,132,1153,1222
2019,acc,127,1274,1448
2019,acc,127,1323,1210
2019,acc,127,1338,1130
2019,acc,128,1257,1323
2019,acc,128,1301,1155
2019,acc,128,1393,1338
2019,acc,128,1439,1274
2019,acc,129,1181,1393
2019,acc,129,1199,1439
2019,acc,129,1314,1257
2019,acc,129,1438,1301
2019,acc,130,1181,1314
2019,acc,130,1199,1438
2019,acc,131,1181,1199
2019,aec,124,1127,1392
2019,aec,124,1216,1262
2019,aec,124,1420,1107
2019,aec,124,1436,1263
2019,aec,127,1420,1216
2019,aec,127,1436,1127
2019,aec,131,1436,1420
2019,big_east,128,1344,1139
2019,big_east,128,1385,1177
2019,big_east,129,1266,1385
2019,big_east,129,1371,1207
2019,big_east,129,1437,1344
2019,big_east,129,1462,1166
2019,big_east,130,1371,1266
2019,big_east,130,1437,1462
2019,big_east,131,1437,1371
2019,big_sky,128,1170,1319
2019,big_sky,128,1286,1225
2019,big_sky,128,1381,1226
2019,big_sky,129,1186,1286
2019,big_sky,129,1285,1170
2019,big_sky,129,1381,1294
2019,big_sky,129,1451,1340
