Season,DayNum,WTeamID,LTeamID,CRType,CityID
2019,1,1104,1380,Regular,4353
2019,1,1113,1168,Regular,4343
2019,1,1119,1265,Regular,4367
2019,1,1120,1375,Regular,4018
2019,1,1123,1232,Regular,4227
2019,1,1130,1454,Regular,4070
2019,1,1131,1318,Regular,4039
2019,1,1138,1384,Regular,4049
2019,1,1144,1423,Regular,4050
2019,1,1148,1216,Regular,4364
2019,1,1151,1150,Regular,4066
2019,1,1155,1154,Regular,4074
2019,1,1158,1342,Regular,4064
2019,1,1165,1127,Regular,4360
2019,1,1166,1442,Regular,4255
2019,1,1172,1156,Regular,4089
2019,1,1176,1263,Regular,4096
2019,1,1181,1246,Regular,4161
2019,1,1187,1175,Regular,4138
2019,1,1189,1264,Regular,4293
2019,1,1197,1239,Regular,4168
2019,1,1199,1196,Regular,4341
2019,1,1207,1271,Regular,4363
2019,1,1209,1190,Regular,4016
2019,1,1211,1226,Regular,4324
2019,1,1221,1357,Regular,4372
2019,1,1229,1195,Regular,4246
2019,1,1231,1152,Regular,4032
2019,1,1235,1106,Regular,4006
2019,1,1242,1277,Regular,4161
2019,1,1250,1284,Regular,4366
2019,1,1256,1455,Regular,4368
2019,1,1260,1282,Regular,4071
2019,1,1261,1368,Regular,4024
2019,1,1266,1420,Regular,4215
2019,1,1268,1174,Regular,4077
2019,1,1269,1262,Regular,4007
2019,1,1272,1399,Regular,4213
2019,1,1276,1313,Regular,4010
2019,1,1278,1303,Regular,4216
2019,1,1281,1146,Regular,4081
2019,1,1283,1331,Regular,4327
2019,1,1301,1291,Regular,4287
2019,1,1304,1290,Regular,4195
2019,1,1305,1140,Regular,4290
2019,1,1307,1169,Regular,4249
2019,1,1308,1295,Regular,4187
2019,1,1312,1159,Regular,4241
2019,1,1314,1459,Regular,4323
2019,1,1323,1227,Regular,4250
2019,1,1330,1298,Regular,4244
2019,1,1332,1340,Regular,4112
2019,1,1333,1415,Regular,4086
2019,1,1334,1188,Regular,4107
2019,1,1335,1206,Regular,4115
2019,1,1338,1464,Regular,4270
2019,1,1344,1373,Regular,4281
2019,1,1345,1193,Regular,4365
2019,1,1348,1136,Regular,4179
2019,1,1355,1213,Regular,4046
2019,1,1359,1466,Regular,4030
2019,1,1360,1451,Regular,4303
2019,1,1361,1115,Regular,4303
2019,1,1362,1413,Regular,4090
2019,1,1364,1461,Regular,4186
2019,1,1371,1447,Regular,4241
2019,1,1376,1367,Regular,4079
2019,1,1378,1105,Regular,4342
2019,1,1385,1259,Regular,4239
2019,1,1387,1369,Regular,4329
2019,1,1390,1370,Regular,4331
2019,1,1392,1203,Regular,4363
2019,1,1393,1186,Regular,4340
2019,1,1396,1247,Regular,4266
2019,1,1400,1183,Regular,4020
2019,1,1403,1230,Regular,4205
2019,1,1409,1108,Regular,4351
2019,1,1411,1124,Regular,4362
2019,1,1412,1273,Regular,4030
2019,1,1414,1225,Regular,4163
