Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
1995,137,1133,86,1185,85,H,2,NIT
1995,137,1145,83,1371,71,H,0,NIT
1995,137,1164,75,1386,68,A,1,NIT
1995,137,1229,93,1429,87,A,1,NIT
1995,137,1234,96,1177,87,H,0,NIT
1995,137,1266,68,1120,61,A,0,NIT
1995,137,1304,69,1208,61,H,0,NIT
1995,137,1308,97,1160,83,H,0,NIT
1995,137,1325,83,1203,71,H,0,NIT
1995,137,1336,62,1274,56,H,0,NIT
1995,137,1344,72,1158,67,H,0,NIT
1995,137,1378,74,1385,67,H,0,NIT
1995,137,1382,75,1379,70,H,0,NIT
1995,137,1431,90,1285,60,H,0,NIT
1995,137,1439,62,1155,54,H,0,NIT
1995,137,1450,94,1403,82,H,0,NIT
1995,140,1145,55,1133,53,A,0,NIT
1995,140,1234,66,1325,62,H,0,NIT
1995,140,1266,70,1382,61,H,0,NIT
1995,140,1308,92,1431,89,A,0,NIT
1995,140,1336,65,1304,59,A,0,NIT
1995,140,1378,75,1164,59,H,0,NIT
1995,140,1439,91,1344,78,A,0,NIT
1995,140,1450,83,1229,80,A,0,NIT
1995,142,1145,99,1450,80,H,0,NIT
1995,142,1266,67,1378,60,H,1,NIT
1995,142,1336,67,1234,64,A,0,NIT
1995,142,1439,64,1308,61,H,0,NIT
1995,147,1266,87,1336,79,N,0,NIT
1995,147,1439,71,1145,59,N,0,NIT
1995,149,1336,66,1145,62,N,0,NIT
1995,149,1439,65,1266,64,N,1,NIT
