Season,DayNum,team_1,team_2,team_1_won,team_1_Season,team_1_FGM,team_1_FGA,team_1_FGM2,team_1_FGA2,team_1_FGM3,team_1_FGA3,team_1_FTM,team_1_FTA,team_1_OR,team_1_DR,team_1_Ast,team_1_TO,team_1_Stl,team_1_Blk,team_1_PF,team_1_FGM_A,team_1_FGA_A,team_1_FGM2_A,team_1_FGA2_A,team_1_FGM3_A,team_1_FGA3_A,team_1_FTM_A,team_1_FTA_A,team_1_OR_A,team_1_DR_A,team_1_Ast_A,team_1_TO_A,team_1_Stl_A,team_1_Blk_A,team_1_PF_A,team_1_BIH,team_1_COL,team_1_DCI,team_1_DOK,team_1_DOL,team_1_DUN,team_1_KPK,team_1_LMC,team_1_MAS,team_1_MB,team_1_MOR,team_1_NOL,team_1_PGH,team_1_POM,team_1_REW,team_1_RPI,team_1_RT,team_1_RTH,team_1_STH,team_1_WIL,team_1_WLK,team_1_WOL,team_2_Season,team_2_FGM,team_2_FGA,team_2_FGM2,team_2_FGA2,team_2_FGM3,team_2_FGA3,team_2_FTM,team_2_FTA,team_2_OR,team_2_DR,team_2_Ast,team_2_TO,team_2_Stl,team_2_Blk,team_2_PF,team_2_FGM_A,team_2_FGA_A,team_2_FGM2_A,team_2_FGA2_A,team_2_FGM3_A,team_2_FGA3_A,team_2_FTM_A,team_2_FTA_A,team_2_OR_A,team_2_DR_A,team_2_Ast_A,team_2_TO_A,team_2_Stl_A,team_2_Blk_A,team_2_PF_A,team_2_BIH,team_2_COL,team_2_DCI,team_2_DOK,team_2_DOL,team_2_DUN,team_2_KPK,team_2_LMC,team_2_MAS,team_2_MB,team_2_MOR,team_2_NOL,team_2_PGH,team_2_POM,team_2_REW,team_2_RPI,team_2_RT,team_2_RTH,team_2_STH,team_2_WIL,team_2_WLK,team_2_WOL
2017,134,1243,1448,1,2017.0,24.76,54.0,17.67,34.33,7.09,19.67,15.12,21.94,9.52,23.24,14.97,13.06,7.82,3.79,17.73,23.48,55.3,16.33,36.64,7.15,18.67,12.82,17.82,11.18,22.7,13.18,15.18,6.3,3.3,19.58,41.16666666666666,46.86666666666667,38.266666666666666,38.05555555555556,37.72727272727273,42.16666666666666,43.888888888888886,31.09090909090909,33.05555555555556,191.0,41.833333333333336,43.0625,51.22222222222222,32.22222222222222,46.875,55.53846153846154,40.5,38.13333333333333,31.76923076923077,47.55555555555556,34.92857142857143,45.53333333333333,2017.0,28.06,59.44,19.97,38.5,8.09,20.94,18.44,23.88,10.69,26.06,15.56,11.81,5.47,3.75,20.09,26.88,59.41,18.62,36.34,8.25,23.06,15.91,22.0,9.91,23.91,14.12,11.53,6.03,3.81,21.06,44.5,43.8,45.8,54.77777777777778,46.81818181818182,54.44444444444444,37.833333333333336,34.54545454545455,45.94444444444444,191.0,38.44444444444444,47.375,47.0,43.5,65.25,29.53846153846154,40.0,37.46666666666667,36.76923076923077,63.55555555555556,32.642857142857146,35.266666666666666
2017,134,1291,1309,1,2017.0,24.44,55.09,17.21,34.79,7.24,20.29,12.21,18.09,7.65,22.62,11.15,13.15,6.21,4.0,18.0,25.38,56.62,20.0,40.97,5.38,15.65,12.44,18.85,11.97,25.68,11.15,14.91,6.32,2.76,18.79,208.0,225.33333333333331,250.33333333333331,243.33333333333331,206.3636363636364,259.27777777777777,213.22222222222223,164.9090909090909,234.11111111111111,191.0,201.5,222.625,218.16666666666663,238.66666666666663,210.5,164.46153846153845,205.42857142857144,236.26666666666668,229.69230769230768,256.22222222222223,221.8571428571429,211.7333333333333,2017.0,24.93,54.0,20.71,40.46,4.21,13.54,16.68,23.5,11.93,23.18,15.07,16.57,7.39,3.0,17.61,24.75,56.0,18.36,35.5,6.39,20.5,13.54,19.57,11.29,21.04,12.61,15.57,8.54,3.64,21.21,179.5,178.06666666666666,240.4,225.77777777777777,181.9090909090909,241.55555555555557,228.66666666666663,273.6363636363636,211.83333333333331,191.0,253.16666666666663,174.6875,204.83333333333331,226.55555555555557,149.75,155.69230769230768,224.3571428571429,176.26666666666668,181.84615384615384,251.61111111111111,203.64285714285717,161.06666666666666
2017,135,1300,1413,0,2017.0,26.1,57.47,18.8,35.53,7.3,21.93,13.83,19.97,11.03,26.73,13.63,12.23,5.87,3.27,17.17,23.7,59.37,17.53,38.2,6.17,21.17,10.33,16.37,12.27,23.5,10.4,13.37,4.77,2.63,17.93,160.08333333333334,163.0,199.06666666666663,191.83333333333331,166.8181818181818,184.05555555555557,172.66666666666666,168.0,188.16666666666663,191.0,220.72222222222223,86.375,191.88888888888889,172.22222222222223,132.0,174.84615384615384,171.35714285714286,179.46666666666667,151.07692307692307,262.5,144.07142857142858,139.0,2017.0,24.06,55.69,17.94,38.22,6.12,17.47,15.12,22.88,10.22,25.22,12.5,14.19,5.56,3.5,19.69,24.25,57.06,17.47,36.34,6.78,20.72,13.59,19.19,9.97,24.41,13.06,14.06,6.72,3.47,21.31,201.33333333333331,212.46666666666667,191.66666666666663,206.33333333333331,186.27272727272728,201.27777777777777,236.27777777777777,217.3636363636364,212.72222222222223,191.0,245.77777777777777,188.4375,224.22222222222223,227.11111111111111,191.875,210.6153846153846,240.28571428571428,234.13333333333333,193.92307692307693,228.55555555555557,236.2142857142857,222.86666666666667
2017,135,1344,1425,0,2017.0,24.34,54.5,17.16,34.97,7.19,19.53,14.38,20.81,8.97,24.56,14.19,12.59,6.72,3.0,17.12,24.56,55.72,18.31,36.59,6.25,19.12,11.25,16.72,9.59,24.97,11.88,13.97,6.31,2.88,19.31,58.833333333333336,55.73333333333333,55.53333333333333,72.0,56.36363636363637,50.22222222222222,48.27777777777778,53.81818181818182,50.22222222222222,191.0,49.388888888888886,78.4375,49.66666666666666,59.5,67.5,54.46153846153846,56.285714285714285,44.6,51.53846153846154,35.388888888888886,55.57142857142857,55.46666666666667,2017.0,27.18,59.91,19.33,38.3,7.85,21.61,16.48,22.3,10.79,25.3,15.3,11.15,7.24,5.42,15.91,27.06,62.85,18.7,39.91,8.36,22.94,10.7,15.0,11.45,24.27,14.48,12.82,5.58,3.33,18.85,29.5,22.266666666666666,43.73333333333333,43.5,31.454545454545453,38.22222222222222,39.55555555555556,61.18181818181818,33.166666666666664,191.0,49.55555555555556,27.4375,26.72222222222222,53.333333333333336,27.875,27.846153846153847,52.57142857142857,30.866666666666667,35.46153846153846,36.27777777777778,44.5,20.933333333333334
2017,136,1112,1315,1,2017.0,26.21,55.09,19.47,38.15,6.74,16.94,17.12,22.59,10.29,26.47,13.79,11.44,5.5,3.24,16.97,23.76,57.21,17.35,36.26,6.41,20.94,11.5,16.68,9.38,20.56,12.65,11.91,4.74,3.0,19.79,10.5,14.6,15.6,20.666666666666668,8.818181818181818,16.38888888888889,22.11111111111111,20.0,13.22222222222222,191.0,25.72222222222222,17.6875,14.333333333333334,18.55555555555556,7.75,12.692307692307692,23.642857142857142,16.666666666666668,14.153846153846152,16.166666666666668,19.571428571428573,13.866666666666667,2017.0,28.04,58.89,21.21,41.14,6.82,17.75,15.79,21.57,8.96,26.14,14.75,13.79,7.64,2.82,21.43,25.96,58.21,19.36,39.21,6.61,19.0,15.75,22.96,10.18,25.25,11.61,14.79,6.71,2.46,20.39,191.0,212.6,163.06666666666666,160.72222222222223,184.27272727272728,179.77777777777777,194.27777777777777,244.1818181818182,190.72222222222223,191.0,192.61111111111111,184.75,217.5,172.77777777777777,147.125,207.53846153846155,203.3571428571429,201.2,212.6153846153846,223.88888888888889,182.0,186.66666666666663
2017,136,1139,1457,1,2017.0,26.81,56.13,19.16,35.1,7.65,21.03,15.03,20.32,8.77,23.26,13.19,10.16,6.23,2.81,18.94,23.77,53.58,17.03,33.42,6.74,20.16,14.1,20.1,8.94,22.48,10.23,13.55,4.94,2.74,19.06,13.916666666666666,12.266666666666667,20.866666666666667,18.77777777777778,15.454545454545457,21.72222222222222,14.11111111111111,18.818181818181817,19.33333333333333,191.0,18.27777777777778,20.1875,13.444444444444445,19.444444444444443,13.375,9.846153846153848,20.071428571428573,15.066666666666666,14.307692307692308,14.0,16.785714285714285,13.8,2017.0,26.6,58.57,16.9,33.03,9.7,25.53,16.4,22.8,9.5,27.5,12.87,13.1,6.13,5.3,18.57,24.77,60.7,17.93,39.2,6.83,21.5,14.83,20.5,11.07,25.67,10.17,13.63,6.07,3.3,19.83,88.75,87.8,127.26666666666668,169.0,97.1818181818182,128.5,105.33333333333331,134.27272727272728,114.16666666666669,191.0,150.66666666666666,68.875,96.94444444444444,121.27777777777776,54.875,84.0,128.64285714285714,103.4,105.76923076923076,114.44444444444444,114.5,77.33333333333333
2017,136,1190,1196,0,2017.0,27.53,55.72,20.03,36.09,7.5,19.62,17.03,24.41,9.59,26.16,14.84,14.94,8.59,4.88,20.34,23.16,55.84,15.34,33.88,7.81,21.97,15.28,21.09,9.75,22.5,10.94,15.91,6.84,3.56,21.0,70.0,75.93333333333334,85.33333333333333,71.16666666666667,71.36363636363636,86.16666666666667,81.44444444444444,67.0,82.44444444444444,191.0,100.72222222222224,44.75,83.72222222222223,77.27777777777777,59.75,92.07692307692308,71.57142857142857,87.06666666666666,73.76923076923077,90.77777777777776,79.92857142857143,66.93333333333334,2017.0,26.59,59.16,18.84,37.75,7.75,21.41,17.34,23.88,11.56,25.78,12.62,11.81,7.56,4.84,18.59,23.56,57.75,17.97,39.53,5.59,18.22,13.84,19.59,10.66,24.72,9.56,15.0,5.44,2.94,20.91,14.083333333333334,14.933333333333334,13.533333333333331,17.88888888888889,16.272727272727273,20.22222222222222,14.333333333333334,11.727272727272728,14.833333333333334,191.0,16.055555555555557,10.375,17.22222222222222,10.944444444444445,20.75,7.076923076923077,10.785714285714286,15.466666666666669,6.769230769230769,27.05555555555556,9.142857142857142,14.4
2017,136,1195,1199,0,2017.0,28.23,58.03,21.97,39.57,6.27,18.47,13.7,19.7,11.3,25.63,14.0,12.33,5.27,3.37,18.93,24.87,57.67,18.0,35.8,6.87,21.87,13.77,20.07,10.73,21.47,12.23,11.83,5.9,2.87,17.77,86.83333333333333,91.26666666666668,124.6,106.05555555555556,82.36363636363636,111.27777777777776,84.83333333333333,100.36363636363636,109.0,191.0,141.83333333333334,96.9375,98.72222222222224,102.0,72.625,89.0,119.42857142857144,103.33333333333331,106.84615384615384,134.66666666666666,103.5,78.93333333333334,2017.0,29.76,61.58,22.88,42.27,6.88,19.3,16.06,23.21,11.79,25.94,14.7,11.82,7.36,5.09,19.42,24.18,58.67,16.91,37.52,7.27,21.15,15.64,21.91,11.33,22.85,11.7,14.36,5.03,3.03,19.61,10.0,11.266666666666667,21.8,24.72222222222222,10.727272727272728,21.77777777777778,18.944444444444443,14.454545454545457,21.22222222222222,191.0,28.5,21.375,17.0,23.05555555555556,10.625,11.461538461538462,15.571428571428571,11.866666666666667,16.0,23.0,14.428571428571429,12.466666666666669
2017,136,1211,1355,1,2017.0,30.36,58.64,23.06,39.52,7.3,19.12,16.55,22.42,9.36,30.94,16.03,11.3,7.15,4.45,16.45,22.45,61.03,16.64,41.64,5.82,19.39,10.42,15.85,10.52,22.0,9.64,12.52,5.21,2.64,19.61,1.5,4.733333333333333,5.266666666666667,7.611111111111111,2.272727272727273,5.833333333333333,5.333333333333333,2.363636363636364,4.0,191.0,14.22222222222222,2.0,6.111111111111111,7.555555555555555,1.125,8.923076923076923,5.142857142857143,2.333333333333333,2.3076923076923075,9.22222222222222,3.071428571428572,2.0,2017.0,25.25,55.53,16.03,30.0,9.22,25.53,17.38,22.56,9.06,25.69,13.03,12.84,5.09,2.25,17.06,27.81,61.19,17.34,33.09,10.47,28.09,12.06,16.56,10.38,24.03,14.75,11.41,6.78,3.06,20.78,219.58333333333331,237.7333333333333,180.53333333333333,187.5,222.63636363636363,183.38888888888889,234.55555555555557,203.27272727272728,196.16666666666663,191.0,217.94444444444449,243.5,208.27777777777777,202.88888888888889,220.875,229.3846153846154,227.78571428571428,221.86666666666667,214.6153846153846,158.94444444444446,242.8571428571429,222.66666666666663
2017,136,1235,1305,1,2017.0,29.42,62.79,19.45,38.0,9.97,24.79,12.06,17.33,9.33,25.61,15.82,10.15,7.91,3.58,15.97,26.55,62.09,18.85,40.0,7.7,22.09,11.21,15.97,12.06,26.48,13.45,14.36,4.64,3.52,16.67,38.75,53.53333333333333,27.2,23.0,31.181818181818183,25.33333333333333,25.944444444444443,23.454545454545453,26.38888888888889,191.0,21.55555555555556,54.25,43.5,26.11111111111111,38.5,57.53846153846154,20.357142857142858,33.4,29.615384615384617,28.944444444444443,28.071428571428573,51.0,2017.0,26.68,59.32,17.5,35.47,9.18,23.85,17.44,24.79,11.06,27.85,16.06,11.15,5.29,4.35,16.68,26.18,61.62,19.47,39.79,6.71,21.82,11.88,17.32,9.91,25.12,13.56,11.29,5.59,2.21,20.91,46.583333333333336,39.66666666666666,54.0,78.94444444444444,51.81818181818182,65.55555555555556,66.61111111111111,62.18181818181818,69.27777777777777,191.0,64.16666666666667,38.25,57.94444444444444,73.33333333333333,44.25,39.30769230769231,64.0,68.46666666666667,47.46153846153846,70.77777777777777,60.0,45.13333333333333
