Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2017,a_sun,119,1195,1391
2017,a_sun,119,1244,1367
2017,a_sun,119,1252,1312
2017,a_sun,119,1316,1239
2017,a_sun,122,1195,1244
2017,a_sun,122,1316,1252
2017,a_sun,125,1195,1316
2017,a_ten,128,1269,1386
2017,a_ten,128,1387,1182
2017,a_ten,129,1172,1247
2017,a_ten,129,1203,1387
2017,a_ten,129,1206,1200
2017,a_ten,129,1382,1269
2017,a_ten,130,1172,1173
2017,a_ten,130,1348,1382
2017,a_ten,130,1350,1203
2017,a_ten,130,1433,1206
2017,a_ten,131,1348,1172
2017,a_ten,131,1433,1350
2017,a_ten,132,1348,1433
2017,aac,129,1163,1378
2017,aac,129,1187,1396
2017,aac,129,1409,1408
2017,aac,130,1153,1409
2017,aac,130,1163,1222
2017,aac,130,1374,1187
2017,aac,130,1416,1272
2017,aac,131,1153,1163
2017,aac,131,1374,1416
2017,aac,132,1374,1153
2017,acc,127,1155,1301
2017,acc,127,1338,1210
2017,acc,127,1448,1130
2017,acc,128,1181,1155
2017,acc,128,1274,1393
2017,acc,128,1438,1338
2017,acc,128,1439,1448
2017,acc,129,1181,1257
2017,acc,129,1199,1439
2017,acc,129,1314,1274
2017,acc,129,1323,1438
2017,acc,130,1181,1314
2017,acc,130,1323,1199
2017,acc,131,1181,1323
2017,aec,121,1107,1216
2017,aec,121,1306,1420
2017,aec,121,1392,1127
2017,aec,121,1436,1263
2017,aec,126,1107,1392
2017,aec,126,1436,1306
2017,aec,131,1436,1107
2017,big_east,128,1385,1207
2017,big_east,128,1462,1177
2017,big_east,129,1166,1344
2017,big_east,129,1371,1266
2017,big_east,129,1437,1385
2017,big_east,129,1462,1139
2017,big_east,130,1166,1462
2017,big_east,130,1437,1371
2017,big_east,131,1437,1166
2017,big_sky,127,1170,1226
2017,big_sky,127,1340,1319
2017,big_sky,127,1381,1286
2017,big_sky,129,1186,1170
2017,big_sky,129,1225,1285
2017,big_sky,129,1315,1340
2017,big_sky,129,1451,1381
2017,big_sky,130,1315,1225
2017,big_sky,130,1451,1186
2017,big_sky,131,1315,1451
2017,big_south,120,1144,1342
2017,big_south,120,1149,1255
2017,big_south,122,1144,1421
2017,big_south,122,1205,1219
2017,big_south,122,1347,1251
2017,big_south,122,1457,1149
2017,big_south,123,1144,1347
2017,big_south,123,1457,1205
2017,big_south,125,1457,1144
2017,big_ten,128,1336,1304
2017,big_ten,128,1353,1326
2017,big_ten,129,1231,1234
2017,big_ten,129,1276,1228
2017,big_ten,129,1277,1336
2017,big_ten,129,1321,1353
2017,big_ten,130,1276,1345
2017,big_ten,130,1278,1277
2017,big_ten,130,1321,1268
2017,big_ten,130,1458,1231
2017,big_ten,131,1276,1278
2017,big_ten,131,1458,1321
2017,big_ten,132,1276,1458
2017,big_twelve,128,1395,1328
2017,big_twelve,128,1400,1403
2017,big_twelve,129,1235,1329
2017,big_twelve,129,1243,1124
2017,big_twelve,129,1395,1242
2017,big_twelve,129,1452,1400
2017,big_twelve,130,1235,1395
2017,big_twelve,130,1452,1243
2017,big_twelve,131,1235,1452
2017,big_west,129,1168,1169
2017,big_west,129,1253,1218
2017,big_west,129,1413,1142
2017,big_west,129,1414,1415
2017,big_west,130,1413,1168
2017,big_west,130,1414,1253
2017,big_west,131,1413,1414
2017,caa,123,1174,1220
2017,caa,123,1241,1180
2017,caa,124,1158,1241
2017,caa,124,1406,1318
2017,caa,124,1423,1174
2017,caa,124,1456,1189
2017,caa,125,1158,1406
2017,caa,125,1423,1456
2017,caa,126,1423,1158
2017,cusa,128,1267,1194
2017,cusa,128,1349,1379
2017,cusa,128,1412,1150
2017,cusa,128,1427,1443
2017,cusa,129,1256,1412
2017,cusa,129,1267,1330
2017,cusa,129,1292,1427
2017,cusa,129,1431,1349
2017,cusa,130,1267,1256
2017,cusa,130,1292,1431
2017,cusa,131,1292,1267
2017,horizon,123,1454,1178
2017,horizon,123,1464,1156
2017,horizon,124,1454,1434
2017,horizon,124,1464,1324
2017,horizon,125,1227,1453
2017,horizon,125,1297,1460
2017,horizon,126,1297,1464
2017,horizon,126,1454,1227
2017,horizon,127,1297,1454
2017,ivy,131,1343,1335
2017,ivy,131,1463,1217
2017,ivy,132,1343,1463
2017,maac,122,1145,1265
2017,maac,122,1310,1346
2017,maac,122,1351,1264
2017,maac,123,1284,1310
2017,maac,123,1389,1145
2017,maac,124,1233,1351
