TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA
1101,24.44,53.32,17.36,34.24,7.08,19.08,11.92,18.56,7.56,22.88,13.6,14.48,7.0,2.76,22.16,24.84,53.68,17.76,34.08,7.08,19.6,15.88,23.8,10.64,25.04,13.6,14.8,6.04,3.16,17.24
1102,24.23,56.61,16.29,34.74,7.94,21.87,15.16,21.16,9.45,25.26,14.48,12.48,5.9,1.81,17.9,26.26,57.03,16.48,30.32,9.77,26.71,13.32,18.61,8.23,26.23,15.84,12.19,6.29,3.48,20.58
1103,26.27,56.3,16.18,29.0,10.09,27.3,14.03,20.7,9.82,24.58,14.52,11.64,5.42,3.12,18.36,25.42,57.0,18.55,38.06,6.88,18.94,13.45,19.09,9.67,23.36,11.27,11.3,5.88,1.88,18.85
1104,23.76,56.06,17.15,35.27,6.61,20.79,14.55,22.39,12.3,26.88,11.42,13.88,6.0,4.21,19.73,21.82,54.42,15.7,35.97,6.12,18.45,14.76,22.03,9.85,23.79,9.55,13.58,6.3,3.03,19.76
1105,21.72,53.97,17.41,38.21,4.31,15.76,14.1,21.17,10.31,21.86,11.38,13.24,3.55,1.79,18.14,28.34,59.86,20.97,39.52,7.38,20.34,13.69,20.1,12.48,24.69,14.59,9.38,7.03,3.83,18.38
1106,23.1,59.33,16.73,37.7,6.37,21.63,13.0,20.5,13.9,24.5,9.47,15.57,4.87,3.0,20.43,25.8,57.53,19.47,39.17,6.33,18.37,16.63,24.5,11.4,26.33,12.83,12.73,7.17,3.03,18.37
1107,25.7,54.97,20.3,40.33,5.39,14.64,14.24,18.67,10.64,24.45,12.58,11.88,5.12,1.7,17.85,23.21,53.03,15.24,29.97,7.97,23.06,11.85,16.67,7.61,21.12,12.7,11.58,5.73,4.03,18.24
1108,24.34,57.62,17.79,37.14,6.55,20.48,12.41,18.9,11.79,25.9,12.41,14.07,6.31,3.28,19.24,24.28,57.14,18.76,38.86,5.52,18.28,14.97,22.72,11.72,25.17,13.52,12.79,6.9,2.59,17.14
1110,23.07,51.4,17.47,33.77,5.6,17.63,9.77,15.8,6.8,22.13,11.3,13.2,6.97,2.43,18.3,23.87,50.93,18.13,35.33,5.73,15.6,14.83,21.07,8.6,24.6,12.8,13.2,6.6,2.8,16.43
1111,23.89,58.82,15.93,34.43,7.96,24.39,14.71,21.79,11.21,25.39,12.75,13.93,5.04,2.79,21.86,26.75,56.75,20.25,40.11,6.5,16.64,17.54,25.43,9.43,27.61,13.18,12.14,6.11,3.64,20.36
1112,26.21,55.09,19.47,38.15,6.74,16.94,17.12,22.59,10.29,26.47,13.79,11.44,5.5,3.24,16.97,23.76,57.21,17.35,36.26,6.41,20.94,11.5,16.68,9.38,20.56,12.65,11.91,4.74,3.0,19.79
1113,26.91,62.03,16.97,34.88,9.94,27.15,14.82,19.79,9.21,23.42,13.03,10.42,5.88,3.21,16.91,29.64,61.85,20.42,36.55,9.21,25.3,13.18,18.52,11.12,28.61,18.82,13.3,5.18,3.94,18.3
1114,23.6,54.43,17.4,36.1,6.2,18.33,12.97,17.6,9.5,23.17,11.4,12.9,5.73,3.63,18.23,23.23,51.73,16.13,32.13,7.1,19.6,15.07,20.87,8.83,23.9,12.57,13.1,5.47,2.6,16.27
1115,21.37,53.57,14.83,34.6,6.53,18.97,11.4,17.57,10.47,20.6,10.03,17.93,8.5,2.7,22.47,23.0,50.23,16.57,30.5,6.43,19.73,20.77,29.4,11.27,24.53,13.67,16.27,9.63,3.03,16.1
1116,27.74,60.18,21.21,42.24,6.53,17.94,17.79,23.35,11.32,24.94,14.09,11.74,7.53,4.74,20.59,25.03,59.62,17.62,37.32,7.41,22.29,16.53,23.44,12.56,23.59,12.59,13.09,4.94,3.26,18.94
1117,25.48,55.65,18.68,37.61,6.81,18.03,14.68,23.1,10.81,25.23,12.29,12.81,5.13,2.58,20.32,23.87,54.77,17.77,35.71,6.1,19.06,15.65,22.9,9.58,24.03,12.94,12.9,5.52,4.0,20.45
