Season,Seed,TeamID
1998,W01,1314
1998,W02,1163
1998,W03,1376
1998,W04,1277
1998,W05,1343
1998,W06,1462
1998,W07,1231
1998,W08,1150
1998,W09,1227
1998,W10,1328
1998,W11,1449
1998,W12,1424
1998,W13,1185
1998,W14,1350
1998,W15,1192
1998,W16,1298
1998,X01,1112
1998,X02,1153
1998,X03,1428
1998,X04,1268
1998,X05,1228
1998,X06,1116
1998,X07,1396
1998,X08,1397
1998,X09,1229
1998,X10,1452
1998,X11,1304
1998,X12,1375
1998,X13,1429
1998,X14,1362
1998,X15,1319
1998,X16,1311
1998,Y01,1242
1998,Y02,1345
1998,Y03,1390
1998,Y04,1279
1998,Y05,1395
1998,Y06,1155
1998,Y07,1385
1998,Y08,1348
1998,Y09,1293
1998,Y10,1178
1998,Y11,1444
1998,Y12,1199
1998,Y13,1434
1998,Y14,1158
1998,Y15,1174
1998,Y16,1341
1998,Z01,1181
1998,Z02,1246
1998,Z03,1276
1998,Z04,1307
1998,Z05,1393
1998,Z06,1417
1998,Z07,1269
1998,Z08,1329
1998,Z09,1203
1998,Z10,1387
1998,Z11,1274
1998,Z12,1233
1998,Z13,1139
1998,Z14,1172
1998,Z15,1354
1998,Z16,1347
