Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2012,134,1140,78,1233,72,N,0
2012,134,1443,59,1290,58,N,0
2012,135,1378,65,1143,54,N,0
2012,135,1436,71,1249,59,N,0
2012,136,1124,68,1355,60,N,0
2012,136,1160,68,1424,64,N,0
2012,136,1211,77,1452,54,N,0
2012,136,1231,79,1308,66,N,0
2012,136,1235,77,1163,64,N,0
2012,136,1243,70,1379,64,N,0
2012,136,1246,81,1443,66,N,0
2012,136,1257,69,1172,62,N,0
2012,136,1266,88,1140,68,N,0
2012,136,1293,58,1161,41,N,0
2012,136,1307,75,1253,68,N,0
2012,136,1326,78,1259,59,N,0
2012,136,1393,72,1421,65,N,0
2012,136,1433,62,1455,59,N,0
2012,136,1435,79,1217,70,N,0
2012,136,1458,73,1285,49,N,0
2012,137,1153,65,1400,59,N,0
2012,137,1166,58,1104,57,N,0
2012,137,1196,71,1438,45,N,0
2012,137,1199,66,1382,63,N,0
2012,137,1207,74,1125,59,N,0
2012,137,1242,65,1178,50,N,0
2012,137,1250,75,1181,70,N,0
2012,137,1277,89,1254,67,N,0
2012,137,1301,79,1361,65,N,0
2012,137,1313,86,1281,84,N,0
2012,137,1314,77,1436,58,N,0
2012,137,1325,65,1276,60,N,0
2012,137,1345,72,1388,69,N,0
2012,137,1378,58,1396,44,N,0
2012,137,1387,61,1272,54,N,0
2012,137,1462,67,1323,63,N,0
2012,138,1124,80,1160,63,N,0
2012,138,1231,63,1433,61,N,0
2012,138,1246,87,1235,71,N,0
2012,138,1257,59,1307,56,N,0
2012,138,1266,62,1293,53,N,0
2012,138,1326,73,1211,66,N,0
2012,138,1393,75,1243,59,N,0
2012,138,1458,60,1435,57,N,0
2012,139,1153,62,1199,56,N,0
2012,139,1196,84,1313,50,N,0
2012,139,1242,63,1345,60,N,0
2012,139,1277,65,1387,61,N,0
2012,139,1301,66,1207,63,N,0
2012,139,1314,87,1166,73,N,0
2012,139,1325,62,1378,56,N,0
2012,139,1462,70,1250,58,N,0
2012,143,1196,68,1266,58,N,0
2012,143,1257,57,1277,44,N,0
2012,143,1326,81,1153,66,N,0
2012,143,1393,64,1458,63,N,0
2012,144,1124,75,1462,70,N,0
2012,144,1242,60,1301,57,N,0
2012,144,1246,102,1231,90,N,0
2012,144,1314,73,1325,65,N,1
2012,145,1257,72,1196,68,N,0
2012,145,1326,77,1393,70,N,0
2012,146,1242,80,1314,67,N,0
2012,146,1246,82,1124,70,N,0
2012,152,1242,64,1326,62,N,0
2012,152,1246,69,1257,61,N,0
2012,154,1246,67,1242,59,N,0
