Season,TeamID,ConfAbbrev
2004,3102,mwc
2004,3103,mac
2004,3104,sec
2004,3105,swac
2004,3106,swac
2004,3107,aec
2004,3108,swac
2004,3110,patriot
2004,3111,southern
2004,3112,pac_ten
2004,3113,pac_ten
2004,3114,sun_belt
2004,3115,swac
2004,3116,sec
2004,3117,sun_belt
2004,3119,patriot
2004,3120,sec
2004,3122,ovc
2004,3123,mac
2004,3124,big_twelve
2004,3125,a_sun
2004,3126,meac
2004,3127,aec
2004,3128,big_south
2004,3129,wac
2004,3130,big_east
2004,3131,aec
2004,3132,mac
2004,3133,mvc
2004,3135,ivy
2004,3137,patriot
2004,3138,mac
2004,3139,horizon
2004,3140,mwc
2004,3141,mac
2004,3142,big_west
2004,3143,pac_ten
2004,3144,a_sun
2004,3145,maac
2004,3147,mid_cont
2004,3148,nec
2004,3149,big_south
2004,3150,cusa
2004,3151,southern
2004,3152,mid_cont
2004,3153,cusa
2004,3155,acc
2004,3156,horizon
2004,3157,big_south
2004,3158,southern
2004,3159,patriot
2004,3160,big_twelve
2004,3161,mwc
2004,3162,ivy
2004,3163,big_east
2004,3164,meac
2004,3165,ivy
2004,3166,mvc
2004,3168,big_west
2004,3169,big_west
2004,3170,big_sky
2004,3171,ivy
2004,3172,southern
2004,3173,a_ten
2004,3174,caa
2004,3175,meac
2004,3176,sun_belt
2004,3177,cusa
2004,3178,horizon
2004,3179,mvc
2004,3180,caa
2004,3181,acc
2004,3182,a_ten
2004,3183,ovc
2004,3184,ovc
2004,3185,mac
2004,3186,big_sky
2004,3187,cusa
2004,3189,southern
2004,3190,southern
2004,3191,mvc
2004,3192,nec
2004,3193,maac
2004,3194,a_sun
2004,3196,sec
2004,3197,meac
2004,3198,sun_belt
2004,3199,acc
2004,3200,a_ten
2004,3201,wac
2004,3202,southern
2004,3203,a_ten
2004,3204,southern
2004,3205,a_sun
2004,3206,caa
2004,3207,big_east
2004,3208,sec
2004,3209,a_sun
2004,3210,acc
2004,3211,wcc
2004,3212,swac
2004,3214,meac
2004,3216,aec
2004,3217,ivy
2004,3218,wac
2004,3219,big_south
2004,3220,caa
2004,3221,patriot
2004,3222,cusa
2004,3224,meac
2004,3225,big_west
2004,3226,big_sky
2004,3227,horizon
2004,3228,big_ten
2004,3229,mvc
2004,3231,big_ten
2004,3232,mvc
2004,3233,maac
2004,3234,big_ten
2004,3235,big_twelve
2004,3236,ind
2004,3237,mid_cont
2004,3238,swac
2004,3239,a_sun
2004,3240,ovc
2004,3241,caa
2004,3242,big_twelve
2004,3243,big_twelve
2004,3245,mac
2004,3246,sec
2004,3247,a_ten
2004,3248,patriot
2004,3249,southland
2004,3250,patriot
2004,3251,big_south
2004,3252,a_sun
2004,3253,big_west
2004,3254,nec
2004,3256,wac
2004,3257,cusa
2004,3258,wcc
2004,3259,maac
2004,3260,horizon
2004,3261,sec
2004,3263,aec
2004,3264,maac
2004,3265,maac
2004,3266,cusa
2004,3267,mac
2004,3268,acc
2004,3269,a_ten
2004,3270,southland
2004,3271,meac
2004,3272,cusa
2004,3273,a_sun
2004,3274,big_east
2004,3275,mac
2004,3276,big_ten
2004,3277,big_ten
2004,3278,big_ten
2004,3279,sec
2004,3280,sec
2004,3281,big_twelve
2004,3282,mid_cont
2004,3283,mvc
2004,3284,nec
2004,3285,big_sky
2004,3286,big_sky
2004,3287,ovc
2004,3288,meac
2004,3290,swac
2004,3291,nec
2004,3292,sun_belt
2004,3293,ovc
2004,3296,mac
2004,3298,patriot
2004,3299,meac
2004,3301,acc
2004,3304,big_twelve
2004,3305,wac
2004,3306,aec
2004,3307,mwc
2004,3308,sun_belt
2004,3309,sun_belt
2004,3310,maac
2004,3311,southland
2004,3313,meac
2004,3314,acc
2004,3317,sun_belt
2004,3318,aec
2004,3319,big_sky
2004,3320,mvc
2004,3321,big_ten
2004,3322,southland
2004,3323,big_east
2004,3324,mid_cont
2004,3325,mac
2004,3326,big_ten
2004,3328,big_twelve
2004,3329,big_twelve
2004,3330,caa
2004,3331,mid_cont
2004,3332,pac_ten
2004,3333,pac_ten
2004,3334,big_west
2004,3335,ivy
2004,3336,big_ten
2004,3337,wcc
2004,3338,big_east
2004,3339,wcc
2004,3340,big_sky
2004,3341,swac
2004,3343,ivy
2004,3344,big_east
2004,3345,big_ten
2004,3346,nec
2004,3347,big_south
2004,3348,a_ten
2004,3349,wac
2004,3350,a_ten
2004,3351,maac
2004,3352,nec
2004,3353,big_east
2004,3354,meac
2004,3356,mvc
2004,3357,nec
2004,3358,southland
2004,3359,ovc
2004,3360,wcc
2004,3361,mwc
2004,3362,wcc
2004,3363,wac
2004,3364,big_west
2004,3365,wcc
2004,3366,ind
2004,3368,southland
2004,3369,ovc
2004,3371,big_east
2004,3372,southland
2004,3373,maac
2004,3374,wac
2004,3375,sun_belt
2004,3376,sec
2004,3378,cusa
2004,3379,cusa
2004,3380,swac
2004,3381,mid_cont
2004,3382,a_ten
2004,3383,nec
2004,3384,nec
2004,3385,big_east
2004,3386,a_ten
2004,3387,cusa
2004,3388,wcc
2004,3389,maac
2004,3390,pac_ten
2004,3391,a_sun
2004,3392,aec
2004,3393,big_east
2004,3394,ind
2004,3395,cusa
2004,3396,a_ten
2004,3397,sec
2004,3398,ovc
2004,3399,ovc
2004,3400,big_twelve
2004,3401,big_twelve
2004,3402,southland
2004,3403,big_twelve
2004,3404,ovc
2004,3405,mac
2004,3406,caa
2004,3407,a_sun
2004,3408,cusa
2004,3409,wac
2004,3410,ind
2004,3411,swac
2004,3412,cusa
2004,3414,big_west
2004,3415,big_west
2004,3416,a_sun
2004,3417,pac_ten
2004,3418,sun_belt
2004,3419,southland
2004,3420,aec
2004,3421,big_south
2004,3422,southern
2004,3423,caa
2004,3424,mwc
2004,3425,pac_ten
2004,3426,southland
2004,3427,southland
2004,3428,mwc
2004,3429,big_west
2004,3431,wac
2004,3433,caa
2004,3434,mid_cont
2004,3435,sec
2004,3436,aec
2004,3437,big_east
2004,3438,acc
2004,3439,big_east
2004,3441,southern
2004,3442,mid_cont
2004,3443,sun_belt
2004,3444,mac
2004,3447,nec
2004,3448,acc
2004,3449,pac_ten
2004,3450,pac_ten
2004,3451,big_sky
2004,3452,big_east
2004,3453,horizon
2004,3454,horizon
2004,3455,mvc
2004,3456,caa
2004,3457,big_south
2004,3458,big_ten
2004,3459,southern
2004,3460,horizon
2004,3461,mwc
2004,3462,a_ten
2004,3463,ivy
2004,3464,horizon
