Season,DayNum,team_1,team_2,team_1_won,team_1_FGM,team_1_FGA,team_1_FGM2,team_1_FGA2,team_1_FGM3,team_1_FGA3,team_1_FTM,team_1_FTA,team_1_OR,team_1_DR,team_1_Ast,team_1_TO,team_1_Stl,team_1_Blk,team_1_PF,team_1_FGMA,team_1_FGAA,team_1_FGM2A,team_1_FGA2A,team_1_FGM3A,team_1_FGA3A,team_1_FTMA,team_1_FTAA,team_1_ORA,team_1_DRA,team_1_AstA,team_1_TOA,team_1_StlA,team_1_BlkA,team_1_PFA,team_2_FGM,team_2_FGA,team_2_FGM2,team_2_FGA2,team_2_FGM3,team_2_FGA3,team_2_FTM,team_2_FTA,team_2_OR,team_2_DR,team_2_Ast,team_2_TO,team_2_Stl,team_2_Blk,team_2_PF,team_2_FGMA,team_2_FGAA,team_2_FGM2A,team_2_FGA2A,team_2_FGM3A,team_2_FGA3A,team_2_FTMA,team_2_FTAA,team_2_ORA,team_2_DRA,team_2_AstA,team_2_TOA,team_2_StlA,team_2_BlkA,team_2_PFA
2022,134,1231,1461,1,26.03,56.76,19.91,38.7,6.12,18.06,13.3,19.03,7.45,25.61,14.94,11.55,5.73,4.97,17.24,22.48,57.52,14.94,34.39,7.55,23.12,13.42,17.64,7.67,23.12,10.79,11.12,6.7,2.73,17.33,24.84,54.59,17.31,31.78,7.53,22.81,14.66,20.22,6.91,26.06,10.88,10.81,3.78,2.06,15.28,24.19,58.47,17.31,35.81,6.88,22.66,10.44,14.34,7.56,22.69,10.25,10.09,5.25,2.69,19.56
2022,134,1394,1411,0,25.33,59.8,19.43,41.1,5.9,18.7,17.2,22.93,11.2,23.13,13.53,13.73,8.2,1.6,21.17,23.23,54.87,15.83,31.37,7.4,23.5,17.2,22.8,8.63,22.87,12.5,15.67,6.57,4.07,20.23,25.37,58.03,19.6,39.83,5.77,18.2,12.73,18.97,10.63,25.2,10.73,14.1,5.6,5.0,17.77,23.1,58.3,16.93,37.4,6.17,20.9,13.13,20.03,8.53,21.7,10.83,11.57,8.0,2.47,18.23
2022,135,1323,1353,1,25.58,55.77,16.52,31.74,9.06,24.03,11.71,15.42,6.0,25.52,14.16,9.65,5.06,1.84,13.0,25.52,58.71,18.94,37.97,6.58,20.74,9.32,13.45,7.23,23.74,11.26,9.61,6.0,2.9,15.26,25.48,57.58,19.42,39.52,6.06,18.06,10.87,15.52,8.94,23.52,14.97,10.9,7.19,3.94,15.77,23.19,55.97,15.55,33.45,7.65,22.52,11.77,16.13,7.81,22.9,12.26,11.39,5.77,3.16,15.42
2022,135,1136,1460,0,26.63,61.9,18.33,34.83,8.3,27.07,14.87,20.27,10.47,26.13,13.47,13.13,6.33,4.2,16.77,27.67,65.9,20.57,43.8,7.1,22.1,10.93,16.07,10.57,23.6,14.97,11.23,7.33,4.43,18.03,27.42,58.79,21.12,39.7,6.3,19.09,14.0,18.27,8.97,22.85,13.79,12.15,5.76,2.91,14.52,26.91,59.18,20.09,38.97,6.82,20.21,10.97,15.39,8.88,21.55,11.03,12.39,7.42,2.67,17.58
2022,136,1116,1436,1,26.64,60.61,20.27,39.85,6.36,20.76,17.3,22.97,9.7,25.48,14.09,12.15,7.73,4.18,16.85,23.73,57.79,16.3,35.12,7.42,22.67,13.67,18.67,7.61,23.7,12.91,14.58,6.88,3.48,19.79,27.44,55.59,18.62,31.62,8.81,23.97,11.06,14.81,5.78,26.06,15.06,9.34,5.22,2.41,13.97,22.56,54.78,15.47,34.19,7.09,20.59,8.47,12.38,5.47,21.59,9.81,10.66,4.91,2.81,16.09
2022,136,1124,1313,1,28.22,60.88,20.28,37.91,7.94,22.97,12.12,17.38,10.97,22.75,15.84,12.0,8.81,3.41,15.84,23.59,55.56,17.62,35.62,5.97,19.94,10.47,14.94,8.38,20.84,13.09,15.03,6.44,2.78,16.44,25.37,56.0,18.44,35.93,6.93,20.07,15.22,21.89,8.63,26.41,12.07,13.63,6.0,3.3,17.7,22.74,58.85,15.0,32.41,7.74,26.44,12.74,19.67,8.74,22.15,12.3,12.44,5.93,3.56,18.74
2022,136,1166,1361,1,25.76,57.18,19.06,35.33,6.7,21.85,10.82,14.85,8.24,27.39,13.15,13.36,5.36,4.42,13.42,24.97,63.15,18.24,41.91,6.73,21.24,9.27,12.82,9.45,22.79,11.18,9.85,6.82,3.3,15.33,23.68,54.74,17.65,37.87,6.03,16.87,11.9,17.13,8.16,23.65,11.77,12.26,7.48,4.71,17.39,20.29,53.1,14.13,32.81,6.16,20.29,10.94,16.26,7.71,21.87,10.35,13.16,5.74,3.13,16.97
2022,136,1209,1211,0,23.92,61.16,16.64,38.6,7.28,22.56,13.2,18.44,11.0,21.96,12.56,11.24,8.24,4.24,16.56,23.36,54.92,15.44,34.0,7.92,20.92,12.6,18.0,8.48,24.48,13.24,14.52,6.12,3.44,16.8,32.93,62.48,24.55,40.34,8.38,22.14,13.59,18.59,8.34,29.97,18.1,11.62,6.66,5.72,15.41,24.38,64.28,17.69,42.52,6.69,21.76,9.9,14.24,7.9,21.79,9.9,11.59,6.24,2.66,17.83
2022,136,1242,1411,1,28.65,59.56,21.5,39.44,7.15,20.12,14.15,19.53,9.94,25.06,15.44,12.03,6.41,4.15,15.88,25.09,60.03,18.91,39.5,6.18,20.53,11.79,16.68,8.97,20.97,11.91,12.09,6.85,3.09,17.65,25.37,58.03,19.6,39.83,5.77,18.2,12.73,18.97,10.63,25.2,10.73,14.1,5.6,5.0,17.77,23.1,58.3,16.93,37.4,6.17,20.9,13.13,20.03,8.53,21.7,10.83,11.57,8.0,2.47,18.23
2022,136,1129,1272,0,24.24,54.42,17.06,33.39,7.18,21.03,12.45,19.15,8.79,23.18,11.33,11.09,5.88,3.45,15.03,22.67,52.94,16.97,35.36,5.7,17.58,9.85,13.67,6.27,21.21,9.82,12.36,5.24,2.97,19.3,26.94,57.23,20.61,39.61,6.32,17.61,15.23,22.0,11.06,24.32,16.06,15.81,8.71,5.68,18.71,23.35,58.97,15.26,33.71,8.1,25.26,13.58,19.39,9.81,19.71,13.32,14.39,9.42,3.61,18.71
2022,136,1161,1276,0,26.38,54.69,18.76,33.34,7.62,21.34,12.86,16.62,5.97,23.93,14.1,9.59,6.21,3.07,15.0,23.9,56.07,15.76,31.21,8.14,24.86,9.93,14.0,7.41,22.59,12.03,11.31,5.48,2.79,17.38,27.1,57.87,20.74,39.16,6.35,18.71,12.48,16.74,8.74,23.97,14.19,11.1,4.77,3.1,15.55,26.03,58.19,19.52,38.45,6.52,19.74,11.29,15.48,6.87,21.03,10.84,9.61,5.26,3.29,15.9
2022,136,1293,1362,1,27.76,59.83,19.93,37.28,7.83,22.55,12.97,18.59,10.69,24.55,13.93,10.86,7.79,3.1,14.86,23.17,55.31,16.41,32.83,6.76,22.48,9.21,13.62,7.38,20.93,10.55,13.66,5.28,3.93,16.34,27.41,60.44,18.09,33.59,9.31,26.84,11.88,17.16,9.44,25.34,12.66,12.06,7.66,4.53,17.94,24.28,57.19,19.25,39.81,5.03,17.38,13.09,18.44,7.03,23.25,10.31,12.47,6.0,3.0,17.12
2022,136,1163,1308,0,26.81,61.56,19.38,40.5,7.44,21.06,14.12,18.84,12.28,25.22,14.0,11.41,5.97,6.5,16.81,23.09,57.59,16.62,38.84,6.47,18.75,12.5,18.38,8.25,21.06,10.22,11.5,6.38,3.34,17.03,25.21,55.52,17.69,32.72,7.52,22.79,13.62,19.66,9.76,25.48,13.62,13.1,4.69,4.34,16.31,22.9,58.59,15.41,33.62,7.48,24.97,12.07,16.28,8.03,20.03,11.03,10.97,6.76,2.07,19.1
2022,136,1266,1314,0,26.94,59.42,18.32,34.61,8.61,24.81,11.9,15.94,6.0,25.45,16.0,12.13,7.87,5.1,17.45,25.48,62.06,18.48,40.0,7.0,22.06,12.9,18.45,10.74,25.16,14.0,12.94,7.1,3.16,15.26,27.64,61.03,19.36,38.18,8.27,22.85,13.97,18.09,9.3,27.64,14.82,11.33,5.39,3.85,14.36,26.94,62.12,18.94,39.21,8.0,22.91,9.85,13.36,6.24,23.21,12.94,9.67,6.61,3.24,16.36
2022,136,1344,1355,1,24.43,55.87,17.13,34.57,7.3,21.3,15.63,21.53,8.83,24.73,13.2,10.9,5.03,3.77,15.97,24.57,59.8,17.83,38.23,6.73,21.57,11.13,15.7,8.3,22.13,11.37,10.1,6.03,3.43,18.8,30.5,58.53,21.62,38.44,8.88,20.09,15.66,20.59,6.19,26.38,14.44,10.81,5.72,2.31,15.75,27.75,62.75,18.59,36.75,9.16,26.0,9.91,13.38,7.47,22.06,12.12,10.91,4.72,2.72,18.53
2022,136,1234,1350,0,29.91,64.46,20.63,39.2,9.29,25.26,14.66,19.57,10.57,23.71,16.09,8.77,7.4,4.37,16.14,26.43,60.37,19.17,38.34,7.26,22.03,11.17,15.83,9.23,23.66,14.4,12.63,5.29,2.86,17.91,25.4,57.17,17.29,33.14,8.11,24.03,12.8,17.66,6.49,23.86,14.54,9.29,7.83,2.26,13.89,25.69,57.91,18.6,37.23,7.09,20.69,9.83,13.6,8.4,25.09,12.4,12.06,5.31,3.11,15.51
2022,136,1231,1388,0,26.03,56.76,19.91,38.7,6.12,18.06,13.3,19.03,7.45,25.61,14.94,11.55,5.73,4.97,17.24,22.48,57.52,14.94,34.39,7.55,23.12,13.42,17.64,7.67,23.12,10.79,11.12,6.7,2.73,17.33,26.16,56.52,19.0,36.13,7.16,20.39,10.06,13.13,7.0,23.68,13.35,10.52,6.9,2.48,15.65,23.26,53.65,17.94,38.19,5.32,15.45,9.35,13.1,5.87,21.23,8.35,12.29,6.1,3.19,14.65
2022,136,1246,1389,0,30.42,62.79,24.27,45.18,6.15,17.61,12.45,17.06,11.39,25.48,16.09,11.12,6.82,4.18,14.24,24.42,59.39,17.94,38.06,6.48,21.33,10.67,14.91,7.52,19.82,11.27,11.61,6.06,2.91,15.82,23.21,54.55,17.45,38.0,5.76,16.55,14.0,20.45,9.07,24.21,11.97,13.14,7.31,4.9,19.62,20.38,52.62,14.76,33.52,5.62,19.1,15.86,21.59,7.62,22.31,10.52,13.24,7.07,5.0,18.24
2022,136,1255,1397,0,25.36,57.0,17.18,35.82,8.18,21.18,14.82,20.43,9.57,22.54,13.36,11.46,7.43,1.96,15.64,24.11,54.96,16.64,31.0,7.46,23.96,10.86,14.68,6.75,21.07,11.89,13.04,5.57,4.14,18.21,25.88,60.15,17.12,35.7,8.76,24.45,12.67,17.79,10.48,23.97,16.12,11.91,9.27,4.36,16.97,21.91,54.73,15.18,33.15,6.73,21.58,12.21,17.3,7.91,22.82,11.24,15.3,6.64,2.79,17.45
2022,136,1103,1417,0,23.58,51.97,15.87,30.29,7.71,21.68,14.42,20.84,7.87,23.48,11.52,10.84,5.48,3.1,15.97,23.68,54.81,16.97,35.55,6.71,19.26,10.1,14.39,7.45,20.68,9.55,10.65,5.35,2.19,19.03,27.94,62.0,21.06,42.47,6.88,19.53,13.62,18.5,9.97,24.0,13.94,8.88,7.0,3.28,16.25,23.16,55.62,16.38,34.59,6.78,21.03,11.72,16.22,6.62,23.59,11.84,12.81,4.53,3.34,17.28
2022,137,1112,1460,1,30.44,61.38,22.68,39.47,7.76,21.91,15.91,21.56,10.44,28.35,19.91,12.94,6.71,5.71,16.47,25.15,64.91,17.82,42.5,7.32,22.41,9.91,14.79,9.85,20.38,11.76,12.21,6.79,2.76,18.85,27.42,58.79,21.12,39.7,6.3,19.09,14.0,18.27,8.97,22.85,13.79,12.15,5.76,2.91,14.52,26.91,59.18,20.09,38.97,6.82,20.21,10.97,15.39,8.88,21.55,11.03,12.39,7.42,2.67,17.58
