TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGMA,FGAA,FGM2A,FGA2A,FGM3A,FGA3A,FTMA,FTAA,ORA,DRA,AstA,TOA,StlA,BlkA,PFA
1101,24.83,58.9,18.14,37.59,6.69,21.31,16.83,22.66,8.76,20.07,14.07,12.0,10.45,1.72,22.38,22.07,49.66,15.31,29.97,6.76,19.69,17.52,24.24,8.41,25.31,11.34,19.59,5.17,3.93,21.28
1102,21.62,49.55,14.45,28.0,7.17,21.55,8.62,13.28,4.9,19.17,12.48,11.66,5.45,3.03,18.03,23.07,49.83,17.9,33.24,5.17,16.59,14.72,19.38,7.76,23.52,10.9,12.52,5.38,3.34,16.79
1103,23.58,51.97,15.87,30.29,7.71,21.68,14.42,20.84,7.87,23.48,11.52,10.84,5.48,3.1,15.97,23.68,54.81,16.97,35.55,6.71,19.26,10.1,14.39,7.45,20.68,9.55,10.65,5.35,2.19,19.03
1104,27.66,62.75,18.38,32.66,9.28,30.09,15.38,21.06,11.62,24.72,14.62,14.09,7.0,4.72,18.59,26.81,61.69,19.47,39.53,7.34,22.16,15.44,21.69,10.31,22.75,12.38,12.59,7.75,3.78,18.41
1105,21.87,57.73,17.97,43.33,3.9,14.4,13.8,19.37,9.47,23.93,9.5,13.23,7.03,3.2,16.1,23.93,59.7,16.5,36.5,7.43,23.2,11.7,17.1,9.8,25.37,13.5,12.7,7.53,2.87,16.9
1106,24.0,56.8,17.8,38.0,6.2,18.8,14.77,20.93,8.13,22.1,11.8,14.47,7.4,3.57,17.93,26.6,60.2,19.1,37.63,7.5,22.57,14.87,20.37,10.37,23.43,14.33,13.13,7.63,3.9,17.67
1107,23.03,56.16,17.16,38.0,5.87,18.16,9.9,14.06,6.87,21.61,9.42,11.71,6.74,2.45,18.0,23.23,52.94,15.97,32.52,7.26,20.42,12.16,16.84,6.61,23.97,12.52,12.97,5.26,4.35,14.9
1108,23.97,57.97,18.58,40.94,5.39,17.03,13.33,19.21,9.61,22.67,10.18,13.06,7.48,2.7,17.7,24.94,55.61,18.03,35.73,6.91,19.88,14.27,20.18,7.91,22.58,13.85,12.91,6.82,4.0,17.24
1110,24.41,54.28,19.38,39.06,5.03,15.22,9.62,13.88,6.81,21.22,12.19,12.31,6.53,3.06,14.91,26.53,56.06,19.88,36.88,6.66,19.19,11.22,16.22,7.66,22.56,13.44,11.22,6.78,3.22,14.22
1111,23.33,56.97,15.2,32.53,8.13,24.43,10.2,15.3,7.7,22.77,12.0,9.77,5.4,1.97,13.33,24.4,55.93,17.6,35.07,6.8,20.87,9.2,12.23,7.5,24.8,13.6,11.1,5.23,3.27,15.37
