Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
1988,136,1117,70,1419,54,H,0,NIT
1988,136,1130,73,1373,65,H,0,NIT
1988,136,1156,89,1229,83,H,1,NIT
1988,136,1161,63,1309,54,H,0,NIT
1988,136,1163,62,1452,57,A,1,NIT
1988,136,1191,66,1428,55,H,0,NIT
1988,136,1208,53,1204,48,H,0,NIT
1988,136,1222,69,1200,61,H,0,NIT
1988,136,1256,66,1114,56,A,0,NIT
1988,136,1292,85,1397,80,H,0,NIT
1988,136,1307,86,1337,75,H,0,NIT
1988,136,1326,86,1330,73,H,0,NIT
1988,136,1332,81,1365,65,H,0,NIT
1988,136,1379,74,1155,69,H,0,NIT
1988,136,1390,80,1253,77,H,0,NIT
1988,136,1433,81,1267,80,A,0,NIT
1988,140,1117,60,1390,59,A,0,NIT
1988,140,1130,86,1191,81,A,0,NIT
1988,140,1161,71,1222,61,H,0,NIT
1988,140,1163,65,1256,59,H,0,NIT
1988,140,1292,69,1208,54,H,0,NIT
1988,140,1307,78,1332,59,H,0,NIT
1988,140,1326,86,1156,80,H,0,NIT
1988,140,1433,93,1379,89,H,0,NIT
1988,144,1130,78,1292,69,A,0,NIT
1988,144,1161,69,1117,49,H,0,NIT
1988,144,1163,69,1433,60,H,0,NIT
1988,144,1326,68,1307,65,A,0,NIT
1988,148,1163,73,1130,67,N,0,NIT
1988,148,1326,64,1161,62,N,0,NIT
1988,149,1161,58,1130,57,N,0,NIT
1988,149,1163,72,1326,67,N,0,NIT
