Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2016,a_sun,120,1195,1244
2016,a_sun,120,1252,1239
2016,a_sun,120,1316,1367
2016,a_sun,120,1391,1312
2016,a_sun,122,1195,1316
2016,a_sun,122,1391,1252
2016,a_sun,125,1195,1391
2016,a_ten,128,1247,1182
2016,a_ten,128,1387,1206
2016,a_ten,129,1172,1247
2016,a_ten,129,1203,1387
2016,a_ten,129,1269,1348
2016,a_ten,129,1350,1200
2016,a_ten,130,1172,1382
2016,a_ten,130,1173,1350
2016,a_ten,130,1386,1203
2016,a_ten,130,1433,1269
2016,a_ten,131,1386,1173
2016,a_ten,131,1433,1172
2016,a_ten,132,1386,1433
2016,aac,129,1378,1187
2016,aac,129,1408,1416
2016,aac,130,1163,1153
2016,aac,130,1272,1409
2016,aac,130,1396,1378
2016,aac,130,1408,1222
2016,aac,131,1163,1396
2016,aac,131,1272,1408
2016,aac,132,1163,1272
2016,acc,127,1199,1130
2016,acc,127,1301,1448
2016,acc,128,1181,1301
2016,acc,128,1210,1155
2016,acc,128,1338,1393
2016,acc,128,1439,1199
2016,acc,129,1274,1439
2016,acc,129,1314,1338
2016,acc,129,1323,1181
2016,acc,129,1438,1210
2016,acc,130,1314,1323
2016,acc,130,1438,1274
2016,acc,131,1314,1438
2016,aec,121,1216,1107
2016,aec,121,1306,1127
2016,aec,121,1392,1420
2016,aec,121,1436,1263
2016,aec,126,1392,1216
2016,aec,126,1436,1306
2016,aec,131,1392,1436
2016,big_east,128,1207,1177
2016,big_east,128,1266,1385
2016,big_east,129,1344,1139
2016,big_east,129,1371,1166
2016,big_east,129,1437,1207
2016,big_east,129,1462,1266
2016,big_east,130,1371,1462
2016,big_east,130,1437,1344
2016,big_east,131,1371,1437
2016,big_sky,127,1170,1286
2016,big_sky,127,1186,1319
2016,big_sky,127,1315,1381
2016,big_sky,127,1340,1294
2016,big_sky,129,1225,1186
2016,big_sky,129,1285,1170
2016,big_sky,129,1315,1226
2016,big_sky,129,1451,1340
2016,big_sky,130,1285,1225
2016,big_sky,130,1451,1315
2016,big_sky,131,1451,1285
2016,big_south,122,1205,1144
2016,big_south,122,1255,1149
2016,big_south,122,1342,1347
2016,big_south,123,1205,1157
2016,big_south,123,1219,1255
2016,big_south,123,1421,1251
2016,big_south,123,1457,1342
2016,big_south,124,1421,1219
2016,big_south,124,1457,1205
2016,big_south,125,1421,1457
2016,big_ten,128,1228,1278
2016,big_ten,128,1304,1353
2016,big_ten,129,1228,1234
2016,big_ten,129,1276,1321
2016,big_ten,129,1304,1458
2016,big_ten,129,1326,1336
2016,big_ten,130,1268,1304
2016,big_ten,130,1276,1231
2016,big_ten,130,1277,1326
2016,big_ten,130,1345,1228
2016,big_ten,131,1277,1268
2016,big_ten,131,1345,1276
2016,big_ten,132,1277,1345
2016,big_twelve,128,1243,1329
2016,big_twelve,128,1395,1403
2016,big_twelve,129,1124,1400
2016,big_twelve,129,1242,1243
2016,big_twelve,129,1328,1235
2016,big_twelve,129,1452,1395
2016,big_twelve,130,1242,1124
2016,big_twelve,130,1452,1328
2016,big_twelve,131,1242,1452
2016,big_west,129,1218,1168
2016,big_west,129,1253,1415
2016,big_west,129,1364,1413
2016,big_west,129,1414,1142
2016,big_west,130,1218,1364
2016,big_west,130,1253,1414
2016,big_west,131,1218,1253
2016,caa,123,1158,1174
2016,caa,123,1180,1189
2016,caa,124,1220,1180
2016,caa,124,1318,1406
2016,caa,124,1423,1158
2016,caa,124,1456,1241
2016,caa,125,1220,1456
2016,caa,125,1423,1318
2016,caa,126,1423,1220
2016,cusa,127,1194,1427
2016,cusa,128,1150,1349
2016,cusa,128,1330,1194
2016,cusa,128,1431,1198
2016,cusa,128,1443,1317
2016,cusa,129,1267,1431
2016,cusa,129,1292,1150
2016,cusa,129,1330,1256
2016,cusa,129,1443,1412
2016,cusa,130,1292,1267
2016,cusa,130,1330,1443
2016,cusa,131,1292,1330
2016,horizon,124,1178,1464
2016,horizon,124,1453,1156
2016,horizon,124,1454,1297
2016,horizon,124,1460,1227
2016,horizon,125,1453,1454
2016,horizon,125,1460,1178
2016,horizon,126,1453,1434
2016,horizon,126,1460,1324
2016,horizon,127,1453,1460
2016,maac,122,1145,1310
2016,maac,122,1264,1265
2016,maac,122,1351,1346
2016,maac,123,1233,1145
2016,maac,123,1284,1351
2016,maac,124,1193,1389
2016,maac,124,1373,1264
2016,maac,125,1233,1373
2016,maac,125,1284,1193
2016,maac,126,1233,1284
2016,mac,126,1132,1245
2016,mac,126,1185,1405
2016,mac,126,1275,1123
2016,mac,126,1296,1444
2016,mac,129,1103,1185
2016,mac,129,1132,1141
2016,mac,129,1138,1275
2016,mac,129,1325,1296
2016,mac,130,1103,1132
2016,mac,130,1138,1325
2016,mac,131,1138,1103
2016,meac,126,1164,1299
2016,meac,126,1366,1175
2016,meac,127,1288,1271
2016,meac,127,1300,1224
2016,meac,128,1214,1288
2016,meac,128,1313,1300
2016,meac,129,1354,1164
2016,meac,129,1366,1126
2016,meac,130,1214,1366
2016,meac,130,1354,1313
2016,meac,131,1214,1354
2016,mvc,122,1260,1133
2016,mvc,122,1283,1179
2016,mvc,123,1191,1283
2016,mvc,123,1232,1229
2016,mvc,123,1320,1356
2016,mvc,123,1455,1260
2016,mvc,124,1191,1232
2016,mvc,124,1320,1455
2016,mvc,125,1320,1191
2016,mwc,128,1161,1363
2016,mwc,128,1424,1102
2016,mwc,128,1429,1461
2016,mwc,129,1161,1129
2016,mwc,129,1201,1424
2016,mwc,129,1305,1307
2016,mwc,129,1361,1429
2016,mwc,130,1201,1161
2016,mwc,130,1361,1305
2016,mwc,131,1201,1361
2016,nec,121,1192,1384
2016,nec,121,1254,1357
2016,nec,121,1291,1383
2016,nec,121,1447,1352
2016,nec,124,1192,1291
2016,nec,124,1447,1254
2016,nec,127,1192,1447
2016,ovc,121,1122,1399
2016,ovc,121,1293,1183
2016,ovc,122,1122,1398
2016,ovc,122,1287,1293
2016,ovc,123,1122,1125
2016,ovc,123,1404,1287
2016,ovc,124,1122,1404
2016,pac_twelve,128,1160,1450
2016,pac_twelve,128,1333,1113
2016,pac_twelve,128,1425,1417
2016,pac_twelve,128,1449,1390
2016,pac_twelve,129,1112,1160
2016,pac_twelve,129,1143,1333
2016,pac_twelve,129,1332,1449
2016,pac_twelve,129,1428,1425
2016,pac_twelve,130,1332,1112
2016,pac_twelve,130,1428,1143
