Season,DayNum,team_1,team_2,team_1_won,team_1_Season,team_1_FGM,team_1_FGA,team_1_FGM2,team_1_FGA2,team_1_FGM3,team_1_FGA3,team_1_FTM,team_1_FTA,team_1_OR,team_1_DR,team_1_Ast,team_1_TO,team_1_Stl,team_1_Blk,team_1_PF,team_1_FGM_A,team_1_FGA_A,team_1_FGM2_A,team_1_FGA2_A,team_1_FGM3_A,team_1_FGA3_A,team_1_FTM_A,team_1_FTA_A,team_1_OR_A,team_1_DR_A,team_1_Ast_A,team_1_TO_A,team_1_Stl_A,team_1_Blk_A,team_1_PF_A,team_1_BIH,team_1_COL,team_1_DCI,team_1_DOK,team_1_DOL,team_1_DUN,team_1_KPK,team_1_LMC,team_1_MAS,team_1_MB,team_1_MOR,team_1_NOL,team_1_PGH,team_1_POM,team_1_REW,team_1_RPI,team_1_RT,team_1_RTH,team_1_STH,team_1_WIL,team_1_WLK,team_1_WOL,team_2_Season,team_2_FGM,team_2_FGA,team_2_FGM2,team_2_FGA2,team_2_FGM3,team_2_FGA3,team_2_FTM,team_2_FTA,team_2_OR,team_2_DR,team_2_Ast,team_2_TO,team_2_Stl,team_2_Blk,team_2_PF,team_2_FGM_A,team_2_FGA_A,team_2_FGM2_A,team_2_FGA2_A,team_2_FGM3_A,team_2_FGA3_A,team_2_FTM_A,team_2_FTA_A,team_2_OR_A,team_2_DR_A,team_2_Ast_A,team_2_TO_A,team_2_Stl_A,team_2_Blk_A,team_2_PF_A,team_2_BIH,team_2_COL,team_2_DCI,team_2_DOK,team_2_DOL,team_2_DUN,team_2_KPK,team_2_LMC,team_2_MAS,team_2_MB,team_2_MOR,team_2_NOL,team_2_PGH,team_2_POM,team_2_REW,team_2_RPI,team_2_RT,team_2_RTH,team_2_STH,team_2_WIL,team_2_WLK,team_2_WOL
2016,134,1192,1195,0,2016.0,27.68,60.65,20.42,40.74,7.26,19.9,14.23,20.35,10.55,22.58,14.1,13.0,7.35,2.52,21.58,26.16,57.42,18.77,36.58,7.39,20.84,18.81,26.68,12.71,26.0,14.39,15.26,6.39,3.68,19.42,250.6,235.7142857142857,263.3636363636364,286.55555555555554,257.6,266.2,255.5,279.6363636363636,266.6666666666667,191.0,284.1111111111111,222.6,255.38888888888889,280.6111111111111,243.9,216.0,251.9333333333333,262.4166666666667,262.8333333333333,302.8888888888889,263.0625,236.66666666666663,2016.0,28.21,60.07,23.14,45.41,5.07,14.66,14.1,21.86,11.45,27.97,12.9,12.0,6.14,4.03,19.62,25.48,60.1,18.66,38.03,6.83,22.07,15.07,21.69,10.59,24.86,12.03,11.55,6.62,3.31,18.9,194.33333333333331,185.7142857142857,191.72727272727272,175.11111111111111,197.66666666666663,187.3,208.83333333333331,197.27272727272728,203.5,191.0,228.44444444444449,201.06666666666663,186.27777777777777,211.72222222222223,191.2,221.66666666666663,162.46666666666667,186.66666666666663,177.0,202.88888888888889,181.5,203.08333333333331
2016,134,1435,1455,0,2016.0,26.28,57.06,17.84,35.34,8.44,21.72,15.75,22.53,9.5,29.06,14.94,11.69,4.31,5.53,19.12,23.81,61.69,18.31,42.84,5.5,18.84,14.22,21.09,12.12,25.12,10.34,9.97,5.62,3.09,19.66,56.333333333333336,64.07142857142857,39.81818181818182,18.88888888888889,62.4,39.4,25.38888888888889,24.727272727272727,46.333333333333336,191.0,20.27777777777778,68.53333333333333,56.44444444444444,23.33333333333333,81.8,53.0,21.6,47.5,34.333333333333336,53.333333333333336,22.75,74.25,2016.0,25.06,57.9,17.74,35.61,7.32,22.29,15.68,21.9,11.61,25.87,14.32,9.84,7.26,3.58,20.23,18.77,48.84,12.84,30.71,5.94,18.13,15.94,22.16,8.03,24.87,9.19,15.45,4.61,3.0,20.32,81.73333333333333,62.42857142857143,19.181818181818183,28.11111111111111,69.8,20.8,50.11111111111112,28.09090909090909,48.11111111111112,191.0,25.22222222222222,61.66666666666666,53.77777777777778,22.944444444444443,53.4,44.333333333333336,41.93333333333333,46.5,27.666666666666668,38.11111111111112,51.0,53.333333333333336
2016,135,1221,1380,1,2016.0,22.33,54.09,15.18,32.24,7.15,21.85,13.52,19.52,8.15,21.97,13.91,10.97,6.45,2.52,16.82,24.33,53.18,16.33,31.24,8.0,21.94,13.0,17.97,9.24,26.42,14.42,13.15,5.52,3.03,18.67,261.46666666666664,254.42857142857144,265.54545454545456,293.0,263.2,281.2,271.6666666666667,278.54545454545456,260.27777777777777,191.0,229.05555555555557,247.7333333333333,264.3333333333333,278.6666666666667,267.3,270.0,287.06666666666666,279.5833333333333,303.3333333333333,268.94444444444446,285.25,256.4166666666667,2016.0,25.16,57.71,19.29,40.68,5.87,17.03,15.03,22.32,10.16,25.26,10.32,11.32,7.35,3.32,19.74,23.9,56.9,17.42,36.65,6.48,20.26,15.06,22.61,11.74,25.94,11.65,13.58,5.29,3.26,19.84,171.8,188.2142857142857,240.0,216.66666666666663,164.93333333333334,228.8,189.88888888888889,213.27272727272728,200.0,191.0,265.3888888888889,155.46666666666667,194.0,222.94444444444449,185.2,202.0,217.53333333333333,221.5,203.83333333333331,215.16666666666663,203.8125,180.5
2016,135,1276,1409,1,2016.0,26.39,56.79,16.7,31.55,9.7,25.24,11.94,16.15,7.88,24.15,14.97,9.73,5.42,2.09,15.67,25.06,55.91,17.94,35.36,7.12,20.55,10.94,15.0,8.64,24.39,13.45,11.73,4.12,3.03,16.24,41.93333333333333,47.07142857142857,41.27272727272727,39.27777777777778,36.13333333333333,37.3,43.833333333333336,44.90909090909091,38.5,191.0,30.72222222222222,50.46666666666667,41.05555555555556,37.11111111111112,42.9,60.66666666666666,34.333333333333336,35.333333333333336,50.0,52.0,45.75,35.75,2016.0,25.68,57.84,18.71,36.68,6.97,21.16,15.68,23.13,10.1,24.94,13.71,10.81,6.81,2.68,17.71,23.65,56.77,16.06,35.9,7.58,20.87,14.81,19.77,10.9,26.06,12.1,14.35,5.29,3.29,20.55,68.6,65.0,64.45454545454545,70.05555555555556,71.66666666666667,71.7,76.5,63.54545454545455,74.27777777777777,191.0,60.833333333333336,69.86666666666666,62.55555555555556,56.11111111111112,74.2,49.66666666666666,60.93333333333333,63.083333333333336,56.0,61.0,66.0625,69.91666666666667
2016,136,1114,1345,1,2016.0,25.03,54.77,17.68,35.77,7.35,19.0,12.58,17.13,8.71,24.19,12.9,10.23,6.29,3.06,18.26,20.13,51.48,13.94,30.9,6.19,20.58,13.61,19.74,10.42,23.61,10.42,13.74,4.03,2.74,17.29,23.466666666666665,33.92857142857143,86.18181818181819,104.94444444444444,26.53333333333333,85.3,61.333333333333336,59.36363636363637,65.5,191.0,158.72222222222223,10.266666666666667,62.72222222222222,75.05555555555556,26.0,44.0,86.86666666666666,60.5,50.333333333333336,124.22222222222224,59.5625,17.583333333333332,2016.0,27.47,58.24,19.85,37.56,7.62,20.68,15.18,20.44,11.62,29.21,17.59,11.94,4.26,4.65,17.18,23.35,59.68,17.18,39.97,6.18,19.71,11.71,16.56,8.85,21.41,11.97,9.38,6.0,2.97,20.32,12.466666666666669,18.571428571428573,18.09090909090909,9.77777777777778,11.133333333333333,13.7,15.27777777777778,10.454545454545457,17.166666666666668,191.0,9.11111111111111,16.0,22.166666666666668,10.61111111111111,19.5,16.0,10.733333333333333,14.5,16.666666666666668,26.166666666666668,9.375,21.0
2016,136,1139,1403,1,2016.0,28.0,60.13,20.9,41.77,7.1,18.35,17.48,23.9,11.42,25.0,14.35,10.23,6.77,3.35,19.9,24.65,57.19,17.48,36.06,7.16,21.13,14.71,20.71,9.61,23.35,12.55,13.13,4.55,4.48,20.77,29.0,36.07142857142857,32.09090909090909,27.33333333333333,29.666666666666668,33.7,23.33333333333333,32.45454545454545,29.22222222222222,191.0,25.11111111111111,48.333333333333336,32.0,34.833333333333336,37.1,52.66666666666666,28.0,28.25,42.16666666666666,26.77777777777778,30.0,29.83333333333333,2016.0,24.52,54.84,18.77,38.16,5.74,16.68,17.61,23.61,10.32,23.84,13.03,11.97,5.87,4.19,18.48,24.45,57.32,16.81,35.58,7.65,21.74,13.29,18.9,11.48,22.23,11.23,12.77,6.35,3.29,21.1,33.266666666666666,29.071428571428573,44.72727272727273,75.5,40.53333333333333,59.9,45.22222222222222,54.54545454545455,53.11111111111112,191.0,58.27777777777778,60.53333333333333,34.611111111111114,55.5,41.2,28.666666666666668,40.6,33.0,37.66666666666666,55.44444444444444,42.875,35.083333333333336
2016,136,1160,1163,0,2016.0,25.16,59.72,17.62,40.38,7.53,19.34,17.59,23.88,13.09,29.22,13.47,13.47,5.19,5.03,18.72,25.06,59.97,18.97,42.69,6.09,17.28,14.47,21.31,9.53,24.31,10.53,11.03,7.5,4.47,20.53,32.4,27.785714285714285,48.0,46.27777777777778,35.93333333333333,56.1,51.94444444444444,55.45454545454545,45.05555555555556,191.0,62.77777777777778,44.46666666666667,33.888888888888886,55.55555555555556,39.0,30.666666666666668,53.6,34.083333333333336,41.833333333333336,45.333333333333336,48.1875,30.33333333333333,2016.0,26.47,57.62,19.44,38.21,7.03,19.41,13.44,17.09,9.47,27.06,13.85,11.12,5.71,5.03,18.0,21.68,56.79,14.85,35.94,6.82,20.85,12.91,19.62,11.15,23.09,11.41,12.21,5.15,3.5,16.38,55.66666666666666,58.57142857142857,39.36363636363637,31.5,49.266666666666666,36.9,46.66666666666666,30.181818181818183,38.888888888888886,191.0,29.88888888888889,50.46666666666667,57.22222222222222,27.05555555555556,45.0,50.0,23.466666666666665,38.083333333333336,32.666666666666664,58.05555555555556,31.75,56.083333333333336
2016,136,1181,1423,1,2016.0,27.42,59.76,18.15,35.79,9.27,23.97,17.33,24.0,12.24,24.09,13.48,9.88,6.39,4.18,16.64,27.61,62.0,21.52,44.03,6.09,17.97,10.76,15.73,12.7,23.79,14.48,12.18,4.55,3.42,21.09,21.666666666666668,18.857142857142858,13.0,8.166666666666666,19.33333333333333,12.6,9.5,10.545454545454543,11.88888888888889,191.0,7.388888888888889,20.33333333333333,17.38888888888889,11.333333333333334,23.1,16.666666666666668,11.133333333333333,18.416666666666668,14.5,7.111111111111111,11.625,30.166666666666668,2016.0,27.83,61.17,20.87,40.73,6.97,20.43,15.43,21.93,11.83,25.4,13.23,11.43,6.9,4.17,23.87,22.83,54.03,17.57,38.6,5.27,15.43,20.77,29.37,10.83,25.03,10.77,14.37,5.0,3.23,19.63,86.46666666666667,95.57142857142856,104.1818181818182,102.83333333333331,99.46666666666668,108.3,98.55555555555556,92.63636363636364,98.33333333333331,191.0,147.11111111111111,60.4,109.72222222222224,105.77777777777776,81.9,56.0,90.93333333333334,104.16666666666669,66.16666666666667,114.61111111111111,82.0625,87.75
2016,136,1211,1371,1,2016.0,28.0,57.69,20.22,37.0,7.78,20.69,15.72,20.69,10.47,28.91,13.88,11.34,5.0,3.0,17.59,24.28,60.56,18.22,40.53,6.06,20.03,12.12,17.16,10.12,22.38,10.62,10.25,5.56,2.84,19.94,45.06666666666667,46.642857142857146,27.0,19.72222222222222,39.73333333333333,19.6,33.72222222222222,27.545454545454547,30.444444444444443,191.0,24.11111111111111,37.66666666666666,42.05555555555556,26.944444444444443,43.3,57.333333333333336,24.2,42.833333333333336,32.333333333333336,28.27777777777778,31.0625,52.66666666666666,2016.0,26.42,58.7,20.3,41.33,6.12,17.36,15.88,23.85,12.88,27.15,13.55,13.85,7.27,4.67,18.67,23.94,59.73,17.7,39.97,6.24,19.76,13.67,20.12,12.03,23.88,12.18,13.64,7.21,4.09,21.24,45.66666666666666,34.57142857142857,39.09090909090909,77.16666666666667,45.266666666666666,49.2,58.0,46.36363636363637,42.66666666666666,191.0,79.83333333333333,38.333333333333336,45.5,45.61111111111112,30.6,27.33333333333333,56.266666666666666,36.083333333333336,34.0,56.888888888888886,47.75,35.0
2016,136,1151,1231,0,2016.0,25.09,55.69,17.62,35.0,7.47,20.69,17.12,23.38,10.94,24.5,13.97,12.19,7.34,4.75,17.44,24.44,55.78,17.75,35.53,6.69,20.25,11.53,17.19,9.94,22.69,12.16,13.78,6.12,3.81,20.0,47.06666666666667,47.71428571428572,102.1818181818182,113.77777777777776,50.13333333333333,101.9,58.388888888888886,88.36363636363636,76.55555555555556,191.0,115.22222222222224,30.466666666666665,58.833333333333336,96.33333333333331,32.5,57.0,98.13333333333334,79.83333333333333,71.33333333333333,74.11111111111111,80.125,31.58333333333333,2016.0,29.19,58.25,19.31,34.44,9.88,23.81,14.03,19.41,12.03,25.34,15.97,13.66,6.94,3.97,18.19,25.66,58.09,19.41,39.88,6.25,18.22,11.34,17.03,10.22,19.91,12.06,13.06,6.09,3.03,18.84,40.66666666666666,35.714285714285715,16.818181818181817,20.61111111111111,39.53333333333333,15.1,29.27777777777778,13.818181818181818,32.0,191.0,18.5,31.0,39.5,20.61111111111111,25.2,23.33333333333333,20.466666666666665,26.75,19.166666666666668,37.0,23.0625,36.91666666666666
