Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2009,7,1181,80,1342,49,H,0,30,63,3,11,17,21,14,30,13,21,17,4,21,16,53,3,17,14,19,10,19,4,28,5,5,25
2009,7,1204,65,1222,63,N,0,24,62,5,14,12,15,19,26,12,18,7,1,23,20,57,7,20,16,27,15,22,9,14,6,2,21
2009,8,1181,97,1204,54,H,0,32,66,8,19,25,49,23,35,17,11,11,7,23,18,64,5,19,13,21,16,20,6,17,5,6,28
2009,8,1222,76,1342,57,N,0,30,56,6,15,10,15,8,18,12,9,11,1,23,16,40,6,21,19,24,8,20,8,19,5,3,18
2009,8,1318,73,1237,60,N,0,21,50,7,22,24,26,11,22,13,8,5,3,18,20,51,2,17,18,26,13,19,7,9,3,4,22
2009,9,1275,70,1451,66,N,0,24,54,10,20,12,17,8,17,9,14,4,1,17,22,41,9,17,13,20,6,26,12,21,3,0,23
2009,9,1276,76,1318,56,H,0,23,43,5,14,25,26,9,24,15,14,7,3,20,17,58,4,24,18,21,20,11,11,11,9,1,21
2009,9,1356,80,1269,73,H,0,30,63,9,22,11,15,9,18,23,10,7,5,21,23,51,8,20,19,26,12,26,8,20,4,7,19
2009,9,1417,82,1341,58,H,0,32,62,8,22,10,18,18,24,14,24,14,5,17,21,50,4,12,12,20,8,14,8,27,9,2,18
2009,10,1417,64,1275,59,H,0,23,51,5,18,13,20,11,18,5,7,3,5,15,20,41,7,15,12,14,3,20,10,9,2,2,18
2009,10,1451,78,1341,68,N,0,27,47,9,17,15,21,6,32,11,23,3,3,18,27,68,5,22,9,15,10,17,13,8,9,1,19
2009,11,1113,80,1290,64,H,0,26,45,8,23,20,28,4,21,24,12,8,1,16,23,54,10,25,8,13,14,17,14,20,5,1,26
2009,11,1114,67,1142,40,A,0,26,49,6,12,9,17,12,31,10,20,6,5,17,14,54,3,16,9,17,13,16,8,14,8,2,14
2009,11,1116,91,1368,87,H,1,30,70,7,17,24,42,15,34,12,13,6,4,21,34,69,6,14,13,26,9,36,16,14,4,11,28
2009,11,1120,75,1283,60,H,0,28,50,5,16,14,28,11,22,20,13,7,3,17,20,45,11,23,9,15,8,18,6,16,6,1,26
2009,11,1125,78,1359,60,H,0,23,48,13,30,19,25,7,15,16,14,12,2,27,17,34,4,11,22,31,6,20,8,24,7,0,20
2009,11,1130,80,1148,65,H,0,29,60,6,16,16,25,18,17,13,12,8,3,21,22,51,5,15,16,23,12,19,6,16,3,3,21
