Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2009,134,1287,58,1106,43,N,0
2009,136,1163,103,1151,47,N,0
2009,136,1181,86,1127,62,N,0
2009,136,1211,77,1103,64,N,0
2009,136,1261,75,1139,71,N,0
2009,136,1268,84,1143,71,N,0
2009,136,1272,81,1169,70,N,0
2009,136,1276,62,1155,59,N,0
2009,136,1314,101,1347,58,N,0
2009,136,1328,82,1288,54,N,0
2009,136,1345,61,1320,56,N,0
2009,136,1400,76,1278,62,N,0
2009,136,1401,79,1140,66,N,0
2009,136,1417,65,1433,64,N,0
2009,136,1437,80,1110,67,N,0
2009,136,1443,76,1228,72,N,0
2009,136,1449,71,1280,58,N,0
2009,137,1112,84,1428,71,N,0
2009,137,1113,66,1396,57,N,0
2009,137,1156,84,1448,69,N,0
2009,137,1173,68,1452,60,N,0
2009,137,1242,84,1295,74,N,0
2009,137,1257,74,1287,54,N,0
2009,137,1266,58,1429,57,N,0
2009,137,1277,77,1352,62,N,0
2009,137,1281,78,1165,59,N,0
2009,137,1329,77,1397,75,N,0
2009,137,1338,72,1190,62,N,0
2009,137,1373,74,1326,72,N,2
2009,137,1393,59,1372,44,N,0
2009,137,1425,72,1130,55,N,0
2009,137,1458,61,1199,59,N,1
2009,137,1462,77,1340,59,N,0
2009,138,1163,92,1401,66,N,0
2009,138,1181,74,1400,69,N,0
2009,138,1211,83,1443,81,N,0
2009,138,1272,89,1268,70,N,0
2009,138,1314,84,1261,70,N,0
2009,138,1328,73,1276,63,N,0
2009,138,1345,76,1449,74,N,0
2009,138,1437,89,1417,69,N,0
2009,139,1112,71,1156,57,N,0
2009,139,1242,60,1173,43,N,0
2009,139,1257,79,1373,72,N,0
2009,139,1277,74,1425,69,N,0
2009,139,1281,83,1266,79,N,0
2009,139,1338,84,1329,76,N,0
2009,139,1393,78,1113,67,N,0
2009,139,1462,60,1458,49,N,0
2009,143,1163,72,1345,60,N,0
2009,143,1281,102,1272,91,N,0
2009,143,1338,60,1462,55,N,0
2009,143,1437,77,1181,54,N,0
2009,144,1257,103,1112,64,N,0
2009,144,1277,67,1242,62,N,0
2009,144,1314,98,1211,77,N,0
2009,144,1328,84,1393,71,N,0
2009,145,1163,82,1281,75,N,0
2009,145,1437,78,1338,76,N,0
2009,146,1277,64,1257,52,N,0
2009,146,1314,72,1328,60,N,0
2009,152,1277,82,1163,73,N,0
2009,152,1314,83,1437,69,N,0
2009,154,1314,89,1277,72,N,0
