Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
1997,135,1116,101,1319,75,H,0,NIT
1997,135,1133,66,1180,53,H,0,NIT
1997,135,1163,71,1233,66,H,0,NIT
1997,135,1199,82,1393,67,A,0,NIT
1997,135,1218,71,1332,61,H,0,NIT
1997,135,1277,65,1203,50,H,0,NIT
1997,135,1301,77,1283,66,H,0,NIT
1997,135,1304,67,1449,63,H,0,NIT
1997,135,1305,97,1201,86,A,0,NIT
1997,135,1323,74,1331,58,H,0,NIT
1997,135,1338,82,1309,63,H,0,NIT
1997,135,1395,85,1412,62,H,0,NIT
1997,135,1424,66,1272,62,H,0,NIT
1997,135,1452,98,1132,95,H,0,NIT
1997,136,1276,76,1274,63,H,0,NIT
1997,136,1329,79,1408,72,H,0,NIT
1997,140,1116,76,1338,71,H,0,NIT
1997,140,1199,68,1277,63,H,0,NIT
1997,140,1424,89,1218,80,H,0,NIT
1997,140,1452,76,1301,73,A,0,NIT
1997,141,1163,63,1133,47,H,0,NIT
1997,141,1276,75,1329,65,H,0,NIT
1997,141,1304,78,1305,68,A,0,NIT
1997,141,1323,82,1395,72,H,0,NIT
1997,142,1116,86,1424,73,H,0,NIT
1997,142,1199,76,1452,71,A,0,NIT
1997,143,1276,67,1323,66,A,0,NIT
1997,144,1163,76,1304,67,H,0,NIT
1997,148,1199,71,1163,65,N,0,NIT
1997,148,1276,77,1116,62,N,0,NIT
1997,150,1163,74,1116,64,N,0,NIT
1997,150,1276,82,1199,73,N,0,NIT
