Season,Seed,TeamID
1997,W01,1314
1997,W02,1376
1997,W03,1307
1997,W04,1437
1997,W05,1143
1997,W06,1257
1997,W07,1458
1997,W08,1231
1997,W09,1160
1997,W10,1400
1997,W11,1269
1997,W12,1343
1997,W13,1254
1997,W14,1330
1997,W15,1164
1997,W16,1193
1997,X01,1242
1997,X02,1181
1997,X03,1208
1997,X04,1112
1997,X05,1268
1997,X06,1228
1997,X07,1266
1997,X08,1345
1997,X09,1348
1997,X10,1344
1997,X11,1425
1997,X12,1158
1997,X13,1375
1997,X14,1151
1997,X15,1293
1997,X16,1238
1997,Y01,1278
1997,Y02,1417
1997,Y03,1153
1997,Y04,1155
1997,Y05,1409
1997,Y06,1235
1997,Y07,1462
1997,Y08,1279
1997,Y09,1396
1997,Y10,1435
1997,Y11,1229
1997,Y12,1131
1997,Y13,1275
1997,Y14,1139
1997,Y15,1149
1997,Y16,1402
1997,Z01,1246
1997,Z02,1428
1997,Z03,1448
1997,Z04,1386
1997,Z05,1130
1997,Z06,1390
1997,Z07,1150
1997,Z08,1234
1997,Z09,1438
1997,Z10,1207
1997,Z11,1328
1997,Z12,1434
1997,Z13,1334
1997,Z14,1388
1997,Z15,1298
1997,Z16,1285
