Season,TeamID,ConfAbbrev
2023,3101,wac
2023,3102,mwc
2023,3103,mac
2023,3104,sec
2023,3105,swac
2023,3106,swac
2023,3107,aec
2023,3108,swac
2023,3110,patriot
2023,3111,sun_belt
2023,3112,pac_twelve
2023,3113,pac_twelve
2023,3114,ovc
2023,3115,swac
2023,3116,sec
2023,3117,sun_belt
2023,3119,patriot
2023,3120,sec
2023,3122,a_sun
2023,3123,mac
2023,3124,big_twelve
2023,3125,mvc
2023,3126,swac
2023,3127,aec
2023,3129,mwc
2023,3130,acc
2023,3131,patriot
2023,3132,mac
2023,3133,mvc
2023,3135,ivy
2023,3136,aec
2023,3137,patriot
2023,3138,mac
2023,3139,big_east
2023,3140,wcc
2023,3141,mac
2023,3142,big_west
2023,3143,pac_twelve
2023,3144,big_south
2023,3145,maac
2023,3146,a_sun
2023,3148,nec
2023,3149,big_south
2023,3150,cusa
2023,3151,southern
2023,3152,ind
2023,3153,aac
2023,3155,acc
2023,3156,horizon
2023,3157,sun_belt
2023,3158,caa
2023,3159,patriot
2023,3160,pac_twelve
2023,3161,mwc
2023,3162,ivy
2023,3163,big_east
2023,3164,meac
2023,3165,ivy
2023,3166,big_east
2023,3167,big_west
2023,3168,big_west
2023,3169,big_west
2023,3170,big_sky
2023,3171,ivy
2023,3172,a_ten
2023,3173,a_ten
2023,3174,caa
2023,3175,meac
2023,3176,summit
2023,3177,big_east
2023,3178,horizon
2023,3179,mvc
2023,3180,caa
2023,3181,acc
2023,3182,a_ten
2023,3183,ovc
2023,3184,a_sun
2023,3185,mac
2023,3186,big_sky
2023,3187,aac
2023,3188,ovc
2023,3189,caa
2023,3190,southern
2023,3191,mvc
2023,3192,nec
2023,3193,maac
2023,3194,cusa
2023,3195,a_sun
2023,3196,sec
2023,3197,swac
2023,3198,cusa
2023,3199,acc
2023,3200,a_ten
2023,3201,mwc
2023,3202,southern
2023,3203,a_ten
2023,3204,sun_belt
2023,3205,big_south
2023,3206,a_ten
2023,3207,big_east
2023,3208,sec
2023,3209,sun_belt
2023,3210,acc
2023,3211,wcc
2023,3212,swac
2023,3213,wac
2023,3214,caa
2023,3216,ind
2023,3217,ivy
2023,3218,big_west
2023,3219,big_south
2023,3220,caa
2023,3221,patriot
2023,3222,aac
2023,3223,southland
2023,3224,meac
2023,3225,big_sky
2023,3226,big_sky
2023,3227,mvc
2023,3228,big_ten
2023,3229,mvc
2023,3230,southland
2023,3231,big_ten
2023,3232,mvc
2023,3233,maac
2023,3234,big_ten
2023,3235,big_twelve
2023,3236,horizon
2023,3237,horizon
2023,3238,swac
2023,3239,a_sun
2023,3240,a_sun
2023,3241,sun_belt
2023,3242,big_twelve
2023,3243,big_twelve
2023,3244,a_sun
2023,3245,mac
2023,3246,sec
2023,3247,a_ten
2023,3248,patriot
2023,3249,southland
2023,3250,patriot
2023,3251,a_sun
2023,3252,a_sun
2023,3253,big_west
2023,3254,nec
2023,3255,big_south
2023,3256,cusa
2023,3257,acc
2023,3258,wcc
2023,3259,patriot
2023,3260,a_ten
2023,3261,sec
2023,3262,aec
2023,3263,aec
2023,3264,maac
2023,3265,maac
2023,3266,big_east
2023,3267,sun_belt
2023,3268,big_ten
2023,3269,a_ten
2023,3270,southland
2023,3271,meac
2023,3272,aac
2023,3273,southern
2023,3274,acc
2023,3275,mac
2023,3276,big_ten
2023,3277,big_ten
2023,3278,big_ten
2023,3279,sec
2023,3280,sec
2023,3281,sec
2023,3282,summit
2023,3283,mvc
2023,3284,caa
2023,3285,big_sky
2023,3286,big_sky
2023,3287,ovc
2023,3288,meac
2023,3290,swac
2023,3291,maac
2023,3292,cusa
2023,3293,mvc
2023,3294,big_sky
2023,3295,summit
2023,3296,mac
2023,3297,horizon
2023,3298,patriot
2023,3299,caa
2023,3300,meac
2023,3301,acc
2023,3303,summit
2023,3304,big_ten
2023,3305,mwc
2023,3306,aec
2023,3307,mwc
2023,3308,wac
2023,3309,southland
2023,3310,maac
2023,3311,southland
2023,3312,aec
2023,3313,meac
2023,3314,acc
2023,3315,summit
2023,3316,a_sun
2023,3317,cusa
2023,3318,caa
2023,3319,big_sky
2023,3320,mvc
2023,3321,big_ten
2023,3322,southland
2023,3323,acc
2023,3324,horizon
2023,3325,mac
2023,3326,big_ten
2023,3328,big_twelve
2023,3329,big_twelve
2023,3330,sun_belt
2023,3331,summit
2023,3332,pac_twelve
2023,3333,pac_twelve
2023,3334,wcc
