Season,DayNum,WTeamID,LTeamID,CRType,CityID
2023,7,3102,3176,Regular,4096
2023,7,3104,3105,Regular,4353
2023,7,3113,3319,Regular,4343
2023,7,3116,3115,Regular,4268
2023,7,3124,3249,Regular,4362
2023,7,3130,3262,Regular,4070
2023,7,3132,3382,Regular,4465
2023,7,3136,3171,Regular,4147
2023,7,3143,3169,Regular,4027
2023,7,3145,3138,Regular,4049
2023,7,3155,3205,Regular,4139
2023,7,3159,3165,Regular,4144
2023,7,3160,3308,Regular,4040
2023,7,3162,3272,Regular,4213
2023,7,3166,3355,Regular,4046
2023,7,3172,3219,Regular,4152
2023,7,3174,3255,Regular,4118
2023,7,3179,3453,Regular,4097
2023,7,3181,3299,Regular,4101
2023,7,3185,3473,Regular,4374
2023,7,3187,3354,Regular,4138
2023,7,3191,3184,Regular,4291
2023,7,3193,3135,Regular,4281
2023,7,3195,3330,Regular,4123
2023,7,3196,3197,Regular,4128
2023,7,3199,3126,Regular,4341
2023,7,3200,3463,Regular,4045
2023,7,3208,3157,Regular,4014
2023,7,3217,3348,Regular,4052
2023,7,3221,3467,Regular,4462
2023,7,3224,3247,Regular,4363
2023,7,3227,3237,Regular,4161
2023,7,3232,3387,Regular,4344
2023,7,3234,3380,Regular,4162
2023,7,3235,3156,Regular,4006
2023,7,3243,3146,Regular,4211
2023,7,3246,3347,Regular,4193
2023,7,3250,3476,Regular,4028
2023,7,3254,3325,Regular,4015
2023,7,3257,3153,Regular,4203
2023,7,3260,3444,Regular,4173
2023,7,3261,3468,Regular,4024
2023,7,3263,3241,Regular,4148
2023,7,3266,3192,Regular,4215
2023,7,3268,3206,Regular,4115
2023,7,3269,3148,Regular,4007
2023,7,3273,3292,Regular,4208
2023,7,3274,3271,Regular,4084
2023,7,3277,3175,Regular,4103
2023,7,3278,3442,Regular,4216
2023,7,3279,3244,Regular,4260
2023,7,3281,3283,Regular,4327
2023,7,3295,3285,Regular,4217
2023,7,3301,3346,Regular,4287
2023,7,3304,3303,Regular,4195
2023,7,3310,3259,Regular,4022
2023,7,3312,3351,Regular,4190
2023,7,3315,3178,Regular,4133
