Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2023,135,3280,70,3228,56,N,0
2023,135,3357,57,3380,47,N,0
2023,136,3385,66,3345,64,N,0
2023,136,3399,79,3284,69,N,0
2023,137,3112,75,3452,62,N,0
2023,137,3208,66,3199,54,N,0
2023,137,3234,95,3368,43,H,0
2023,137,3261,73,3218,50,H,0
2023,137,3268,93,3221,61,H,0
2023,137,3276,71,3424,59,N,0
2023,137,3279,71,3211,48,N,0
2023,137,3280,81,3166,66,N,0
2023,137,3323,82,3381,56,H,0
2023,137,3343,64,3301,63,N,0
2023,137,3355,62,3425,57,N,1
2023,137,3376,72,3313,40,H,0
2023,137,3378,67,3266,65,N,1
2023,137,3390,92,3357,49,H,0
2023,137,3428,103,3205,77,H,0
2023,137,3439,58,3151,33,H,0
2023,138,3124,78,3104,74,N,0
2023,138,3160,82,3292,60,N,0
2023,138,3163,95,3436,52,H,0
2023,138,3181,89,3233,49,H,0
2023,138,3195,74,3450,63,N,0
2023,138,3231,77,3399,47,H,0
2023,138,3257,83,3179,81,N,0
2023,138,3274,62,3329,61,N,0
2023,138,3314,61,3385,59,N,0
2023,138,3326,80,3241,66,H,0
2023,138,3328,85,3339,63,N,0
2023,138,3397,95,3387,50,H,0
2023,138,3400,79,3187,40,H,0
2023,138,3405,80,3235,73,N,0
2023,138,3417,67,3170,45,H,0
2023,138,3437,76,3156,59,H,0
2023,139,3234,74,3208,66,H,0
2023,139,3261,66,3276,42,H,0
2023,139,3268,77,3112,64,H,0
2023,139,3279,54,3390,49,A,0
2023,139,3323,53,3280,48,H,0
2023,139,3376,76,3378,45,H,0
2023,139,3428,63,3343,56,H,0
2023,139,3439,72,3355,60,H,0
2023,140,3160,61,3181,53,A,1
2023,140,3163,77,3124,58,H,0
2023,140,3257,73,3400,51,A,0
2023,140,3274,70,3231,68,A,0
2023,140,3326,71,3314,69,H,0
2023,140,3397,94,3405,47,H,0
2023,140,3417,82,3328,73,H,0
2023,140,3437,76,3195,57,H,0
2023,144,3234,87,3160,77,N,0
2023,144,3257,72,3279,62,N,0
2023,144,3261,66,3428,63,N,0
2023,144,3274,70,3437,65,N,0
2023,145,3268,76,3323,59,N,0
2023,145,3326,73,3163,61,N,0
2023,145,3376,59,3417,43,H,0
2023,145,3439,73,3397,64,N,0
2023,146,3234,97,3257,83,N,0
2023,146,3261,54,3274,42,N,0
2023,147,3376,86,3268,75,H,0
2023,147,3439,84,3326,74,N,0
2023,151,3234,77,3376,73,N,0
2023,151,3261,79,3439,72,N,0
2023,153,3261,102,3234,85,N,0
