Season,Seed,TeamID
2019,W01,3257
2019,W02,3163
2019,W03,3268
2019,W04,3333
2019,W05,3211
2019,W06,3417
2019,W07,3353
2019,W08,3276
2019,W09,3243
2019,W10,3138
2019,W11,3397
2019,W12,3114
2019,W13,3129
2019,W14,3347
2019,W15,3406
2019,W16,3352
2019,X01,3323
2019,X02,3390
2019,X03,3235
2019,X04,3401
2019,X05,3266
2019,X06,3177
2019,X07,3140
2019,X08,3141
2019,X09,3277
2019,X10,3120
2019,X11,3283
2019,X12,3349
2019,X13,3460
2019,X14,3308
2019,X15,3413
2019,X16,3126
2019,Y01,3124
2019,Y02,3234
2019,Y03,3301
2019,Y04,3376
2019,Y05,3199
2019,Y06,3246
2019,Y07,3281
2019,Y08,3143
2019,Y09,3314
2019,Y10,3179
2019,Y11,3343
2019,Y12,3137
2019,Y13,3125
2019,Y14,3263
2019,Y15,3273
2019,Y16,3101
2019,Z01,3280
2019,Z02,3332
2019,Z03,3393
2019,Z04,3274
2019,Z05,3113
2019,Z06,3355
2019,Z07,3400
2019,Z08,3377
2019,Z09,3155
2019,Z10,3231
2019,Z11,3346
2019,Z12,3416
2019,Z13,3195
2019,Z14,3200
2019,Z15,3340
2019,Z16,3380
