Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2006,138,3113,80,3372,61,N,0
2006,138,3124,74,3319,56,N,0
2006,138,3140,67,3234,62,N,0
2006,138,3177,68,3251,43,H,0
2006,138,3199,80,3256,71,N,0
2006,138,3246,69,3151,59,N,0
2006,138,3261,72,3194,48,N,0
2006,138,3277,65,3454,46,N,0
2006,138,3307,83,3196,59,N,0
2006,138,3314,75,3415,51,N,0
2006,138,3328,78,3337,66,N,0
2006,138,3390,72,3369,45,N,0
2006,138,3409,71,3301,61,N,0
2006,138,3428,76,3292,71,N,0
2006,138,3435,76,3257,64,H,0
2006,138,3449,73,3278,69,N,0
2006,139,3130,78,3323,61,N,0
2006,139,3163,77,3164,54,N,0
2006,139,3181,96,3380,27,N,0
2006,139,3203,87,3330,72,A,0
2006,139,3208,75,3265,60,N,0
2006,139,3216,64,3396,58,N,0
2006,139,3268,95,3357,54,N,0
2006,139,3326,68,3324,45,N,0
2006,139,3345,73,3283,52,H,0
2006,139,3353,63,3171,58,H,0
2006,139,3385,78,3143,68,N,0
2006,139,3395,69,3401,65,N,0
2006,139,3397,102,3119,54,N,0
2006,139,3417,74,3132,61,N,0
2006,139,3425,67,3378,65,N,0
2006,139,3439,82,3281,51,N,0
2006,140,3124,87,3307,67,N,0
2006,140,3177,71,3409,67,H,0
2006,140,3261,72,3449,49,N,0
2006,140,3277,67,3246,63,N,0
2006,140,3314,89,3435,70,A,0
2006,140,3328,86,3140,70,N,0
2006,140,3390,88,3199,70,N,0
2006,140,3428,86,3113,65,N,0
2006,141,3130,79,3326,69,N,0
2006,141,3163,79,3439,56,N,0
2006,141,3181,85,3425,51,N,0
2006,141,3208,73,3216,54,N,0
2006,141,3268,81,3385,74,N,0
2006,141,3345,61,3417,54,H,0
2006,141,3353,82,3395,48,H,0
2006,141,3397,66,3203,53,N,0
2006,145,3261,66,3177,56,H,0
2006,145,3268,82,3124,63,H,0
2006,145,3390,88,3328,74,A,0
2006,145,3428,57,3130,54,H,0
2006,146,3163,77,3208,75,H,0
2006,146,3181,86,3277,61,H,0
2006,146,3314,70,3345,68,H,0
2006,146,3397,76,3353,69,H,0
2006,147,3261,62,3390,59,N,0
2006,147,3268,75,3428,65,N,1
2006,148,3181,63,3163,61,N,1
2006,148,3314,75,3397,63,N,0
2006,153,3181,64,3261,45,N,0
2006,153,3268,81,3314,70,N,0
2006,155,3268,78,3181,75,N,1
