Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,SecondaryTourney
2014,133,1221,68,1135,65,A,0,CIT
2014,134,1116,91,1232,71,H,0,NIT
2014,134,1125,80,1453,65,A,0,NIT
2014,134,1155,78,1209,66,H,0,NIT
2014,134,1162,58,1434,56,A,0,CIT
2014,134,1185,58,1313,54,H,0,CIT
2014,134,1190,79,1151,66,H,0,CIT
2014,134,1199,58,1195,53,H,0,NIT
2014,134,1207,77,1452,65,H,0,NIT
2014,134,1278,88,1219,81,H,0,NIT
2014,134,1281,85,1172,77,H,0,NIT
2014,134,1352,89,1385,78,A,0,NIT
2014,134,1358,71,1106,49,H,0,CIT
2014,134,1360,87,1340,65,H,0,CIT
2014,134,1373,66,1392,55,H,0,CBI
2014,134,1388,70,1428,58,H,0,NIT
2014,134,1440,111,1145,100,A,0,CIT
2014,134,1460,73,1187,59,A,0,CIT
2014,135,1143,77,1430,64,H,0,NIT
2014,135,1201,61,1431,56,A,0,CBI
2014,135,1208,63,1436,56,H,0,NIT
2014,135,1228,66,1131,62,A,0,NIT
2014,135,1229,77,1287,67,H,0,CBI
2014,135,1236,97,1103,91,H,0,CIT
2014,135,1256,89,1233,88,H,0,NIT
2014,135,1261,71,1362,63,A,0,NIT
2014,135,1293,66,1283,63,A,0,CIT
2014,135,1303,91,1315,75,H,0,CIT
2014,135,1325,64,1156,62,H,0,CIT
2014,135,1330,72,1355,65,H,0,CBI
2014,135,1334,69,1213,67,A,0,CIT
2014,135,1336,69,1214,65,H,0,CBI
2014,135,1343,56,1408,55,A,0,CBI
2014,135,1347,96,1333,92,A,0,CBI
2014,135,1374,68,1414,54,H,0,NIT
2014,135,1379,66,1405,59,H,0,NIT
2014,135,1394,82,1294,71,A,0,CIT
2014,135,1401,59,1461,43,H,0,CBI
2014,135,1406,63,1367,60,A,0,CIT
2014,135,1463,69,1346,68,H,0,CIT
2014,137,1125,82,1352,71,H,0,NIT
2014,137,1406,83,1190,77,A,0,CIT
2014,138,1162,69,1185,56,H,0,CIT
2014,138,1256,79,1208,71,A,0,NIT
2014,138,1325,56,1460,54,H,0,CIT
2014,138,1334,89,1394,60,H,0,CIT
2014,138,1360,77,1358,72,A,0,CIT
2014,138,1440,106,1236,95,H,0,CIT
2014,138,1463,71,1221,66,A,0,CIT
2014,139,1155,50,1228,49,H,0,NIT
2014,139,1278,63,1388,55,H,0,NIT
2014,139,1379,71,1281,63,A,0,NIT
2014,140,1143,75,1116,64,H,0,NIT
2014,140,1199,101,1207,90,H,0,NIT
2014,140,1201,72,1343,56,H,0,CBI
2014,140,1229,62,1401,55,H,0,CBI
2014,140,1293,86,1303,62,H,0,CIT
2014,140,1330,82,1347,59,H,0,CBI
2014,140,1373,54,1336,52,H,0,CBI
2014,140,1374,80,1261,67,H,0,NIT
2014,141,1155,73,1125,68,H,0,NIT
2014,141,1278,81,1379,73,H,0,NIT
2014,142,1199,78,1256,75,H,0,NIT
2014,142,1201,71,1330,64,H,0,CBI
2014,142,1334,75,1360,60,H,0,CIT
2014,142,1373,61,1229,49,H,0,CBI
2014,142,1374,67,1143,65,H,0,NIT
2014,142,1440,92,1325,90,A,0,CIT
2014,142,1463,72,1162,69,A,0,CIT
2014,143,1293,85,1406,73,H,0,CIT
2014,147,1373,61,1201,57,A,0,CBI
2014,148,1278,67,1199,64,N,1,NIT
2014,148,1293,98,1334,75,H,0,CIT
2014,148,1374,65,1155,59,N,0,NIT
2014,148,1463,75,1440,62,A,0,CIT
2014,149,1201,89,1373,75,A,0,CBI
2014,150,1278,65,1374,63,N,0,NIT
2014,150,1293,65,1463,57,H,0,CIT
2014,152,1373,81,1201,68,H,0,CBI
