Season,Seed,TeamID
1992,W01,1181
1992,W02,1246
1992,W03,1269
1992,W04,1371
1992,W05,1281
1992,W06,1393
1992,W07,1150
1992,W08,1400
1992,W09,1234
1992,W10,1235
1992,W11,1343
1992,W12,1452
1992,W13,1247
1992,W14,1200
1992,W15,1330
1992,W16,1144
1992,X01,1417
1992,X02,1231
1992,X03,1199
1992,X04,1328
1992,X05,1177
1992,X06,1207
1992,X07,1261
1992,X08,1257
1992,X09,1448
1992,X10,1140
1992,X11,1378
1992,X12,1308
1992,X13,1418
1992,X14,1285
1992,X15,1183
1992,X16,1352
1992,Y01,1242
1992,Y02,1425
1992,Y03,1116
1992,Y04,1153
1992,Y05,1277
1992,Y06,1272
1992,Y07,1210
1992,Y08,1191
1992,Y09,1431
1992,Y10,1222
1992,Y11,1337
1992,Y12,1283
1992,Y13,1174
1992,Y14,1293
1992,Y15,1419
1992,Y16,1224
1992,Z01,1326
1992,Z02,1329
1992,Z03,1112
1992,Z04,1314
1992,Z05,1104
1992,Z06,1276
1992,Z07,1385
1992,Z08,1304
1992,Z09,1163
1992,Z10,1408
1992,Z11,1396
1992,Z12,1390
1992,Z13,1275
1992,Z14,1190
1992,Z15,1204
1992,Z16,1290
