Season,DayNum,WTeamID,LTeamID,CRType,CityID
2024,0,1101,1329,Regular,4335
2024,0,1103,1355,Regular,4046
2024,0,1104,1287,Regular,4353
2024,0,1112,1288,Regular,4350
2024,0,1114,1402,Regular,4248
2024,0,1116,1108,Regular,4119
2024,0,1125,1209,Regular,4233
2024,0,1130,1193,Regular,4070
2024,0,1132,1152,Regular,4042
2024,0,1133,1412,Regular,4030
2024,0,1139,1185,Regular,4161
2024,0,1140,1223,Regular,4282
2024,0,1143,1472,Regular,4027
2024,0,1144,1298,Regular,4050
2024,0,1150,1263,Regular,4066
2024,0,1153,1227,Regular,4072
2024,0,1155,1457,Regular,4139
2024,0,1158,1233,Regular,4064
2024,0,1159,1135,Regular,4144
2024,0,1160,1406,Regular,4040
2024,0,1161,1256,Regular,4121
2024,0,1163,1319,Regular,4149
2024,0,1165,1250,Regular,4028
2024,0,1167,1381,Regular,4021
2024,0,1173,1188,Regular,4091
2024,0,1174,1137,Regular,4191
2024,0,1181,1171,Regular,4101
2024,0,1182,1156,Regular,4270
2024,0,1191,1275,Regular,4114
2024,0,1192,1138,Regular,4049
2024,0,1196,1259,Regular,4128
2024,0,1200,1447,Regular,4045
2024,0,1203,1476,Regular,4363
2024,0,1206,1284,Regular,4115
2024,0,1210,1204,Regular,4016
2024,0,1213,1369,Regular,4267
2024,0,1222,1419,Regular,4157
2024,0,1224,1214,Regular,4363
2024,0,1228,1183,Regular,4060
2024,0,1235,1453,Regular,4006
2024,0,1241,1277,Regular,4103
2024,0,1242,1300,Regular,4189
2024,0,1246,1308,Regular,4193
2024,0,1257,1420,Regular,4203
2024,0,1261,1290,Regular,4024
2024,0,1264,1136,Regular,4317
2024,0,1265,1119,Regular,4367
2024,0,1266,1296,Regular,4215
2024,0,1267,1474,Regular,4158
2024,0,1270,1433,Regular,4292
2024,0,1272,1238,Regular,4213
2024,0,1274,1312,Regular,4084
2024,0,1278,1126,Regular,4216
2024,0,1279,1106,Regular,4260
2024,0,1281,1115,Regular,4463
2024,0,1292,1297,Regular,4228
2024,0,1295,1444,Regular,4173
2024,0,1301,1154,Regular,4287
2024,0,1304,1473,Regular,4195
2024,0,1307,1411,Regular,4004
2024,0,1314,1347,Regular,4061
2024,0,1318,1131,Regular,4039
2024,0,1321,1127,Regular,4113
2024,0,1323,1310,Regular,4250
2024,0,1326,1324,Regular,4080
2024,0,1328,1141,Regular,4247
2024,0,1332,1208,Regular,4188
2024,0,1336,1175,Regular,4355
2024,0,1338,1299,Regular,4270
2024,0,1339,1253,Regular,4274
2024,0,1340,1102,Regular,4356
2024,0,1343,1353,Regular,4499
2024,0,1344,1162,Regular,4281
2024,0,1345,1359,Regular,4365
2024,0,1348,1148,Regular,4179
2024,0,1350,1440,Regular,4292
2024,0,1358,1334,Regular,4336
2024,0,1361,1168,Regular,4303
2024,0,1371,1389,Regular,4241
2024,0,1373,1221,Regular,4003
2024,0,1376,1367,Regular,4079
2024,0,1382,1255,Regular,4465
2024,0,1386,1248,Regular,4266
2024,0,1387,1475,Regular,4329
2024,0,1390,1169,Regular,4331
2024,0,1393,1306,Regular,4340
2024,0,1395,1380,Regular,4125
2024,0,1396,1271,Regular,4266
2024,0,1397,1399,Regular,4180
2024,0,1400,1230,Regular,4020
2024,0,1401,1477,Regular,4078
2024,0,1405,1178,Regular,4346
2024,0,1408,1311,Regular,4237
2024,0,1409,1146,Regular,4351
2024,0,1416,1198,Regular,4258
2024,0,1417,1384,Regular,4201
2024,0,1418,1464,Regular,4181
2024,0,1425,1243,Regular,4188
2024,0,1426,1331,Regular,4012
2024,0,1427,1442,Regular,4302
2024,0,1428,1186,Regular,4301
2024,0,1436,1467,Regular,4051
2024,0,1437,1110,Regular,4361
2024,0,1438,1470,Regular,4067
2024,0,1439,1164,Regular,4031
2024,0,1448,1189,Regular,4371
2024,0,1449,1468,Regular,4313
2024,0,1450,1225,Regular,4284
2024,0,1452,1283,Regular,4224
2024,0,1455,1252,Regular,4368
2024,0,1458,1117,Regular,4209
2024,0,1462,1352,Regular,4072
2024,0,1471,1176,Regular,4478
2024,1,1124,1120,Regular,4316
2024,1,1166,1197,Regular,4255
2024,1,1207,1478,Regular,4363
2024,1,1231,1195,Regular,4032
2024,1,1234,1315,Regular,4162
2024,1,1236,1177,Regular,4298
2024,1,1247,1180,Regular,4266
2024,1,1268,1291,Regular,4077
2024,1,1269,1107,Regular,4007
2024,1,1276,1421,Regular,4010
2024,1,1305,1170,Regular,4290
2024,1,1317,1320,Regular,4095
2024,1,1342,1435,Regular,4233
2024,1,1363,1414,Regular,4305
2024,1,1385,1392,Regular,4239
2024,2,1179,1252,Regular,4097
2024,2,1194,1260,Regular,4071
2024,2,1280,1113,Regular,4071
2024,2,1325,1407,Regular,4015
2024,2,1335,1137,Regular,4266
2024,2,1360,1238,Regular,4303
2024,2,1365,1469,Regular,4311
2024,2,1370,1341,Regular,4313
2024,2,1374,1442,Regular,4001
2024,2,1380,1424,Regular,4188
2024,2,1393,1145,Regular,4340
2024,2,1403,1477,Regular,4205
2024,3,1169,1225,Regular,4225
2024,3,1176,1142,Regular,4096
2024,3,1189,1190,Regular,4109
2024,3,1210,1224,Regular,4016
2024,3,1235,1473,Regular,4006
2024,3,1241,1245,Regular,4177
2024,3,1273,1152,Regular,4071
2024,3,1277,1475,Regular,4103
2024,3,1292,1372,Regular,4228
2024,3,1304,1197,Regular,4195
2024,3,1316,1149,Regular,4064
2024,3,1340,1364,Regular,4310
2024,3,1348,1193,Regular,4179
2024,3,1362,1384,Regular,4304
2024,3,1374,1249,Regular,4001
2024,3,1378,1354,Regular,4342
2024,3,1388,1307,Regular,4222
2024,3,1395,1303,Regular,4125
2024,3,1406,1164,Regular,4022
2024,3,1408,1322,Regular,4237
2024,3,1413,1337,Regular,4090
2024,3,1425,1167,Regular,4201
2024,3,1430,1358,Regular,4160
2024,3,1449,1297,Regular,4313
2024,3,1455,1443,Regular,4368
2024,3,1456,1110,Regular,4369
2024,3,1466,1105,Regular,4444
2024,3,1470,1198,Regular,4214
2024,3,1476,1119,Regular,4490
2024,4,1102,1254,Regular,4047
2024,4,1103,1379,Regular,4002
2024,4,1104,1232,Regular,4353
2024,4,1112,1181,Regular,4101
2024,4,1116,1205,Regular,4119
2024,4,1120,1368,Regular,4018
2024,4,1130,1154,Regular,4064
2024,4,1139,1369,Regular,4161
2024,4,1140,1361,Regular,4282
2024,4,1151,1257,Regular,4203
2024,4,1153,1178,Regular,4072
2024,4,1155,1412,Regular,4030
2024,4,1160,1212,Regular,4040
2024,4,1161,1460,Regular,4121
2024,4,1172,1268,Regular,4013
2024,4,1182,1158,Regular,4011
2024,4,1199,1244,Regular,4341
2024,4,1202,1125,Regular,4139
2024,4,1206,1122,Regular,4115
2024,4,1208,1448,Regular,4014
2024,4,1211,1463,Regular,4324
2024,4,1217,1349,Regular,4157
2024,4,1227,1114,Regular,4071
2024,4,1228,1324,Regular,4060
2024,4,1233,1357,Regular,4238
2024,4,1234,1106,Regular,4162
2024,4,1237,1434,Regular,4357
2024,4,1242,1264,Regular,4189
2024,4,1243,1468,Regular,4211
2024,4,1246,1477,Regular,4193
2024,4,1251,1150,Regular,4066
2024,4,1262,1171,Regular,4147
2024,4,1266,1351,Regular,4215
2024,4,1272,1281,Regular,4463
