Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2024,0,1101,64,1329,59,A,0,26,57,5,18,7,11,7,25,13,15,4,1,18,23,56,5,23,8,20,6,26,13,12,9,2,16
2024,0,1103,81,1355,75,A,0,26,57,11,27,18,22,11,21,14,14,10,1,19,28,56,8,19,11,13,5,18,14,12,8,2,17
2024,0,1104,105,1287,73,H,0,32,57,10,23,31,38,12,24,16,13,13,3,17,27,62,7,23,12,19,11,15,7,14,6,3,25
2024,0,1112,122,1288,59,H,0,42,76,12,27,26,32,20,27,26,7,16,7,16,22,56,7,22,8,15,6,17,10,25,3,6,25
2024,0,1114,71,1402,66,H,0,22,59,5,18,22,29,9,21,11,12,8,4,18,24,62,5,23,13,22,17,31,14,22,2,4,23
2024,0,1116,93,1108,59,H,0,28,54,12,30,25,37,13,28,20,14,10,4,22,20,51,3,9,16,26,6,18,7,16,7,3,27
2024,0,1125,89,1209,87,H,0,32,60,8,20,17,22,5,26,19,12,3,4,13,36,76,7,19,8,14,9,25,14,6,6,1,19
2024,0,1130,89,1193,70,H,0,33,67,11,27,12,15,10,29,15,13,6,7,17,26,68,10,27,8,13,11,21,9,14,8,2,16
2024,0,1132,70,1152,41,H,0,26,59,7,28,11,20,9,35,13,13,4,6,17,14,56,4,16,9,15,7,22,6,15,8,1,19
2024,0,1133,73,1412,71,A,1,25,58,10,30,13,16,5,33,16,14,9,6,20,25,74,3,19,18,29,18,26,8,11,11,1,14
2024,0,1139,94,1185,55,H,0,36,63,6,22,16,19,6,29,20,10,9,2,14,19,59,8,24,9,15,11,20,11,18,4,0,20
2024,0,1140,110,1223,63,H,0,40,84,15,43,15,18,19,37,27,9,7,1,17,26,60,3,16,8,16,1,22,8,15,6,1,12
2024,0,1143,71,1472,66,H,0,24,49,7,15,16,22,8,19,6,8,6,2,13,26,53,12,28,2,3,2,16,14,11,1,3,17
2024,0,1144,59,1298,48,H,0,21,40,2,9,15,22,8,26,10,14,6,2,13,19,56,4,22,6,9,12,15,6,12,6,3,20
2024,0,1150,69,1263,52,H,0,23,43,6,17,17,21,3,32,8,15,5,3,16,18,54,6,24,10,19,6,18,10,5,9,1,18
2024,0,1153,69,1227,58,H,0,28,67,5,25,8,13,9,29,12,8,11,2,9,26,60,2,16,4,7,6,25,7,15,4,7,14
2024,0,1155,78,1457,56,H,0,27,62,13,32,11,12,9,29,21,10,7,6,17,18,52,5,18,15,18,4,23,6,14,5,0,13
2024,0,1158,71,1233,69,H,0,25,59,5,28,16,20,8,29,11,13,7,6,12,29,70,5,20,6,8,11,25,7,11,10,6,19
2024,0,1159,72,1135,70,H,0,25,54,6,19,16,22,6,34,12,12,8,3,21,25,65,10,32,10,22,17,27,13,14,7,6,17
2024,0,1160,75,1406,57,H,0,26,50,8,17,15,21,9,26,21,15,6,6,17,19,54,6,14,13,20,8,16,5,11,9,4,20
2024,0,1161,81,1256,73,H,0,26,51,6,16,23,26,0,22,19,10,7,3,14,29,65,7,24,8,10,13,24,13,13,7,2,23
2024,0,1163,95,1319,52,H,0,32,57,7,25,24,37,11,33,15,8,5,10,19,20,59,3,15,9,16,6,16,8,10,4,4,24
2024,0,1165,84,1250,78,A,0,26,57,11,30,21,31,7,25,15,15,7,0,18,29,64,7,29,13,16,6,29,16,15,11,1,27
2024,0,1167,73,1381,72,H,0,28,63,5,17,12,13,15,24,11,11,5,6,20,24,70,9,26,15,23,17,16,12,8,6,1,16
2024,0,1173,63,1188,47,H,0,20,48,5,23,18,22,6,27,17,10,6,3,16,16,50,5,12,10,15,6,22,7,12,7,1,20
2024,0,1174,78,1137,57,A,0,27,53,10,23,14,28,7,30,15,14,6,5,15,21,54,10,28,5,13,6,24,12,15,11,2,24
2024,0,1181,92,1171,54,H,0,38,59,7,17,9,12,5,26,18,9,6,6,18,19,56,4,18,12,17,8,18,11,12,5,1,16
2024,0,1182,79,1156,77,H,0,26,62,9,27,18,33,15,26,17,11,5,2,20,28,64,9,20,12,19,14,25,10,12,7,6,25
2024,0,1191,72,1275,64,H,0,23,51,5,15,21,30,5,25,10,13,11,4,16,25,52,10,20,4,11,5,28,15,19,7,1,25
2024,0,1192,92,1138,86,A,0,30,63,9,23,23,36,8,30,18,6,7,2,20,30,72,11,31,15,20,13,30,15,13,2,4,25
2024,0,1196,93,1259,73,H,0,36,62,6,16,15,30,11,24,17,10,11,3,16,27,59,9,26,10,15,8,20,13,14,6,2,22
2024,0,1200,68,1447,64,H,1,26,61,8,27,8,19,13,24,14,10,5,7,15,24,62,4,17,12,17,12,24,5,11,7,5,20
2024,0,1203,89,1476,44,H,0,33,65,15,36,8,14,7,39,17,13,9,5,10,15,70,5,33,9,12,9,25,10,14,4,1,12
2024,0,1206,72,1284,61,H,0,23,49,9,20,17,25,8,32,13,16,5,7,14,22,65,9,25,8,12,10,18,10,12,9,4,21
2024,0,1210,84,1204,62,H,0,27,60,13,29,17,27,14,19,17,11,10,4,16,23,57,6,22,10,13,7,20,6,18,5,2,23
2024,0,1213,88,1369,67,H,0,31,62,7,21,19,27,14,30,11,17,9,6,19,25,64,11,21,6,15,9,19,16,15,11,2,19
2024,0,1222,84,1419,31,H,0,26,61,11,35,21,29,20,20,19,10,15,5,19,11,39,3,16,6,17,10,17,7,24,4,2,22
2024,0,1224,92,1214,80,H,0,27,48,9,18,29,36,4,25,12,20,9,1,20,28,56,9,28,15,21,2,14,11,17,12,0,28
2024,0,1228,80,1183,52,H,0,29,58,10,32,12,23,8,38,15,12,4,5,13,20,69,4,11,8,16,10,24,7,7,4,2,22
2024,0,1235,85,1453,44,H,0,31,66,8,18,15,22,15,28,16,3,10,2,15,13,46,8,33,10,14,4,20,7,15,2,5,18
2024,0,1241,79,1277,76,A,1,25,68,8,29,21,28,10,35,14,15,5,4,32,26,72,1,20,23,37,14,29,13,11,8,5,21
2024,0,1242,99,1300,56,H,0,39,56,13,23,8,10,3,33,34,10,4,3,13,20,57,6,23,10,18,9,12,7,8,7,1,13
2024,0,1246,86,1308,46,H,0,32,65,9,29,13,19,8,31,17,6,13,3,11,18,56,5,23,5,5,6,25,10,18,2,2,16
2024,0,1257,94,1420,93,H,0,34,68,2,14,24,39,20,27,9,14,4,5,20,35,69,11,21,12,22,12,23,13,11,8,3,26
2024,0,1261,106,1290,60,H,0,34,59,14,26,24,34,12,26,19,12,12,5,21,21,55,6,15,12,23,12,17,5,18,7,2,22
2024,0,1264,61,1136,59,A,0,24,63,1,16,12,15,9,32,7,12,8,4,20,21,61,9,23,8,20,13,26,12,13,5,7,14
2024,0,1265,71,1119,55,A,0,28,56,6,17,9,18,6,24,17,8,8,2,22,17,44,8,21,13,24,6,26,9,18,4,0,17
2024,0,1266,92,1296,70,H,0,35,67,9,25,13,21,11,26,20,8,8,2,15,26,70,7,26,11,16,16,22,10,14,6,4,13
2024,0,1267,89,1474,73,H,0,36,74,8,26,9,16,12,24,15,12,11,9,18,27,70,7,26,12,20,13,27,15,18,10,4,14
2024,0,1270,76,1433,65,A,0,27,59,8,17,14,22,8,23,11,5,9,1,18,22,53,11,36,10,14,9,24,17,14,3,9,17
2024,0,1272,94,1238,77,H,0,34,67,11,28,15,23,9,22,21,16,15,4,14,29,63,10,30,9,12,6,24,13,23,7,6,19
2024,0,1274,101,1312,60,H,0,39,72,12,28,11,17,11,33,23,9,10,7,12,23,68,9,30,5,11,9,22,12,16,6,2,13
2024,0,1278,80,1126,60,H,0,24,46,5,17,27,35,7,26,17,17,9,4,16,23,70,4,18,10,14,18,15,9,13,13,3,29
2024,0,1279,69,1106,59,H,0,25,68,7,29,12,25,11,31,13,8,6,8,15,17,62,9,25,16,21,7,31,9,11,6,3,20
2024,0,1281,101,1115,79,H,0,36,64,12,30,17,19,8,26,17,13,7,9,26,23,57,8,29,25,31,8,15,8,16,9,2,18
2024,0,1292,74,1297,57,H,0,25,59,10,27,14,17,9,19,12,11,10,4,18,22,51,3,14,10,17,9,21,9,18,7,3,20
2024,0,1295,80,1444,76,A,1,27,70,11,27,15,26,24,27,13,17,7,1,13,29,68,12,29,6,12,11,23,13,14,7,2,22
2024,0,1301,72,1154,59,H,0,29,66,10,28,4,7,9,28,19,9,9,5,20,21,52,4,17,13,24,7,29,7,12,5,0,10
2024,0,1304,84,1473,52,H,0,27,56,11,30,19,29,7,33,19,9,5,7,12,22,68,3,16,5,9,10,25,2,11,4,2,21
