Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2001,11,3181,80,3417,52,A,0
2001,11,3203,78,3174,56,H,0
2001,11,3256,69,3151,52,H,0
2001,11,3261,54,3307,49,A,0
2001,11,3349,61,3376,56,H,0
2001,11,3400,72,3455,47,H,0
2001,11,3408,92,3212,64,H,0
2001,11,3438,100,3291,61,H,0
2001,12,3181,56,3261,45,H,0
2001,12,3207,75,3241,70,H,0
2001,12,3307,75,3417,54,H,0
2001,12,3345,84,3185,60,H,0
2001,13,3163,99,3208,70,H,0
2001,13,3256,85,3349,54,H,0
2001,13,3336,99,3330,72,H,0
2001,13,3400,71,3408,47,H,0
2001,13,3438,72,3203,66,H,0
2001,14,3345,81,3207,67,H,0
2001,18,3103,58,3271,51,A,0
2001,18,3104,66,3359,42,A,0
2001,18,3119,75,3219,72,H,0
2001,18,3130,80,3399,64,A,0
2001,18,3138,95,3314,89,H,0
2001,18,3153,97,3382,75,H,0
2001,18,3156,87,3326,76,A,0
2001,18,3160,93,3107,43,H,0
2001,18,3161,71,3225,60,A,0
2001,18,3164,63,3293,59,A,0
2001,18,3165,76,3260,60,H,0
2001,18,3166,69,3425,58,H,0
2001,18,3173,73,3460,59,A,0
2001,18,3176,76,3102,44,A,0
2001,18,3185,79,3152,53,H,0
2001,18,3191,69,3139,54,A,0
2001,18,3193,63,3221,58,A,0
2001,18,3196,76,3200,36,A,0
2001,18,3204,74,3273,55,A,0
2001,18,3207,70,3192,46,H,0
2001,18,3209,74,3421,55,H,0
2001,18,3218,67,3319,53,H,0
2001,18,3222,104,3270,45,H,0
2001,18,3231,77,3449,74,H,0
2001,18,3234,70,3266,57,H,0
2001,18,3241,81,3291,67,H,0
2001,18,3243,62,3282,49,H,0
2001,18,3247,81,3351,53,H,0
2001,18,3269,64,3150,48,H,0
2001,18,3276,69,3256,66,H,0
2001,18,3277,76,3117,50,H,0
2001,18,3279,91,3347,62,A,0
2001,18,3281,106,3183,59,H,0
2001,18,3292,90,3398,68,H,0
