Season,Seed,TeamID
2001,W01,3163
2001,W02,3208
2001,W03,3256
2001,W04,3301
2001,W05,3437
2001,W06,3336
2001,W07,3458
2001,W08,3268
2001,W09,3161
2001,W10,3281
2001,W11,3395
2001,W12,3179
2001,W13,3174
2001,W14,3209
2001,W15,3251
2001,W16,3254
2001,X01,3323
2001,X02,3235
2001,X03,3435
2001,X04,3234
2001,X05,3428
2001,X06,3160
2001,X07,3199
2001,X08,3276
2001,X09,3438
2001,X10,3408
2001,X11,3373
2001,X12,3193
2001,X13,3332
2001,X14,3226
2001,X15,3224
2001,X16,3108
2001,Y01,3397
2001,Y02,3403
2001,Y03,3345
2001,Y04,3462
2001,Y05,3155
2001,Y06,3261
2001,Y07,3439
2001,Y08,3400
2001,Y09,3388
2001,Y10,3176
2001,Y11,3113
2001,Y12,3151
2001,Y13,3257
2001,Y14,3364
2001,Y15,3335
2001,Y16,3122
2001,Z01,3181
2001,Z02,3328
2001,Z03,3196
2001,Z04,3353
2001,Z05,3283
2001,Z06,3449
2001,Z07,3203
2001,Z08,3124
2001,Z09,3116
2001,Z10,3390
2001,Z11,3330
2001,Z12,3405
2001,Z13,3372
2001,Z14,3221
2001,Z15,3331
2001,Z16,3454
