Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2014,4,3103,98,3194,69,H,0,30,64,9,19,29,39,22,30,21,16,7,1,13,28,70,9,32,4,5,12,16,13,17,7,3,30
2014,4,3107,69,3373,42,A,0,25,54,6,12,13,16,15,33,13,28,14,4,19,16,61,1,21,9,16,16,14,6,21,12,6,18
2014,4,3116,81,3358,45,H,0,30,60,11,19,10,19,12,21,22,15,8,4,22,16,44,3,12,10,20,7,22,10,24,2,4,22
2014,4,3132,63,3276,52,N,0,22,46,9,24,10,20,9,26,16,19,7,1,19,18,55,5,21,11,14,13,17,10,17,9,0,21
2014,4,3133,98,3228,92,N,0,35,68,7,15,21,25,20,28,21,27,11,5,13,39,84,12,27,2,2,17,15,16,21,12,3,24
2014,4,3138,65,3127,47,A,0,21,60,7,25,16,26,15,33,8,15,12,5,23,14,53,3,11,16,23,11,28,8,17,8,1,19
2014,4,3139,85,3156,69,H,0,29,53,8,15,19,25,8,22,21,11,9,4,22,21,52,10,23,17,23,10,16,10,16,7,2,23
2014,4,3140,81,3355,53,H,0,29,62,9,19,14,20,13,33,20,16,12,10,15,17,62,11,23,8,12,14,25,14,22,6,0,18
2014,4,3143,70,3253,51,H,0,24,67,3,23,19,29,19,38,11,15,14,6,17,20,66,6,24,5,12,12,26,12,20,7,6,24
2014,4,3145,77,3178,67,H,0,27,58,11,29,12,20,9,40,21,21,8,8,19,22,70,6,31,17,26,14,27,11,12,11,0,20
2014,4,3146,71,3108,39,H,0,24,51,8,15,15,25,10,33,17,22,11,3,21,11,48,2,11,15,25,9,21,5,26,10,3,26
2014,4,3150,66,3251,56,H,0,21,46,2,12,22,27,10,17,10,20,9,5,20,21,47,5,14,9,12,12,19,12,30,0,3,26
