Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2021,139,3124,101,3238,52,N,0,38,77,6,15,19,27,20,39,17,16,15,8,15,21,68,2,19,8,18,13,22,7,20,13,5,19
2021,139,3163,102,3219,59,N,0,42,71,3,9,15,20,14,38,23,11,7,5,16,20,61,9,34,10,15,4,19,10,14,4,0,19
2021,139,3210,54,3372,52,N,1,21,62,2,17,10,17,13,27,12,9,7,6,16,18,63,6,22,10,12,8,27,13,11,3,5,21
2021,139,3234,87,3141,72,N,0,31,65,9,23,16,18,6,30,17,12,8,2,15,25,65,10,27,12,17,7,25,10,11,8,1,17
2021,139,3246,71,3226,63,N,0,24,63,8,18,15,18,15,29,13,19,12,3,13,22,57,7,22,12,18,7,24,10,17,13,5,16
2021,139,3276,87,3195,66,N,0,31,57,8,20,17,23,10,28,15,15,4,4,14,26,61,9,29,5,11,5,14,8,9,8,3,21
2021,139,3301,79,3299,58,N,0,28,52,8,19,15,18,7,25,17,15,9,3,13,24,56,4,14,6,9,4,16,12,11,8,3,20
2021,139,3329,84,3448,61,N,0,35,65,8,21,6,9,8,26,21,9,9,7,7,24,61,7,23,6,8,8,23,13,13,8,1,12
2021,139,3333,83,3199,59,N,0,32,58,7,15,12,16,8,30,15,12,6,3,12,22,62,8,19,7,8,3,19,13,10,6,6,14
2021,139,3376,79,3273,53,N,0,28,62,3,14,20,28,19,31,12,17,8,4,11,24,65,3,11,2,3,7,18,14,12,9,4,21
2021,139,3378,57,3450,53,N,0,22,58,5,17,8,10,10,27,7,8,4,3,11,17,55,8,25,11,12,8,24,11,11,6,4,15
2021,139,3390,87,3430,44,N,0,33,59,15,33,6,9,8,29,24,8,8,8,18,13,52,4,15,14,22,7,17,7,11,2,1,15
2021,139,3393,72,3355,55,N,0,25,68,12,31,10,15,9,26,15,11,13,14,11,20,60,4,20,11,14,8,29,10,22,4,2,14
2021,139,3397,87,3292,62,N,0,33,63,2,12,19,24,20,35,15,20,7,7,14,23,68,10,33,6,7,4,11,12,11,7,0,17
2021,139,3439,70,3266,63,N,0,26,59,4,16,14,17,9,22,17,12,6,3,13,26,54,4,12,7,11,4,25,17,14,5,0,17
2021,139,3452,77,3250,53,N,0,30,55,8,15,9,11,6,33,15,19,11,4,9,19,62,10,30,5,6,5,18,11,18,7,2,10
2021,140,3104,80,3314,71,N,0,29,63,11,22,11,14,12,30,21,13,4,4,13,26,70,10,24,9,9,12,18,15,6,4,5,15
2021,140,3112,79,3392,44,N,0,33,57,8,12,5,10,6,22,18,14,17,6,19,14,48,2,10,14,16,9,20,8,22,6,2,12
2021,140,3125,64,3211,59,N,0,24,58,6,20,10,12,6,10,13,6,11,2,14,23,42,5,15,8,14,9,26,16,19,5,2,14
2021,140,3140,69,3353,66,N,0,20,54,9,23,20,23,13,16,14,18,7,3,18,22,47,5,12,17,23,8,21,9,19,13,2,18
