Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2021,23,3104,83,3359,68,H,0,31,63,11,27,10,11,10,24,19,6,5,3,0,27,61,10,21,4,11,10,19,15,13,2,4,0
2021,23,3111,74,3150,68,H,0,24,72,9,31,17,25,17,26,13,14,8,3,0,22,62,4,16,20,27,12,28,10,18,3,7,0
2021,23,3113,56,3372,47,H,0,20,58,4,15,12,18,17,26,9,23,9,1,18,18,52,3,17,8,18,11,25,7,21,12,6,18
2021,23,3116,96,3331,49,H,0,31,79,8,29,26,42,20,27,11,9,18,2,0,17,52,3,19,12,20,6,31,5,29,4,1,0
2021,23,3120,82,3367,41,H,0,30,65,8,20,14,17,14,27,19,14,13,1,0,14,49,7,21,6,6,3,17,13,25,9,0,0
2021,23,3122,88,3466,78,A,0,31,66,10,32,16,24,11,27,12,13,9,5,0,31,69,8,21,8,13,11,24,16,13,4,2,0
2021,23,3124,82,3146,37,H,0,28,65,2,11,24,37,16,34,20,15,13,6,0,13,66,2,21,9,12,8,22,8,16,10,2,0
2021,23,3130,80,3306,44,H,0,28,70,6,17,18,23,18,30,13,14,14,6,0,16,60,2,16,10,14,12,23,6,23,6,2,0
2021,23,3133,84,3282,70,H,0,26,64,9,22,23,32,14,39,13,14,6,3,0,25,68,9,27,11,18,4,21,12,10,7,1,0
2021,23,3153,73,3297,67,H,1,26,57,4,18,17,24,6,23,18,17,11,6,0,25,59,3,14,14,23,10,22,10,17,1,3,0
2021,23,3155,83,3202,43,H,0,31,63,7,18,14,20,12,27,15,10,10,10,0,17,61,8,24,1,4,13,21,8,20,2,0,0
2021,23,3173,71,3287,57,A,0,25,55,4,16,17,27,9,29,10,16,9,7,0,21,59,1,12,14,30,12,26,6,16,6,9,0
2021,23,3176,72,3102,56,A,0,23,51,8,24,18,29,8,39,12,20,8,0,22,21,66,2,22,12,18,10,25,9,13,12,0,24
2021,23,3179,75,3166,62,A,0,30,65,8,21,7,9,9,31,24,15,8,3,0,20,61,8,30,14,14,9,23,10,14,7,5,0
2021,23,3181,94,3255,64,H,0,38,66,4,12,14,18,14,36,19,16,6,1,0,26,77,6,26,6,11,12,14,6,9,9,0,0
