Season,Seed,TeamID
2017,W01,3163
2017,W02,3181
2017,W03,3268
2017,W04,3417
2017,W05,3401
2017,W06,3452
2017,W07,3396
2017,W08,3393
2017,W09,3235
2017,W10,3332
2017,W11,3189
2017,W12,3335
2017,W13,3129
2017,W14,3137
2017,W15,3214
2017,W16,3107
2017,X01,3124
2017,X02,3280
2017,X03,3449
2017,X04,3257
2017,X05,3397
2017,X06,3328
2017,X07,3177
2017,X08,3261
2017,X09,3143
2017,X10,3320
2017,X11,3211
2017,X12,3173
2017,X13,3151
2017,X14,3286
2017,X15,3407
2017,X16,3411
2017,Y01,3323
2017,Y02,3390
2017,Y03,3400
2017,Y04,3246
2017,Y05,3326
2017,Y06,3301
2017,Y07,3243
2017,Y08,3453
2017,Y09,3345
2017,Y10,3179
2017,Y11,3120
2017,Y12,3443
2017,Y13,3125
2017,Y14,3146
2017,Y15,3308
2017,Y16,3352
2017,Z01,3376
2017,Z02,3333
2017,Z03,3199
2017,Z04,3274
2017,Z05,3266
2017,Z06,3281
2017,Z07,3166
2017,Z08,3113
2017,Z09,3277
2017,Z10,3405
2017,Z11,3378
2017,Z12,3346
2017,Z13,3195
2017,Z14,3442
2017,Z15,3253
2017,Z16,3421
