Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2002,10,1112,71,1268,67,N,0
2002,10,1196,72,1396,64,N,0
2002,11,1112,75,1196,71,N,0
2002,11,1268,82,1396,74,N,0
2002,14,1116,64,1263,47,H,0
2002,14,1177,70,1200,61,N,0
2002,14,1277,80,1178,70,H,0
2002,14,1328,66,1148,44,H,0
2002,14,1393,78,1264,58,H,0
2002,14,1448,79,1423,78,H,0
2002,15,1102,68,1463,62,N,0
2002,15,1104,107,1290,67,H,0
2002,15,1131,69,1309,63,N,0
2002,15,1201,92,1286,70,H,0
2002,15,1234,89,1271,59,H,0
2002,15,1272,88,1459,61,H,0
2002,15,1281,89,1404,63,H,0
2002,15,1330,69,1170,52,N,0
2002,15,1359,72,1258,60,N,0
2002,15,1425,68,1461,55,H,0
2002,16,1104,83,1359,51,H,0
2002,16,1187,79,1353,74,N,0
2002,16,1234,90,1131,61,H,0
2002,16,1258,74,1290,65,N,0
2002,16,1271,48,1309,46,N,0
2002,16,1272,91,1330,66,H,0
2002,16,1277,67,1328,55,H,0
2002,16,1281,86,1102,58,H,0
2002,16,1301,95,1341,51,H,0
2002,16,1321,78,1433,73,N,0
2002,16,1363,65,1192,57,N,0
2002,16,1393,74,1177,60,H,0
2002,16,1404,99,1463,87,N,0
2002,16,1459,56,1170,46,N,0
2002,17,1132,82,1279,78,N,1
2002,17,1143,70,1343,58,H,0
2002,17,1186,68,1386,67,N,0
2002,17,1187,71,1321,68,N,0
2002,17,1201,65,1425,58,H,0
2002,17,1203,69,1267,64,N,0
2002,17,1253,71,1444,64,N,0
2002,17,1301,78,1363,56,H,0
2002,17,1332,92,1106,52,H,0
2002,17,1341,77,1192,66,N,0
2002,17,1433,71,1353,58,N,0
2002,17,1443,64,1246,52,A,0
2002,18,1120,63,1219,59,H,0
2002,18,1127,49,1171,46,N,0
2002,18,1135,82,1436,58,N,0
2002,18,1139,73,1347,56,N,0
2002,18,1143,56,1186,27,H,0
2002,18,1145,65,1165,48,H,0
2002,18,1148,68,1137,55,H,0
2002,18,1150,65,1172,51,H,0
2002,18,1158,76,1149,48,A,0
2002,18,1162,66,1318,54,N,0
2002,18,1174,62,1455,47,N,0
2002,18,1175,69,1216,57,H,0
2002,18,1179,74,1358,65,N,0
2002,18,1189,94,1299,82,H,1
2002,18,1196,68,1199,47,H,0
2002,18,1198,70,1389,59,H,0
2002,18,1208,75,1202,62,H,0
2002,18,1210,97,1197,62,H,0
2002,18,1214,77,1314,69,A,0
2002,18,1217,68,1193,62,H,0
2002,18,1218,76,1313,52,H,0
2002,18,1221,85,1346,57,H,0
2002,18,1224,76,1273,68,A,1
2002,18,1228,76,1211,58,H,0
2002,18,1229,74,1451,70,H,0
2002,18,1237,82,1156,65,H,0
2002,18,1243,64,1407,60,H,0
2002,18,1246,90,1267,73,H,0
2002,18,1253,74,1106,55,N,0
2002,18,1265,75,1180,67,H,0
2002,18,1269,66,1114,60,H,0
2002,18,1276,81,1324,73,H,0
2002,18,1301,71,1187,47,H,0
2002,18,1317,79,1283,77,H,0
2002,18,1319,75,1142,57,H,0
2002,18,1321,59,1363,51,N,0
2002,18,1323,95,1306,53,H,0
2002,18,1329,69,1153,62,H,0
2002,18,1332,91,1444,48,H,0
2002,18,1338,76,1288,55,H,0
2002,18,1344,79,1373,54,H,0
2002,18,1345,73,1434,69,A,0
2002,18,1349,75,1298,72,H,0
2002,18,1350,62,1111,61,H,0
2002,18,1353,70,1192,66,N,1
2002,18,1356,82,1125,71,H,0
2002,18,1361,71,1320,57,N,0
2002,18,1371,87,1362,79,A,0
2002,18,1383,100,1250,91,H,0
2002,18,1386,74,1343,63,N,0
2002,18,1395,93,1322,79,H,0
2002,18,1397,72,1399,63,H,0
2002,18,1403,75,1456,55,H,0
2002,18,1414,71,1388,64,H,0
2002,18,1427,73,1263,56,N,0
2002,18,1433,82,1341,66,N,0
2002,18,1435,96,1251,61,H,0
2002,18,1438,105,1447,74,H,0
2002,18,1443,73,1203,48,N,0
2002,18,1448,76,1116,71,A,0
2002,18,1452,83,1421,57,H,0
2002,19,1103,67,1233,64,A,0
2002,19,1112,88,1400,74,A,0
2002,19,1113,92,1372,61,H,0
2002,19,1139,76,1174,59,N,0
2002,19,1140,70,1360,59,A,0
2002,19,1148,66,1135,60,H,0
2002,19,1155,70,1289,57,N,0
