Season,Seed,TeamID
2013,W01,1231
2013,W02,1274
2013,W03,1266
2013,W04,1393
2013,W05,1424
2013,W06,1139
2013,W07,1228
2013,W08,1301
2013,W09,1396
2013,W10,1160
2013,W11,1137
2013,W12,1143
2013,W13,1285
2013,W14,1172
2013,W15,1334
2013,W16a,1241
2013,W16b,1254
2013,X01,1242
2013,X02,1207
2013,X03,1196
2013,X04,1276
2013,X05,1433
2013,X06,1417
2013,X07,1361
2013,X08,1314
2013,X09,1437
2013,X10,1328
2013,X11,1278
2013,X12,1103
2013,X13,1355
2013,X14,1322
2013,X15,1195
2013,X16,1443
2013,Y01,1257
2013,Y02,1181
2013,Y03,1277
2013,Y04,1387
2013,Y05,1329
2013,Y06,1272
2013,Y07,1166
2013,Y08,1161
2013,Y09,1281
2013,Y10,1153
2013,Y11a,1292
2013,Y11b,1388
2013,Y12,1332
2013,Y13,1308
2013,Y14,1434
2013,Y15,1107
2013,Y16a,1251
2013,Y16b,1299
2013,Z01,1211
2013,Z02,1326
2013,Z03,1307
2013,Z04,1243
2013,Z05,1458
2013,Z06,1112
2013,Z07,1323
2013,Z08,1338
2013,Z09,1455
2013,Z10,1235
2013,Z11,1125
2013,Z12,1279
2013,Z13a,1129
2013,Z13b,1247
2013,Z14,1217
2013,Z15,1233
2013,Z16,1380
