Season,Seed,TeamID
2007,W01,1314
2007,W02,1207
2007,W03,1450
2007,W04,1400
2007,W05,1425
2007,W06,1435
2007,W07,1130
2007,W08,1266
2007,W09,1277
2007,W10,1403
2007,W11,1203
2007,W12,1116
2007,W13,1308
2007,W14,1331
2007,W15,1125
2007,W16,1184
2007,X01,1326
2007,X02,1272
2007,X03,1401
2007,X04,1438
2007,X05,1397
2007,X06,1257
2007,X07,1305
2007,X08,1140
2007,X09,1462
2007,X10,1166
2007,X11,1390
2007,X12,1253
2007,X13,1107
2007,X14,1335
2007,X15,1317
2007,X16,1148
2007,Y01,1196
2007,Y02,1458
2007,Y03,1332
2007,Y04,1268
2007,Y05,1139
2007,Y06,1323
2007,Y07,1424
2007,Y08,1112
2007,Y09,1345
2007,Y10,1210
2007,Y11,1457
2007,Y12,1330
2007,Y13,1172
2007,Y14,1275
2007,Y15,1394
2007,Y16,1238
2007,Z01,1242
2007,Z02,1417
2007,Z03,1338
2007,Z04,1356
2007,Z05,1439
2007,Z06,1181
2007,Z07,1231
2007,Z08,1246
2007,Z09,1437
2007,Z10,1211
2007,Z11,1433
2007,Z12,1228
2007,Z13,1221
2007,Z14,1460
2007,Z15,1451
2007,Z16a,1197
2007,Z16b,1310
