Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2007,134,1310,77,1197,69,N,0
2007,136,1130,84,1403,75,N,0
2007,136,1139,57,1330,46,N,0
2007,136,1207,80,1125,55,N,0
2007,136,1231,70,1211,57,N,0
2007,136,1257,78,1390,58,N,0
2007,136,1268,82,1172,70,N,0
2007,136,1277,61,1266,49,N,0
2007,136,1314,86,1184,65,N,0
2007,136,1326,78,1148,57,N,0
2007,136,1338,79,1460,58,N,0
2007,136,1401,68,1335,52,N,0
2007,136,1417,70,1451,42,N,0
2007,136,1433,79,1181,77,N,0
2007,136,1435,77,1203,44,N,0
2007,136,1450,70,1331,54,N,0
2007,136,1462,79,1140,77,N,0
2007,137,1196,112,1238,69,N,0
2007,137,1242,107,1310,67,N,0
2007,137,1246,67,1437,58,N,0
2007,137,1272,73,1317,58,N,0
2007,137,1305,77,1166,71,N,1
2007,137,1332,58,1275,56,N,0
2007,137,1345,72,1112,63,N,0
2007,137,1356,61,1221,51,N,0
2007,137,1397,121,1253,86,N,0
2007,137,1400,79,1308,67,N,0
2007,137,1424,67,1210,63,N,0
2007,137,1425,77,1116,60,N,0
2007,137,1438,84,1107,57,N,0
2007,137,1439,54,1228,52,N,0
2007,137,1457,74,1323,64,N,0
2007,137,1458,76,1394,63,N,0
2007,138,1139,62,1268,59,N,0
2007,138,1207,62,1130,55,N,0
2007,138,1314,81,1277,67,N,0
2007,138,1326,78,1462,71,N,1
2007,138,1338,84,1433,79,N,1
2007,138,1401,72,1257,69,N,0
2007,138,1417,54,1231,49,N,0
2007,138,1435,78,1450,74,N,2
2007,139,1196,74,1345,67,N,0
2007,139,1242,88,1246,76,N,0
2007,139,1272,78,1305,62,N,0
2007,139,1332,75,1457,61,N,0
2007,139,1356,63,1439,48,N,0
2007,139,1397,77,1438,74,N,0
2007,139,1424,74,1458,68,N,0
2007,139,1425,87,1400,68,N,0
2007,143,1242,61,1356,58,N,0
2007,143,1272,65,1401,64,N,0
2007,143,1326,85,1397,84,N,0
2007,143,1417,64,1338,55,N,0
2007,144,1196,65,1139,57,N,0
2007,144,1207,66,1435,65,N,0
2007,144,1314,74,1425,64,N,0
2007,144,1332,76,1424,72,N,0
2007,145,1326,92,1272,76,N,0
2007,145,1417,68,1242,55,N,0
2007,146,1196,85,1332,77,N,0
2007,146,1207,96,1314,84,N,1
2007,152,1196,76,1417,66,N,0
2007,152,1326,67,1207,60,N,0
2007,154,1196,84,1326,75,N,0
