Season,TeamID,ConfAbbrev
2007,1102,mwc
2007,1103,mac
2007,1104,sec
2007,1105,swac
2007,1106,swac
2007,1107,aec
2007,1108,swac
2007,1110,patriot
2007,1111,southern
2007,1112,pac_ten
2007,1113,pac_ten
2007,1114,sun_belt
2007,1115,swac
2007,1116,sec
2007,1117,sun_belt
2007,1119,patriot
2007,1120,sec
2007,1122,ovc
2007,1123,mac
2007,1124,big_twelve
2007,1125,a_sun
2007,1126,meac
2007,1127,aec
2007,1129,wac
2007,1130,acc
2007,1131,aec
2007,1132,mac
2007,1133,mvc
2007,1135,ivy
2007,1137,patriot
2007,1138,mac
2007,1139,horizon
2007,1140,mwc
2007,1141,mac
2007,1142,big_west
2007,1143,pac_ten
2007,1144,a_sun
2007,1145,maac
2007,1146,southland
2007,1147,mid_cont
2007,1148,nec
2007,1149,big_south
2007,1150,a_ten
2007,1151,southern
2007,1152,ind
2007,1153,big_east
2007,1154,southern
2007,1155,acc
2007,1156,horizon
2007,1157,big_south
2007,1158,southern
2007,1159,patriot
2007,1160,big_twelve
2007,1161,mwc
2007,1162,ivy
2007,1163,big_east
2007,1164,meac
2007,1165,ivy
2007,1166,mvc
2007,1168,big_west
2007,1169,big_west
2007,1170,big_sky
2007,1171,ivy
2007,1172,southern
2007,1173,a_ten
2007,1174,caa
2007,1175,meac
2007,1176,sun_belt
2007,1177,big_east
2007,1178,horizon
2007,1179,mvc
2007,1180,caa
2007,1181,acc
2007,1182,a_ten
2007,1183,ovc
2007,1184,ovc
2007,1185,mac
2007,1186,big_sky
2007,1187,cusa
2007,1189,southern
2007,1190,a_sun
2007,1191,mvc
2007,1192,nec
2007,1193,maac
2007,1194,sun_belt
2007,1196,sec
2007,1197,meac
2007,1198,sun_belt
2007,1199,acc
2007,1200,a_ten
2007,1201,wac
2007,1202,southern
2007,1203,a_ten
2007,1204,southern
2007,1205,a_sun
2007,1206,caa
2007,1207,big_east
2007,1208,sec
2007,1209,caa
2007,1210,acc
2007,1211,wcc
2007,1212,swac
2007,1214,meac
2007,1216,aec
2007,1217,ivy
2007,1218,wac
2007,1219,big_south
2007,1220,caa
2007,1221,patriot
2007,1222,cusa
2007,1224,meac
2007,1225,wac
2007,1226,big_sky
2007,1227,horizon
2007,1228,big_ten
2007,1229,mvc
2007,1231,big_ten
2007,1232,mvc
2007,1233,maac
2007,1234,big_ten
2007,1235,big_twelve
2007,1236,ind
2007,1237,mid_cont
2007,1238,swac
2007,1239,a_sun
2007,1240,ovc
2007,1241,caa
2007,1242,big_twelve
2007,1243,big_twelve
2007,1244,a_sun
2007,1245,mac
2007,1246,sec
2007,1247,a_ten
2007,1248,patriot
2007,1249,southland
2007,1250,patriot
2007,1251,big_south
2007,1252,a_sun
2007,1253,big_west
2007,1254,nec
2007,1255,ind
2007,1256,wac
2007,1257,big_east
