Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT
2007,8,1268,102,1214,75,H,0
2007,8,1436,82,1309,65,N,0
2007,9,1214,74,1309,73,N,0
2007,9,1268,81,1436,63,H,0
2007,9,1277,45,1135,34,H,0
2007,9,1464,74,1141,50,N,0
2007,10,1141,71,1135,58,N,0
2007,10,1152,98,1382,95,N,0
2007,10,1277,86,1464,61,H,0
2007,10,1400,103,1108,44,H,0
2007,11,1102,81,1115,45,H,0
2007,11,1104,96,1238,65,H,0
2007,11,1110,59,1193,54,A,2
2007,11,1116,92,1369,52,H,0
2007,11,1119,80,1391,68,N,0
2007,11,1120,71,1407,68,H,0
2007,11,1130,86,1306,47,H,0
2007,11,1138,72,1145,69,A,0
2007,11,1139,77,1408,37,A,0
2007,11,1153,70,1224,39,H,0
2007,11,1155,83,1117,44,N,0
2007,11,1160,78,1176,64,H,0
2007,11,1163,53,1346,46,H,0
2007,11,1165,64,1321,61,A,0
2007,11,1169,90,1340,65,N,0
2007,11,1172,81,1185,77,N,0
2007,11,1196,79,1359,54,H,0
2007,11,1200,70,1357,68,H,0
2007,11,1201,85,1445,63,H,0
2007,11,1203,70,1131,57,A,0
2007,11,1208,97,1380,37,H,0
2007,11,1210,83,1189,49,H,0
2007,11,1211,90,1186,75,H,0
2007,11,1235,69,1415,61,H,0
2007,11,1237,86,1105,47,N,0
2007,11,1245,105,1355,50,N,0
2007,11,1248,76,1447,70,A,0
2007,11,1258,68,1331,65,H,0
2007,11,1260,68,1343,57,N,0
2007,11,1276,60,1148,40,H,0
2007,11,1279,72,1290,49,H,0
2007,11,1281,101,1299,80,H,0
2007,11,1295,91,1225,76,A,0
2007,11,1298,73,1259,61,N,0
2007,11,1301,92,1459,88,H,0
2007,11,1322,88,1429,71,H,0
2007,11,1323,92,1236,49,H,0
2007,11,1326,107,1440,69,H,0
2007,11,1328,99,1313,36,H,0
2007,11,1329,95,1194,50,H,0
2007,11,1330,54,1284,40,H,0
2007,11,1332,77,1250,65,H,0
2007,11,1333,65,1339,48,H,0
2007,11,1336,63,1287,46,H,0
2007,11,1361,87,1293,84,N,0
2007,11,1364,75,1363,67,H,0
2007,11,1368,76,1142,69,N,0
2007,11,1375,67,1414,63,N,0
2007,11,1376,55,1354,52,H,0
2007,11,1381,76,1428,73,A,0
2007,11,1382,68,1108,59,N,0
2007,11,1385,74,1316,53,H,0
2007,11,1392,65,1159,59,A,0
2007,11,1393,83,1383,51,H,0
2007,11,1397,83,1292,52,H,0
2007,11,1400,92,1152,66,H,0
2007,11,1401,81,1341,49,H,0
2007,11,1404,64,1219,61,N,0
2007,11,1419,70,1183,60,N,0
2007,11,1424,73,1218,59,H,0
2007,11,1430,69,1286,37,H,0
2007,11,1431,69,1335,66,N,0
2007,11,1439,94,1164,43,H,0
2007,11,1450,71,1412,60,N,0
2007,11,1452,50,1291,42,H,0
2007,11,1454,72,1347,60,H,0
2007,12,1105,70,1355,66,N,0
2007,12,1107,55,1137,49,H,0
2007,12,1123,81,1294,42,H,0
2007,12,1133,78,1177,58,H,0
2007,12,1142,56,1339,53,N,0
2007,12,1150,88,1220,82,H,0
2007,12,1153,67,1404,49,H,0
2007,12,1155,77,1284,65,N,0
2007,12,1158,72,1209,66,A,0
2007,12,1173,78,1122,62,H,0
2007,12,1185,76,1148,69,N,0
2007,12,1187,86,1288,67,H,0
2007,12,1201,73,1375,63,H,0
2007,12,1202,88,1149,69,H,0
2007,12,1206,79,1156,74,A,0
2007,12,1207,69,1216,59,H,0
2007,12,1217,75,1263,71,H,0
2007,12,1219,81,1224,62,N,0
2007,12,1235,68,1419,40,H,0
2007,12,1242,91,1319,57,H,0
2007,12,1243,70,1456,60,H,0
2007,12,1245,81,1237,74,N,0
2007,12,1249,72,1411,64,H,0
2007,12,1254,73,1127,59,H,0
2007,12,1259,65,1316,50,N,0
2007,12,1267,82,1422,80,H,1
2007,12,1269,98,1171,61,H,0
2007,12,1274,73,1198,50,H,0
2007,12,1276,78,1172,68,H,0
2007,12,1280,90,1311,55,H,0
2007,12,1281,67,1119,58,H,0
2007,12,1283,79,1405,66,H,0
2007,12,1309,66,1240,54,H,0
2007,12,1312,56,1264,55,A,0
2007,12,1325,83,1265,66,H,0
2007,12,1326,87,1260,75,H,0
2007,12,1330,69,1117,61,H,0
2007,12,1332,84,1169,73,H,0
2007,12,1340,94,1250,90,N,0
2007,12,1343,73,1440,68,N,0
2007,12,1361,74,1388,73,A,0
2007,12,1368,65,1333,63,A,0
2007,12,1372,71,1360,62,H,0
2007,12,1385,72,1298,49,H,0
2007,12,1389,67,1420,56,H,0
2007,12,1390,92,1373,72,H,0
2007,12,1391,72,1299,69,N,0
2007,12,1393,78,1335,60,H,0
2007,12,1395,72,1147,66,H,0
2007,12,1403,79,1358,64,H,0
2007,12,1412,76,1347,63,N,0
2007,12,1414,53,1445,41,N,0
2007,12,1415,64,1183,55,N,0
2007,12,1431,54,1383,52,N,0
2007,12,1443,96,1244,55,A,0
2007,12,1448,91,1241,82,H,0
