Season,ConfAbbrev,DayNum,WTeamID,LTeamID
2007,a_sun,122,1125,1205
2007,a_sun,122,1144,1239
2007,a_sun,122,1190,1391
2007,a_sun,122,1252,1273
2007,a_sun,123,1125,1144
2007,a_sun,123,1190,1252
2007,a_sun,124,1125,1190
2007,a_ten,128,1173,1150
2007,a_ten,128,1200,1350
2007,a_ten,128,1386,1396
2007,a_ten,128,1387,1182
2007,a_ten,129,1203,1386
2007,a_ten,129,1348,1200
2007,a_ten,129,1387,1269
2007,a_ten,129,1462,1173
2007,a_ten,130,1203,1387
2007,a_ten,130,1348,1462
2007,a_ten,131,1203,1348
2007,acc,129,1199,1155
2007,acc,129,1274,1268
2007,acc,129,1301,1181
2007,acc,129,1448,1210
2007,acc,130,1130,1274
2007,acc,130,1301,1438
2007,acc,130,1314,1199
2007,acc,130,1439,1448
2007,acc,131,1301,1439
2007,acc,131,1314,1130
2007,acc,132,1314,1301
2007,aec,123,1216,1392
2007,aec,124,1107,1306
2007,aec,124,1131,1127
2007,aec,124,1420,1263
2007,aec,124,1436,1216
2007,aec,125,1107,1131
2007,aec,125,1436,1420
2007,aec,131,1107,1436
2007,big_east,128,1266,1385
2007,big_east,128,1393,1163
2007,big_east,128,1437,1177
2007,big_east,128,1452,1344
2007,big_east,129,1207,1437
2007,big_east,129,1257,1452
2007,big_east,129,1323,1393
2007,big_east,129,1338,1266
2007,big_east,130,1207,1323
2007,big_east,130,1338,1257
2007,big_east,131,1207,1338
2007,big_sky,124,1285,1226
2007,big_sky,124,1340,1286
2007,big_sky,127,1319,1285
2007,big_sky,127,1451,1340
2007,big_sky,128,1451,1319
2007,big_south,120,1219,1347
2007,big_south,120,1421,1157
2007,big_south,120,1440,1251
2007,big_south,120,1457,1149
2007,big_south,122,1440,1219
2007,big_south,122,1457,1421
2007,big_south,124,1457,1440
2007,big_ten,129,1228,1336
2007,big_ten,129,1276,1278
2007,big_ten,129,1277,1321
2007,big_ten,130,1228,1231
2007,big_ten,130,1326,1276
2007,big_ten,130,1345,1234
2007,big_ten,130,1458,1277
2007,big_ten,131,1326,1345
2007,big_ten,131,1458,1228
2007,big_ten,132,1326,1458
2007,big_twelve,129,1124,1281
2007,big_twelve,129,1328,1235
2007,big_twelve,129,1329,1304
2007,big_twelve,129,1403,1160
2007,big_twelve,130,1242,1328
2007,big_twelve,130,1243,1403
2007,big_twelve,130,1329,1401
2007,big_twelve,130,1400,1124
2007,big_twelve,131,1242,1243
2007,big_twelve,131,1400,1329
2007,big_twelve,132,1242,1400
2007,big_west,128,1334,1169
2007,big_west,128,1414,1415
2007,big_west,129,1168,1334
2007,big_west,129,1414,1364
2007,big_west,130,1142,1168
2007,big_west,130,1253,1414
2007,big_west,131,1253,1142
2007,caa,123,1206,1241
2007,caa,123,1209,1456
2007,caa,123,1318,1174
2007,caa,123,1406,1423
2007,caa,124,1180,1318
2007,caa,124,1206,1220
2007,caa,124,1330,1406
2007,caa,124,1433,1209
2007,caa,125,1206,1330
2007,caa,125,1433,1180
2007,caa,126,1433,1206
2007,cusa,128,1267,1412
2007,cusa,128,1349,1431
2007,cusa,128,1379,1374
2007,cusa,128,1409,1187
2007,cusa,129,1222,1379
2007,cusa,129,1272,1267
2007,cusa,129,1349,1416
2007,cusa,129,1408,1409
2007,cusa,130,1222,1349
2007,cusa,130,1272,1408
2007,cusa,131,1272,1222
2007,horizon,120,1227,1454
2007,horizon,120,1453,1156
2007,horizon,120,1464,1178
2007,horizon,123,1260,1227
2007,horizon,123,1453,1464
2007,horizon,124,1139,1260
2007,horizon,124,1460,1453
2007,horizon,127,1460,1139
2007,maac,123,1145,1389
2007,maac,123,1351,1233
2007,maac,124,1259,1193
2007,maac,124,1265,1145
2007,maac,124,1310,1351
2007,maac,124,1373,1264
2007,maac,125,1310,1259
2007,maac,125,1373,1265
2007,maac,126,1310,1373
2007,mac,128,1141,1138
2007,mac,128,1185,1123
2007,mac,128,1325,1132
2007,mac,128,1444,1296
2007,mac,129,1103,1141
2007,mac,129,1245,1444
2007,mac,129,1275,1325
2007,mac,129,1405,1185
2007,mac,130,1103,1245
2007,mac,130,1275,1405
2007,mac,131,1275,1103
2007,meac,127,1164,1126
2007,meac,127,1214,1224
2007,meac,128,1175,1164
2007,meac,128,1197,1214
2007,meac,128,1313,1271
2007,meac,129,1288,1354
2007,meac,129,1299,1313
2007,meac,130,1175,1288
2007,meac,130,1197,1299
2007,meac,131,1197,1175
2007,mid_cont,124,1324,1442
2007,mid_cont,124,1331,1147
2007,mid_cont,125,1237,1381
2007,mid_cont,125,1282,1434
2007,mid_cont,126,1324,1282
2007,mid_cont,126,1331,1237
2007,mid_cont,127,1331,1324
2007,mvc,122,1179,1191
2007,mvc,122,1232,1229
2007,mvc,123,1133,1320
2007,mvc,123,1166,1232
2007,mvc,123,1283,1455
2007,mvc,123,1356,1179
2007,mvc,124,1166,1283
2007,mvc,124,1356,1133
2007,mvc,125,1166,1356
2007,mwc,127,1395,1307
2007,mwc,129,1140,1395
2007,mwc,129,1161,1361
2007,mwc,129,1424,1428
2007,mwc,129,1461,1102
2007,mwc,130,1140,1461
2007,mwc,130,1424,1161
2007,mwc,131,1424,1140
2007,nec,122,1148,1383
2007,nec,122,1291,1352
2007,nec,122,1346,1192
2007,nec,122,1357,1447
2007,nec,125,1148,1291
2007,nec,125,1357,1346
2007,nec,128,1148,1357
2007,ovc,120,1122,1398
2007,ovc,120,1184,1287
2007,ovc,120,1359,1293
2007,ovc,120,1399,1369
2007,ovc,123,1122,1359
2007,ovc,123,1184,1399
2007,ovc,124,1184,1122
2007,pac_ten,128,1143,1333
2007,pac_ten,128,1449,1113
